form,lemma,pos
O,ons,punc(quest)
Mensch,ens,adj()
ick,ik,"pron(pers,1,sing)"
wil,willen,"v(fin,pres,aux_cop)"
u,gij,"pron(pers,2,sing)"
uyt,uit,n(sing)
Godts,hoeden,adp()+art(def)
mont,mond,n(sing)
De,eer,punc(quest)
Doot,goud,conj(coord)
nu,nu,adv(dem)
gaen,gaan,v(infin)
aensegghen:,aanzeggen,v(infin)
Daerom,haarom,n(sing)
bereydt,bereid,v(imp)
u,uw,pron(poss)
Huys,huis,n(sing)
"terstont,",terstond,n(sing)+adp()
En,na,adv(neg)
wilt,willen,"v(fin,pres,aux_cop)"
wel,wel,adv(gener)
overlegghen,overleggen,v(infin)
U,gij,punc(quest)
eyghen,eigen,n(sing)
doen,doen,v(infin)
en,en,adv(neg)
laten,laten,v(infin)
al;,al,adv(gener)
Ghedenckt,denken,"v(fin,pres,lex)"
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
moet,moeten,"v(fin,pres,aux_cop)"
"sterven,",sterven,v(infin)
En,en,punc(quest)
dat,dat,conj(subord)
de,de,art(def)
Heer,eer,n(sing)
haest,haasten,n(sing)
komen,komen,v(infin)
"sal,",zullen,"v(fin,pres,aux_cop)"
Om,hij,conj(coord)
met,met,adp()
u,gij,"pron(pers,2,sing)"
af,af,v(infin)
te,te,adp()
kerven.,kerven,v(infin)
Wilt,houden,adv(gener)
met,met,adp()
Jeronimus,heronum,n(prop)
altijt,altijd,adv(gener)
U,ik,art(indef)
Uytterste,eterst,adj()
ghedencken;,gedenken,n(sing)
Ghedenckt,denken,v(imp)
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
een,een,art(indef)
mensche,mens,n(sing)
zijt,zijn,"v(fin,pres,lex)"
Die,hij,"pron(pers,2,plu)"
de,de,pron(rel)
Doodt,hout,n(sing)
licht,licht,n(sing)
kan,kunnen,"v(fin,pres,aux_cop)"
krencken;,krenken,v(infin)
Denckt,erken,adj()
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
moet,moeten,"v(fin,pres,aux_cop)"
te,te,adp()
rechte,recht,n(sing)
"staen,",staan,"v(fin,pres,lex)"
Voor,hoor,adp()
een,een,art(indef)
Rechter,echter,n(sing)
"rechtvaerdigh,",rechtvaardig,adj()
Die,hij,interj()
u,gij,pron(poss)
seer,zeer,n(sing)
hart,hard,adj()
sal,zullen,"v(fin,pres,aux_cop)"
overgaen,overgaan,v(infin)
Om,hij,"pron(pers,1,sing)"
u,uw,pron(poss)
sonden,zonde,n(plu)
straf,straffen,adj()
waerdigh.,waardig,adj()
Denckt,erken,"v(fin,pres,lex)"
dat,dat,art(def)
Godt,houden,n(sing)
alles,al,num(indef)
siet,zien,"v(fin,pres,lex)"
en,en,adv(neg)
"hoort,",horen,"v(fin,pres,lex)"
Wat,eten,conj(coord)
ghy,gij,"pron(pers,2,plu)"
doet,doen,"v(fin,pres,lex)"
in,in,adp()
dit,dit,pron(dem)
"leven,",leven,n(sing)
En,ne,conj(coord)
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
van,van,adp()
elck,elk,pron(indef)
onnut,onnut,adj()
woort,woord,n(sing)
Moet,hoeden,conj(coord)
rekeninghe,rekening,n(sing)
geven;,geven,"v(participle,past)"
Denckt,erken,"v(fin,pres,lex)"
dat,dat,conj(subord)
hy,hij,"pron(pers,3,sing)"
Hert,hard,"v(fin,pres,lex)"
en,en,adv(neg)
Nieren,heer,"v(fin,pres,lex)"
"kent,",kennen,"v(fin,pres,lex)"
En,nu,conj(coord)
dat,dat,conj(subord)
hy,hij,"pron(pers,3,sing)"
u,gij,"pron(pers,2,plu)"
ghedachten,gedachte,"v(participle,past)"
Weet,eten,"v(fin,pres,aux_cop)"
die,die,art(def)
ghy,gij,"pron(pers,2,sing)"
nae,na,adp()
Vrouw,grouw,n(sing)
Venus,henos,n(prop)
"sendt,",zenden,"v(fin,pres,lex)"
Om,ik,adv(gener)
daer,daar,pronadv(dem)
by,bij,pronadv(prep)
te,te,adp()
vernachten.,vernachten,v(infin)
O,in,conj(coord)
Mensch,enigs,adj()
ghy,gij,"pron(pers,2,plu)"
moet,moeten,"v(fin,pres,aux_cop)"
sterven,sterven,v(infin)
een,een,art(indef)
"reys,",reis,n(prop)
En,en,conj(coord)
loon,loon,n(sing)
nae,na,adp()
werck,werk,n(sing)
"ontfanghen,",ontvangen,"v(participle,past)"
Het,het,adj()
is,zijn,"v(fin,pres,aux_cop)"
den,de,art(def)
wegh,weg,n(sing)
van,van,adp()
alle,al,num(indef)
"Vleysch,",leis,n(sing)
Die,hij,conj(coord)
Adam,edam,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
"geganghen,",gangen,"v(participle,past)"
En,ne,conj(coord)
alle,al,num(indef)
de,de,art(def)
Propheten:,rofheid,n(plu)
Want,hand,adp()+art(def)
Het,eten,adj()
is,zijn,"v(fin,pres,aux_cop)"
den,de,art(def)
wegh,weg,n(sing)
der,de,art(def)
Vad'ren:,adder,n(plu)
Och,noch,misc()
mochten,mogen,"v(fin,past,aux_cop)"
wij,wij,"pron(pers,1,plu)"
in,in,adp()
't,et,art(def)
ander,ander,adj()
Landt,hand,n(sing)
By,ik,pron(poss)
haer,zij,"pron(pers,3,sing)"
met,met,adp()
vreught,vrucht,n(sing)
vergad'ren.,vergaderen,"v(participle,past)"
Och,gij,n(sing)
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
ons,ons,"pron(refl,1,plu)"
met,met,adp()
zinnen,zin,n(plu)
Eerst,eerst,n(sing)
tot,tot,adp()
sterven,sterven,n(sing)
"bereyden,",bereiden,"v(participle,past)"
En,ne,conj(coord)
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
met,met,adp()
Christus,christus,n(prop)
de,de,art(def)
Son,hoon,pron(poss)
Der,heer,n(sing)
waerheydt,waarheid,n(sing)
ons,wij,"pron(pers,1,plu)"
"bekleyden,",beklijden,"v(participle,past)"
Ghelijck,heilig,adv(gener)
de,de,art(def)
Vrouw,rouw,n(sing)
daer,daar,pronadv(rel)
men,men,pron(indef)
van,van,adp()
leeft,leven,"v(fin,pres,lex)"
In,een,conj(coord)
zint,zijn,"v(fin,pres,aux_cop)"
Jans,hand,adv(gener)
"openbaren,",openbaar,v(infin)
Soo,o,interj()
souden,zullen,"v(fin,past,aux_cop)"
wy,wij,"pron(pers,1,plu)"
met,met,adp()
blijden,blij,adj()
geest,geest,n(sing)
Wel,el,adj()
nae,na,adp()
't,et,art(def)
ander,ander,adj()
Landt,hand,n(sing)
varen.,varen,v(infin)
Wy,een,pron(poss)
moeten,moeten,"v(fin,pres,aux_cop)"
al,al,num(indef)
sterven,sterven,v(infin)
de,de,pron(rel)
"doodt,",dood,n(sing)
Om,hij,adp()
Adams,emma,pron(dem)
schult,schuld,n(sing)
te,te,adp()
"boeten,",boete,v(infin)
En,ne,conj(coord)
die,die,pron(rel)
met,met,adp()
ons,wij,"pron(pers,1,plu)"
te,te,adp()
Lijckgenoot,jechond,n(sing)
"Sijn,",ik+ne,v(infin)
sullen,zullen,"v(fin,pres,aux_cop)"
volgen,volgen,v(infin)
moeten:,moeten,"v(fin,pres,aux_cop)"
Het,eten,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
een,een,art(indef)
alghemeyne,algemeen,adj()
"Wet,",eten,n(sing)
Daer,zij,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
niemant,niemand,pron(indef)
gheen,geen,pron(indef)
voordeel;,voordeel,n(sing)
Te,eer,"pron(pers,3,sing)"
sterven,sterven,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
ons,wij,"pron(pers,1,plu)"
eens,eens,art(indef)
"gheset,",zetten,adj()
Ende,en,conj(coord)
daer,daar,pronadv(dem)
na,na,adp()
het,het,"pron(pers,3,sing)"
oordeel.,oordeel,n(sing)
Het,eten,conj(coord)
oordeel,oordeel,n(sing)
te,te,adp()
verwachten,verwachten,v(infin)
"staet,",staan,"v(fin,pres,aux_cop)"
Wanneer,jane,conj(coord)
wy,wij,"pron(pers,1,plu)"
zijn,zijn,"v(fin,pres,aux_cop)"
gestorven:,sterven,"v(participle,past)"
Daerom,ja's1am,n(sing)
doet,dood,adj()
"goedt,",goed,"v(participle,past)"
en,ne,adv(neg)
laet,laten,"v(fin,pres,aux_cop)"
het,het,"pron(pers,3,sing)"
"quaedt,",kwaad,"v(fin,pres,lex)"
Is,zijn,"v(fin,pres,aux_cop)"
u,gij,pron(poss)
leven,leven,n(sing)
verdorven,verderven,v(infin)
Soeckt,mogen,n(sing)
dat,dat,pron(rel)
te,te,adp()
reformeren,reformeren,v(infin)
"weer,",zijn,adv(gener)
Wilt,houden,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
u,gij,pron(poss)
sonden,zonde,n(plu)
"afwassen,",afwassen,v(infin)
En,en,conj(coord)
u,gij,"pron(pers,2,sing)"
tot,tot,conj(coord)
Godt,hoofd,adv(gener)
bekeeren,bekeren,"v(fin,pres,lex)"
eer,eer,conj(subord)
