form,lemma,pos
Al,al,adv(gener)
wat,wat,pron(inter)
'er,eer,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
tot,tot,adp()
Trouwen,rouw,n(sing)
"genegen,",genade,v(infin)
En,ne,conj(coord)
in,in,adp()
't,et,art(def)
groote,groot,adj()
Gilt,houden,n(sing)
mee,mee,num(indef)
treeden,treden,n(sing)
"wil,",willen,n(sing)
Dat,hebben,conj(coord)
koom',komen,n(sing)
"hier,",hier,pronadv(dem)
en,ne,adv(neg)
leer,leren,v(imp)
de,de,art(def)
Menage,enak,n(sing)
ter,de+te,adp()+art(def)
"deegen,",degen,n(sing)
En,ne,conj(coord)
snoeren,snoer,n(sing)
zijn,zijn,pron(poss)
"Tong,",hong,n(sing)
en,een,conj(coord)
zetre,zetter,n(sing)
zijn,zijn,"v(fin,pres,aux_cop)"
Bil,el,adj()
Op,op,adp()
een,een,art(indef)
"Leenigstoeltje,",eenigli's1e,n(sing)
terwijl,terwijl,adv(gener)
men,men,pron(indef)
zal,zullen,"v(fin,pres,aux_cop)"
zingen,zingen,v(infin)
Van,hangen,v(infin)
huysraet,huisraad,n(sing)
behoefte,behoefte,"v(fin,pres,lex)"
en,een,art(indef)
noodige,nodig,adj()
dingen;,ding,n(plu)
Dat,haten,"pron(pers,3,sing)+conj(subord)"
uyt,uit,n(sing)
zal,zullen,"v(fin,pres,aux_cop)"
draeyen,draaien,v(infin)
op,op,adp()
Hoornen!,hoorn,n(sing)
Jans,hands,n(sing)
Eenhoorn,henhoren,n(sing)
wiert,worden,"v(fin,pres,lex)"
hoe,hoe,adv(inter)
langer,lang,adv(gener)
hoe,hoe,adv(inter)
slapper;,slapper,adj()
Het,eten,adv(gener)
"Bedde,",hebben,"v(fin,past,lex)"
de,de,art(def)
"Keuken,",euek,n(plu)
de,de,art(def)
Kelder,oud,n(sing)
wiert,waard,n(sing)
vaets:,vat,n(sing)
Maer,haar,n(sing)
Grietje,artie+ge,n(sing)
zijn,zijn,pron(poss)
"Wijfje,",afijf,n(sing)
die,de,art(def)
weerde,waarde,n(sing)
haer,haar,"pron(pers,3,sing)"
"dapper,",dapper,adj()
En,een,adv(neg)
schonk,schonen,n(sing)
hem,hij,"pron(pers,3,sing)"
Twee,eeuw,num(indef)
nieuwe,nieuw,adj()
weer,zijn,n(sing)
in,in,adp()
de,de,art(def)
plaets:,plaats,n(sing)
Nu,uw,"pron(pers,2,plu)"
eeten,eten,"v(fin,pres,aux_cop)"
zy,zij,"pron(pers,3,plu)"
t',te,pron(dem)
zamen,zamen,"v(fin,pres,aux_cop)"
"Gezoden,",zieden,"v(participle,past)"
Gebraden:,ebraden,n(prop)
't,.tad,adv(gener)
Is,zijn,"pron(pers,3,sing)"
beeter,beter,adv(gener)
zig,zich,adj()
als,als,conj(comp)
een,een,art(indef)
Bok,ook,n(sing)
te,te,adp()
"verzaden,",verzaden,v(infin)
Dan,hangen,adp()
als,als,conj(subord)
een,een,art(indef)
mensch,mens,n(sing)
honger,honger,n(sing)
te,te,adp()
lijden.,lijden,v(infin)
Had,hebben,conj(coord)
Adam,etam,"v(fin,past,lex)"
niet,niet,adv(neg)
in,in,adp()
den,de,art(def)
Appel,pepel,n(sing)
"gebeeten,",bieden,"v(participle,past)"
Die,je,conj(subord)
hem,hij,"pron(pers,3,sing)"
zijn,zijn,pron(poss)
Vroutje,hij+horen,n(sing)
wees,wezen,"v(fin,past,lex)+pron(pers,3,sing)"
aen,aan,adv(gener)
met,met,adp()
haer,haar,pron(poss)
"hand,",hand,n(sing)
'k,kok,"pron(pers,1,sing)"
"Verzeekerje,",zierikzee,n(sing)
Eva,zij,n(prop)
had,hebben,"v(fin,past,aux_cop)"
hem,hij,"pron(pers,3,sing)"
"bescheeren,",bescheren,v(infin)
En,een,art(indef)
Hoornen,goren,n(plu)
op,op,adp()
