form,lemma,pos
HOort,het+horen,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
v,gij,"pron(pers,2,plu)"
"verclaren,",verklaren,v(infin)
Wat,hebben,adv(gener)
in,in,adp()
Hollant,holland,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
gheschiet,geschieden,"v(participle,past)"
In,ne,adp()
den,de,art(def)
voorleden,voorleden,adj()
Jaren,haar,n(sing)
Achtenueertich,achtenvertig,adj()
tot,tot,conj(coord)
vijftich,vijftig,num(card)
toe,te,adv(gener)
"siet,",zien,v(imp)
Gods,hout,adv(gener)
woort,woord,n(sing)
was,zijn,"v(fin,past,aux_cop)"
aldaer,aldaar,adv(dem)
Op,op,adv(gener)
Delfs,elf,adv(gener)
hauen,have,n(sing)
dier,de,art(def)
tijt,tijd,n(sing)
door,door,adp()
zijn,zijn,pron(poss)
ghenade,genade,n(sing)
seer,de+heer,adv(gener)
vruchtbaer,vruchtbaar,adj()
Mannen,johannes,adp()+art(def)
vrouwen,vrouw,n(sing)
bekeerden,bekeren,"v(fin,past,lex)"
met,met,adp()
vlijt.,vlijt,n(sing)
Hoereniagers,joriager,n(plu)
en,een,conj(coord)
dronckers,dronker,n(plu)
Kijuers,jiver,adj()
gierighe,gierig,n(sing)
niet,niet,adv(neg)
te,te,adp()
"min,",min,num(indef)
Clappers,lapper,n(sing)
ende,en,conj(coord)
Pronckers,hendrik,n(plu)
Sijn,ik+ne,num(indef)
verandert,veranderen,"v(participle,past)"
van,van,adp()
haren,haar,pron(poss)
sin,zin,n(sing)
die,de,art(def)
werelt,wereld,n(sing)
mocht,mogen,"v(fin,past,aux_cop)"
dat,dat,pron(dem)
acht,achten,n(sing)
slaen,slaan,v(infin)
En,ne,adv(neg)
hebben,hebben,"v(fin,pres,aux_cop)"
wel,wel,adv(gener)
breet,breed,adj()
vertelt,vertellen,"v(fin,pres,lex)"
dat,dat,conj(subord)
