form,lemma,pos
DIe,hij,pron(poss)
Heere,eer,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
die,de,art(def)
herder,herder,n(sing)
mijn,mijn,pron(poss)
En,een,conj(coord)
my,ik,"pron(pers,1,sing)"
en,ne,adv(neg)
sal,zullen,"v(fin,pres,aux_cop)"
ghebreken,gebreken,v(infin)
niet,niet,adv(neg)
Hy,ij,"pron(pers,2,plu)"
laet,laten,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
weyden,weiden,v(infin)
sonder,zonder,adp()
pijn,pijn,n(sing)
In,een,art(indef)
volder,vol,adj()
weyden,weide,n(plu)
sonder,zonder,adp()
verdriet,verdriet,n(sing)
Sijn,een,pron(poss)
Godlicke,hodelijk,adv(gener)
gonst,gunst,n(sing)
hy,hij,"pron(pers,3,sing)"
my,ik,"pron(pers,1,sing)"
altijt,altijd,adv(gener)
biet,bieden,"v(fin,pres,lex)"
En,een,adv(neg)
maect,maken,"v(fin,pres,lex)"
ons,wij,"pron(pers,1,plu)"
door,door,adp()
zijnen,zijn,pron(poss)
geest,geest,n(sing)
bequaem,bekwaam,adj()
Sijn,een,pron(poss)
ooghe,oog,n(sing)
op,op,adp()
ons,wij,"pron(pers,1,plu)"
allendighe,ellendig,adj()
siet,zien,"v(fin,pres,lex)"
O,:,punc(quest)
God,hood,conj(coord)
gheheylicht,heiligen,adj()
sy,zijn,"v(fin,pres,aux_cop)"
uwen,uw,pron(poss)
naem.,naam,n(sing)
Hy,ik,conj(coord)
vermaect,vermaken,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
siele,ziel,n(sing)
door,door,adp()
zijnen,zijn,pron(poss)
raet,raad,n(sing)
Om,hij,pron(indef)
zijns,zijn,pron(poss)
selfs,zelf,pron(dem)
wille,wil,"v(fin,pres,lex)"
also,alzo,conj(comp)
hy,hij,"pron(pers,3,sing)"
seyt,zeggen,"v(fin,pres,lex)"
En,en,adv(neg)
leytse,leiden+zij,"v(fin,pres,lex)+pron(pers,3,sing)"
op,op,adp()
die,de,art(def)
gherechtighe,gerecht,adj()
straet,straat,n(sing)
Want,hand,adp()
hy,hij,"pron(pers,3,sing)"
is,zijn,"v(fin,pres,aux_cop)"
ons,wij,"pron(pers,1,plu)"
gherechticheyt,gerechtigheid,n(sing)
Door,horen,adp()
hem,hij,"pron(refl,3,sing)"
seluen,zelf,pron(dem)
heeft,hebben,"v(fin,pres,aux_cop)"
