form,lemma,pos
DE,af,pron(poss)
"spiegel,",spiegel,n(sing)
de,de,art(def)
kroon,kroon,n(sing)
en,en,art(indef)
lof,lof,n(sing)
der,de,art(def)
"jeught,",jeugd,n(sing)
Coninghs,honing,n(sing)
Dochter,hochter,n(sing)
van,van,adp()
Hongarijen,onguarie,n(sing)
Sint',innen,"v(fin,pres,lex)"
"Elisabeth,",elisabeth,n(prop)
tot,tot,conj(coord)
Godt,hoofd,n(sing)
en,en,adv(neg)
deugt,deugd,"v(fin,pres,lex)"
Gebruyckt,breken,"v(participle,past)"
haer,haar,pron(poss)
"leden,",lid,n(sing)
ziel,ziel,n(sing)
en,en,conj(coord)
"Tyen,",ei,n(sing)
De,een,conj(coord)
Suyverheyt,everheid,n(sing)
bemint;,beminnen,adj()
nae,na,adp()
Godes,hoeden,n(sing)
wil,wil,n(sing)
"leeft,",leven,"v(fin,pres,lex)"
Geen,een,art(indef)
goet,goed,n(sing)
"misbruyckt,",misbroek,n(sing)
haer,zij,pron(poss)
gelt,geld,n(sing)
aen,aan,adp()
d'armen,darm,art(def)+pron(indef)
"geeft,",geven,"v(participle,past)"
Al,al,conj(subord)
's,zijn,pron(poss)
Werelts,eer+het,n(sing)
pracht,pracht,n(sing)
verfoeyt;,vervoeden,n(sing)
voor,voor,adp()
sonden,zonde,n(plu)
beeft.,beven,"v(fin,pres,lex)"
Aen,een,conj(coord)
de,de,art(def)
Graeff,eraf,n(sing)
van,van,adp()
Turinghen,mering,n(sing)
getrout;,getrouwen,adv(gener)
Van,ja,adp()
Godt,hoofd,n(sing)
noch,noch,conj(coord)
deught,deugd,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
afgeweecken.,afwekken,"v(participle,past)"
Geen,een,art(indef)
schuym,schuim,n(sing)
van,van,adp()
lof,lof,n(sing)
raeckt,raken,"v(fin,pres,lex)"
haer,haar,pron(poss)
deughd,deugd,n(sing)
en,ne,adv(neg)
"gout,",goud,n(sing)
"Hoocheyt,",hoogheid,n(sing)
noch,noch,adv(gener)
doorens,doorn,n(sing)
haer,haar,pron(poss)
hart,hard,adj()
steecken.,steken,v(infin)
Sy,gij,pron(poss)
"dient,",dienen,n(sing)
sy,zij,"pron(pers,3,sing)"
eert,eren,"v(fin,pres,lex)"
Andreas,mensra,n(prop)
haer,haar,pron(poss)
"Man,",johannes,n(sing)
haer,haar,pron(poss)
hooft.,hoofd,n(sing)
By,een,pron(poss)
dagen,dagen,n(plu)
en,ne,art(indef)
nachten,nacht,"v(fin,pres,lex)+adv(neg)"
Godt,hoofd,conj(subord)
dient,dienen,"pron(rel)+pron(pers,3,sing)"
en,ne,adv(neg)
"looft,",loven,"v(fin,pres,lex)"
Geen,een,art(indef)
Werelts,eer+oledel,n(sing)
saecken,zaak,n(sing)
haere,haar,pron(poss)
brant,brand,n(sing)
uytdooft.,uitdoen,n(sing)
Iuwelen,gewallen,adv(gener)
"verkocht,",verkopen,"v(participle,past)"
Gasthuysen,assevoet,n(prop)
maeckt,maken,"v(participle,past)"
Sy,hij,pron(poss)
"spint,",spinnen,n(sing)
"weeft,",weven,v(imp)
nayt,naaien,adv(gener)
tot,tot,adp()
troost,troost,n(sing)
der,de,art(def)
Ermen,arme,n(plu)
De,eer,art(indef)
vuylste,vuil,adj()
seeren,zeer,n(sing)
vol,vol,adj()
stanck,stank,n(sing)
zy,zij,"v(fin,pres,aux_cop)"
"raeckt,",raken,"v(fin,pres,lex)"
By,hij,interj()
't,et,art(def)
Wees-kint,eessentje,n(sing)
zietmen,men+zien,"pron(indef)+v(fin,past,lex)"
't,et,art(def)
bijtje,betijden,n(sing)
swermen.,zwermen,v(infin)
Pelgrims,elgerman,n(prop)
"ontfanght,",ontvangen,"v(participle,past)"
d'Armen,daarmede,n(sing)
aen,aan,adp()
haer,haar,pron(poss)
tafel,tafel,n(sing)
set;,zetten,n(sing)
De,eer,conj(coord)
krancken,krank,n(sing)
"dient,",dienen,"v(participle,past)"
waer,zijn,adv(rel)
me,mee,pron(indef)
zy,zij,"pron(pers,3,plu)"
zijn,zijn,"v(fin,pres,aux_cop)"
besmet,besmetten,"v(participle,past)"
Als,als,conj(subord)
Sint,innet,adp()
Ians,johannes,n(sing)
Moeder,hoeder,adp()+art(def)
onderhout,onderhouden,n(sing)
Goods,hoofd,adv(gener)
wet.,wet,n(sing)
Haer,haar,adp()
mans,man,n(sing)
"sterven,",sterven,n(sing)
snijt,snijden,"v(fin,pres,lex)"
los,los,adj()
d',de,art(def)
echte,echt,adj()
bant;,binden,n(sing)
Al,al,adv(gener)
heefts',hebben+zij,"v(fin,pres,aux_cop)+pron(pers,3,sing)"
haer,haar,pron(poss)
waerste,waarst,adj()
schat,schat,n(sing)
"verlooren,",verliezen,v(infin)
't,het,conj(coord)
Hayr,haar,n(sing)
niet,niet,adv(neg)
haelt,halen,"v(fin,pres,lex)+pron(pers,3,sing)"
noch,noch,conj(coord)
scheurt,scheuren,n(sing)
uyt,uit,n(sing)
't,het,art(def)
hooft,hoofd,n(sing)
met,met,adp()
d'hant,de+hand,art(def)+n(sing)
Noch,nog,n(sing)
roept:,roepen,"v(fin,pres,lex)"
och,och,interj()
ick,ik,"pron(pers,1,sing)"
noyt,nooit,adv(neg)
was,zijn,"v(fin,past,aux_cop)"
gebooren!,geboren,adj()
Verduldigh,erduldig,adj()
sprack:,spreken,n(sing)
mijn,mijn,pron(poss)
Heer,eer,n(sing)
ghy,gij,n(sing)
hebt,hebben,"v(fin,pres,aux_cop)"
wel,wel,adv(gener)
"gedaen,",doen,"v(participle,past)"
Mijn,een,pron(poss)
Man,hangen,adj()
was,zijn,"v(fin,past,aux_cop)"
my,ik,"pron(pers,1,sing)"
"geleent,",lenen,"v(participle,past)"
(kan,eik,art(def)+n(sing)
't,eten,adv(gener)
wel,wel,adv(gener)
verstaen),verstaan,"pron(pers,3,sing)+pron(pers,1,sing)+v(fin,past,lex)"
Die,hij,pron(indef)
op,op,adp()
Menschen,enscheden,n(prop)
"betrout,",betrouwen,n(sing)
bouwt,boud,"v(fin,pres,lex)"
op,op,adp()
de,de,art(def)
