form,lemma,pos
O,zij,punc(quest)
eenigh,enig,pron(indef)
Vaders,ader,adj()
"kindt,",kind,n(sing)
Wat,hebben,conj(coord)
ist,zijn+het,"v(fin,pres,aux_cop)+pron(pers,3,sing)"
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
"bemindt,",beminnen,"v(fin,pres,lex)"
Dat,hebben,conj(subord)
ghy,gij,"pron(pers,2,sing)"
komt,komen,"v(fin,pres,lex)"
neder,neder,"v(fin,pres,lex)"
uyt,uit,n(sing)
uws,uw,pron(poss)
Vaders,ader,n(sing)
"Troon,",roon,adj()
En,na,conj(coord)
hier,hier,adv(dem)
wilt,willen,"v(fin,pres,aux_cop)"
worden,worden,v(prtcl)
eender,een,art(def)+adp()
menschen,mens,n(plu)
"Soon,",hoon,n(sing)
Wat,hebben,conj(subord)
is,zijn,"v(fin,pres,aux_cop)"
in,in,adp()
ons,wij,"pron(pers,1,plu)"
dat,dat,conj(subord)
u,gij,"pron(pers,2,sing)"
"behaeght,",behagen,"v(fin,pres,lex)"
Dat,hebben,conj(subord)
ghy,gij,"pron(pers,2,sing)"
gheboren,geboren,adj()
wilt,willen,"v(fin,pres,aux_cop)"
zijn,zijn,"v(fin,pres,aux_cop)"
van,van,adp()
een,een,art(indef)
"Maeght,",hagen,n(sing)
Verlaet,eerlaat,v(imp)
uwen,uw,pron(poss)
"stoel,",stoel,n(sing)
En,en,art(indef)
heel,heel,n(sing)
u,uw,pron(poss)
"Coninckrijck,",hondkerlijk,n(sing)
En,na,adv(neg)
wordt,worden,"v(fin,pres,aux_cop)"
een,een,art(indef)
"Mensch,",ens,adj()
Den,een,art(indef)
armen,arm,adj()
Mensch,enig,n(sing)
ghelijck.,gelijk,adj()
Ghy,hij,"pron(pers,2,plu)"
die,die,pron(rel)
hier,hier,adv(dem)
"onbevleckt,",onbevlekt,adj()
De,eer,"v(fin,pres,aux_cop)"
aerde,aarde,n(prop)
heel,heel,adv(gener)
"bedeckt,",bedekken,"v(participle,past)"
Met,eten,"v(fin,pres,aux_cop)"
cruyden,kruiden,v(infin)
Blommen,lomme,v(infin)
vol,vol,adv(gener)
van,van,adp()
soeten,zoet,adj()
"geur,",gevroeg,n(sing)
Verciert,ertieren,n(sing)
de,de,art(def)
Lelien,elia,n(plu)
met,met,adp()
schoon,schoon,adj()
"coleur,",kolf,n(sing)
Ghy,hij,"pron(pers,2,plu)"
die,die,pron(rel)
de,de,art(def)
blauwe,blauw,n(sing)
Locht,hopen,adv(gener)
"verlicht,",verlichten,"v(fin,pres,lex)"
Met,eten,conj(coord)
sterren,ster,n(plu)
claer,klaar,adj()
voor,voor,adp()
ons,wij,"pron(pers,1,plu)"
duyster,duister,adj()
"ghesicht,",ziekhen,"v(participle,past)"
Licht,echt,"v(fin,pres,aux_cop)"
hier,hier,adv(dem)
ellendigh,ellendig,adv(gener)
in,in,adp()
een,een,art(indef)
krib,kribbe,n(sing)
"gheleydt,",leiden,"v(participle,past)"
Heel,eel,adv(gener)
naeckt,naken,adj()
en,en,art(indef)
bloodt,bloot,"v(fin,pres,lex)"
sijn,zijn,pron(poss)
eyghen,eigen,adj()
decksel,deksel,n(sing)
quyt.,kwijt,n(sing)
Al,al,num(indef)
light,licht,n(sing)
ghy,gij,"pron(pers,2,plu)"
in,in,adp()
den,de,art(def)
"windt,",wind,n(sing)
O,:,punc(quest)
alderliefste,allerliefste,adj()
"kindt,",kind,n(sing)
Soo,hoo,interj()
voelt,voelen,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
handt,hand,n(sing)
als,als,conj(subord)
sy,zij,"pron(pers,3,sing)"
u,gij,"pron(pers,2,sing)"
leden,lijden,"v(participle,past)"
"raeckt,",raken,"v(fin,pres,lex)"
Dat,hebben,conj(subord)
ghy,gij,"pron(pers,2,sing)"
o,o,interj()
kindt,kind,"v(fin,pres,lex)"
gheheel,geheel,adj()
in,in,adp()
liefde,liefde,n(sing)
"blaeckt,",blaken,n(sing)
Waerom,haarom,n(sing)
blijf,blijven,n(sing)
ick,ik,"pron(pers,1,sing)"
soo,zo,adv(gener)
"verblint,",verblinden,"v(participle,past)"
Want,hand,v(prtcl)
zijt,zijn,v(imp)
ghy,gij,"pron(pers,2,sing)"
warm,warm,"v(fin,pres,aux_cop)"
t’is,het+zijn,misc()
om,om,adp()
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
