form,lemma,pos
Jesus',chesus,n(prop)
gedachtnis,gedachtenis,n(sing)
naamloos,namolem,adv(gener)
"zoet,",zoet,n(sing)
Stort,horen,art(def)+n(sing)
ware,zijn,"v(fin,past,aux_cop)"
vreugde,vreugde,"v(fin,past,lex)"
in,in,adp()
ons,wij,"pron(pers,1,plu)"
"gemoed,",moeden,"v(participle,past)"
Maar,haar,n(prop)
zijn,zijn,pron(poss)
nabijheid,nabijtheid,n(sing)
spreidt,spreiden,"v(fin,past,lex)"
een,een,art(indef)
goed,goed,n(sing)
Als,als,n(sing)
nergends,nergens,adv(gener)
iets,iets,adv(gener)
ter,te+de,adp()+art(def)
wereld,wereld,n(sing)
doet.,dood,n(sing)
Zoo,ooi,interj()
lieflijk,lieflijk,adv(gener)
klinkt,klinken,n(sing)
op,op,adp()
aard,aard,n(sing)
geen,geen,pron(indef)
"lied,",lijden,n(sing)
Zoo,ooi,conj(coord)
vrolijk,vrolijk,adj()
schallen,schalk,v(infin)
klanken,klank,n(sing)
"niet,",niet,adv(neg)
Geen,een,art(indef)
zoeter,zoet,n(sing)
woord,woord,"v(fin,pres,lex)"
de,de,art(def)
ziel,ziel,n(sing)
"geniet,",genieten,"v(participle,past)"
Als,als,"v(fin,pres,aux_cop)"
Jesus',chesus,n(prop)
"Naam,",haam,n(prop)
Gods,hoofd,n(prop)
"Zoon,",hoon,n(sing)
ons,wij,"pron(pers,1,plu)"
biedt.,bieden,"v(fin,pres,lex)"
O,i,conj(coord)
hoop,hoop,"v(fin,pres,lex)"
van,van,adp()
wie,wie,"pron(pers,1,plu)"
in,in,adp()
tranen,traan,n(plu)
zit!,zij,adv(gener)
Hoe,hoe,interj()
goed,goed,adj()
zijt,zijn,v(imp)
Gij,ik,"pron(pers,1,sing)"
voor,voor,adp()
wie,wie,pron(rel)
daar,daar,adv(dem)
"bidt,",bidden,"v(fin,pres,lex)"
Hoe,hoe,interj()
goed,goed,n(sing)
voor,voor,adp()
wie,wie,pron(rel)
U,zij,"pron(pers,3,sing)"
zoekt,zoeken,adj()
als,alzo,conj(subord)
wit:,wit,adv(gener)
Maar,haar,n(prop)
die,die,pron(rel)
U,zij,n(sing)
vindt,vinden,"v(fin,pres,lex)"
-,-,punc(hyph)
wat,wat,pron(inter)
heilbezit!,hebbelstijk,n(plu)
Geen,een,misc()
taal,taal,n(sing)
der,de,art(def)
aard,aard,n(sing)
getuigt,getuigen,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
"luid,",luiden,"v(fin,pres,lex)"
Geen,een,art(indef)
letterschrift,letterschap,n(sing)
drukt,drukken,"v(fin,pres,lex)"
ooit,ooit,adv(gener)
het,het,"pron(pers,3,sing)"
"uit,",uit,"v(fin,pres,lex)"
Slechts,licht,n(sing)
wie,wie,pron(inter)
U,.,"pron(pers,2,sing)"
mint,minnen,"v(fin,pres,lex)"
weet,weten,v(imp)
wat,wat,pron(inter)
beduidt,beduiden,"v(fin,pres,lex)"
Te,eer,punc(quest)
minnen,minnen,"v(fin,pres,lex)"
Jesus,chesus,n(prop)
als,als,conj(comp)
zijn,zijn,pron(poss)
bruid.,bruid,n(sing)
Blijf,lijf,"v(fin,pres,lex)"
"Heere,",heer,adv(gener)
blijf,blijven,n(sing)
ons,ons,"pron(pers,1,plu)"
eeuwig,eeuwig,adv(gener)
"bij,",bij,interj()
Maak,jaar,interj()
met,met,adp()
uw,uw,pron(poss)
licht,licht,n(sing)
ons,wij,pron(poss)
rein,regen,n(sing)
en,en,conj(coord)
"vrij,",vrij,adj()
Dat,hebben,conj(coord)
uwe,uw,pron(poss)
glans,glans,n(sing)
den,de,art(def)
nacht,nacht,n(sing)
"verblij',",verblijd,adj()
Dat,haten,adv(gener)
de,de,art(def)
aarde,aarde,n(sing)
vol,vol,adv(gener)
van,van,adp()
zoetheid,zoetheid,n(sing)
zij!,zijn,pron(poss)
"Gij,",twee,num(card)
"Hemelburgers,",embergoed,n(plu)
snelt,snelven,"v(fin,pres,lex)"
thans,thans,art(def)+n(sing)
aan!,ana,n(prop)
Der,haar,pron(poss)
Heemlen,emel,n(prop)
poort,poort,n(sing)
Hem,hij,conj(coord)
opgedaan!,opdood,n(prop)
Spreekt,preken,n(prop)
vrij,vrij,adj()
den,de,art(def)
overwinnaar,overwannen,n(sing)
aan:,aan,n(prop)
"U,",",",misc()
Koning,honing,n(sing)
"Jesu,",hees,n(prop)
lof,lof,n(sing)
voortaan!,voortaan,n(prop)
