form,lemma,pos
Bedroeft,droeven,"v(fin,pres,lex)"
ende,en,conj(coord)
beswaert,bezwaren,"v(participle,past)"
Ben,een,art(indef)
ick,ik,"pron(pers,1,sing)"
van,van,adp()
herten,hart,n(sing)
seere,zeer,adv(gener)
Over,uw,adp()
mijns,mijn,pron(poss)
vleesches,vlees,n(sing)
"aert,",aard,v(imp)
Die,hier,interj()
ick,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
wel,wel,adv(gener)
can,kunnen,"v(fin,pres,aux_cop)"
"weeren,",zijn,v(infin)
Want,hand,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
my,ik,"pron(pers,1,sing)"
dickwils,dikwijls,adv(gener)
keere,keren,"v(fin,pres,lex)"
O,du,"pron(pers,2,plu)"
almachtighe,almachtig,adj()
God,hood,conj(coord)
Te,eer,"pron(pers,3,sing)"
doen,doen,v(infin)
nae,na,adp()
uwe,uw,pron(poss)
"Leere,",heer,n(sing)
Maer,haar,n(sing)
t'wort,het+woord,art(def)+n(sing)
by,bij,adp()
wylen,wijl,adv(gener)
spot.,spot,n(sing)
Als,als,adv(gener)
ick,ik,"pron(pers,1,sing)"
aensie,aanzien,"v(fin,pres,lex)"
den,de,art(def)
gang,gang,n(sing)
Van,hangen,adp()
haer,zij,"pron(pers,3,sing)"
die,de,pron(rel)
nae't,naad,n(sing)
vleesch,vlees,n(sing)
leven,leven,v(infin)
Soo,o,interj()
wort,worden,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
alsoo,alzo,adv(gener)
bang,bang,n(sing)
Ick,elk,misc()
dencke,denken,"v(fin,pres,lex)"
daer,daar,pronadv(rel)
beneven,beneven,pronadv(prep)
Al,al,misc()
heb,hebben,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
my,ik,"pron(refl,1,sing)"
begheven,begeven,"v(participle,past)"
Onder,onder,adp()
Christus,hertstus,n(prop)
"regaert,",regeren,n(sing)
Vol,hol,conj(coord)
struyckelen,struikel,n(plu)
en,en,adv(neg)
sneven,sneven,"v(fin,pres,lex)"
Soo,o,interj()
blijft,blijven,"v(fin,pres,aux_cop)"
noch,nog,conj(coord)
mynen,mijn,pron(poss)
aert.,aard,n(sing)
Rebel,ebel,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
alle,al,num(indef)
"vleysch,",vlees,n(sing)
Vervult,ervullen,adj()
met,met,adp()
lust,list,n(sing)
