form,lemma,pos
EEuwigh,hetweg,adj()
groote,groot,adj()
Godt,hoofd,n(sing)
"Almachtigh,",almachtig,adj()
Eeuwigh,eeuwig,adv(gener)
al-voort-brengend',aloverondesborgt,adj()
Woordt.,horen,"v(fin,pres,lex)"
Noyt,houden,conj(coord)
van,van,adp()
yemandts,iemand,pron(indef)
oor,oor,n(sing)
dus,dus,adv(dem)
klachtigh,klachtig,adj()
Bitter,etter,art(def)+adp()
schreyende,schreien,"v(participle,pres)"
ghehoort.,horen,"v(participle,past)"
Noyt,houden,conj(coord)
van,van,adp()
yemandt,iemand,pron(indef)
dus,dus,adv(dem)
ghevonden,vinden,"v(participle,past)"
In,een,adp()
een,een,art(indef)
open,open,adj()
koude,koude,n(sing)
schuur.,schuur,n(sing)
Noyt,houden,conj(coord)
van,van,adp()
yemandt,iemand,pron(indef)
dus,dus,adv(dem)
"ghewonden,",winden,v(infin)
In,ne,adp()
een,een,art(indef)
stuck,stuk,n(sing)
versleten,verslijten,v(infin)
huur.,huur,n(sing)
Als,als,"v(fin,pres,lex)"
van,van,adp()
uwe,uw,pron(poss)
teere,te+een,art(indef)+adp()
"moeder,",moeder,n(sing)
Die,mede,interj()
met,met,adp()
ons,wij,"pron(pers,1,plu)"
hier,hier,adv(dem)
voor,voor,adp()
u,gij,"pron(pers,2,plu)"
leydt:,leiden,"v(fin,pres,lex)"
En,ne,conj(coord)
kust,kussen,v(imp)
"u,",gij,"pron(pers,2,plu)"
als,als,conj(subord)
"kindt,",kind,n(sing)
en,een,art(indef)
"broeder,",broeder,n(sing)
En,ne,conj(coord)
als,als,conj(subord)
Godt,hoofd,n(sing)
van,van,adp()
ewicheydt.,eeuwigheid,n(sing)
Moyses,oois,n(prop)
heeft,hebben,"v(fin,pres,aux_cop)"
u,u,"pron(pers,2,plu)"
eens,een,adv(gener)
"ghesproken,",spreken,"v(participle,past)"
Op,op,v(imp)
den,de,art(def)
Berrigh,erg,n(sing)
Sinaij:,jona,n(prop)
Maer,haar,pronadv(rel)
hem,hij,"pron(pers,3,sing)"
heeft,hebben,"v(fin,pres,aux_cop)"
dees,deze,pron(dem)
troost,troost,n(sing)
"ontbroocken,",ontbreken,adj()
Menscheyt,enscheid,n(sing)
was,zijn,"v(fin,past,aux_cop)"
u,gij,"pron(pers,2,plu)"
noch,nog,conj(coord)
niet,niet,adv(neg)
by.,bij,adv(gener)
Noyt,houden,conj(coord)
sijt,zijn,v(imp)
ghy,gij,"pron(pers,2,sing)"
dan,dan,adv(gener)
dus,dus,adv(dem)
"bekeecken,",bekeken,"v(fin,pres,lex)"
In,nu,adp()
een,een,art(indef)
aerdtsche,aards,adj()
naeckte,naken,adj()
"schijn,",schijn,n(sing)
Als,als,"v(fin,pres,aux_cop)"
van,van,adp()
ons,wij,"pron(pers,1,plu)"
die,die,pron(rel)
vol,vol,adv(gener)
"ghebreecken,",gebreken,n(plu)
Ende,en,conj(coord)
slechte,slecht,adj()
Herders,aarder,n(sing)
sijn.,zijn,pron(poss)
Heer,eer,n(sing)
wat,wat,pron(inter)
sullen,zullen,"v(fin,pres,aux_cop)"
wy,wij,"pron(pers,1,plu)"
u,gij,"pron(pers,2,plu)"
"gheven,",geven,"v(fin,pres,lex)"
Voor,horen,"v(fin,pres,lex)"
die,de,art(def)
"eer,",eer,n(sing)
die,die,art(def)
ghy,gij,"pron(pers,2,plu)"
ons,wij,"pron(pers,1,plu)"
doet?,doen,"v(fin,pres,aux_cop)"
Dan,gunnen,adp()
den,de,art(def)
tijdt,tijd,n(sing)
die,die,pron(rel)
wy,wij,"pron(pers,1,plu)"
noch,nog,adv(gener)
"leven,",leven,v(infin)
V,gij,conj(coord)
staech,staan,adj()
dancken,danken,"v(fin,pres,lex)"
met,met,adp()
ootmoedt.,ootmoed,n(sing)
Soo,o,conj(coord)
als,als,conj(subord)
ick,ik,"pron(pers,1,sing)"
dit,dit,pron(dem)
Lam,ham,n(sing)
"op-offer,",ophofer,n(sing)
Aen,een,adp()
u,gij,pron(poss)
kleyn,klein,adj()
en,een,conj(coord)
grooten,groot,adj()
Godt:,hoofd,n(sing)
Schenck,ek,n(sing)
ick,ik,"pron(pers,1,sing)"
oock,ook,adv(gener)
mijn,mijn,pron(poss)
ziele,ziel,n(sing)
"coffer,",koffer,adj()
Hanght,hangen,"v(fin,pres,lex)"
daer,daar,adv(rel)
"aen,",aan,pronadv(prep)
u,gij,pron(poss)
wille,wil,n(sing)
slot.,slot,"v(fin,pres,lex)"
Op,op,pronadv(rel)
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
in,in,adp()
"eeuwichheden,",eeuwigheid,n(sing)
Als,als,"v(fin,pres,aux_cop)"
dit,dit,pron(dem)
leven,leven,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
"ghedaen,",doen,"v(participle,past)"
V,.,art(def)
gesternden,gesterden,adj()
zael,zullen,n(sing)
"betreden,",betreden,n(prop)
Daer,zij,adp()
de,de,art(def)
uren,uur,n(plu)
niet,niet,adv(neg)
en,ne,adv(neg)
slaen.,slaan,v(infin)
