form,lemma,pos
"'Ja,",haar,n(prop)
als,als,conj(subord)
't,eten,"pron(pers,2,sing)"
niet,niet,adv(neg)
"kan,",kunnen,"v(fin,pres,lex)"
dan,dan,adv(dem)
kan,kunnen,"v(fin,pres,aux_cop)"
het,het,"pron(pers,3,sing)"
niet!’....,niet,pron(indef)
Zoo,o,conj(coord)
hoor,horen,n(sing)
ik,ik,"pron(pers,1,sing)"
alle,al,num(indef)
dagen,dag,n(plu)
Van,ja,conj(coord)
flaauwerts,vlaaiwaard,n(sing)
en,en,conj(coord)
van,van,adp()
tragen:,traag,v(infin)
Maar,zij,conj(coord)
ik,ik,"pron(pers,1,sing)"
-,-,punc(hyphen)
ik,ik,"pron(pers,1,sing)"
haat,haten,"pron(pers,3,sing)"
dat,dat,art(def)
laffe,lave,n(sing)
lied:,lieden,"v(fin,pres,lex)"
"En,",ne,adv(neg)
zoo,zo,v(imp)
mij,ik,"pron(pers,1,sing)"
God,hood,conj(coord)
de,de,art(def)
kracht,kracht,n(sing)
wil,willen,"v(fin,pres,aux_cop)"
"gunnen,",geven,v(infin)
Dan,ja,v(imp)
zeg,zeggen,v(imp)
ik:,ik,"pron(pers,1,sing)"
'wàt,goed,v(imp)
er,eer,"pron(pers,2,plu)"
ook,ook,adv(gener)
"geschied',",geschieden,"v(participle,past)"
't,eten,conj(coord)
Moet,hoeden,adv(gener)
kunnen!’,kunnen+gij,v(infin)
Kom'!,om,v(infin)
haal',halen,n(sing)
de,de,art(def)
handen,hand,n(plu)
uit,uit,adp()
den,de,art(def)
zak,zaak,n(sing)
En,ne,adv(neg)
steek',steken,"v(fin,pres,lex)"
die,die,pron(rel)
uit,uit,adp()
de,de,art(def)
"mouwen,",mouw,n(plu)
Gij,twee,conj(coord)
"Mannen,",johannes,"v(fin,pres,lex)"
en,en,conj(coord)
gij,gij,"pron(pers,2,plu)+pron(pers,3,sing)"
Vrouwen!,eruit,"v(fin,pres,lex)"
Staat,getaat,pronadv(rel)
af,af,v(prtcl)
van,van,adp()
lust,list,n(sing)
en,ne,conj(coord)
van,van,adp()
gemak:,gemak,n(sing)
"En,",ne,adv(neg)
valt,vallen,"v(fin,pres,lex)"
er,ir,adv(gener)
soms,som,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
wat,wat,pron(inter)
zwaars,zwaar,n(sing)
te,te,adp()
"tillen,",til,v(infin)
Denk':,geen,n(sing)
'willen,wil,v(infin)
tilt,tellen,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
zwaarste,zwaarst,adj()
"pak,",pak,n(sing)
'k,kok,"pron(pers,2,plu)"
Wil,el,adv(gener)
willen!’,willen,n(sing)
Wat,hebben,conj(coord)
flink,fling,n(sing)
en,ne,adv(neg)
eerlijk,eerlijk,adv(gener)
"is,",zijn,"v(fin,pres,aux_cop)"
en,een,art(indef)
"goed,",goed,n(sing)
Hoe,hoe,conj(coord)
zwaar,zwaar,n(sing)
het,het,"pron(pers,3,sing)"
ook,ook,adv(gener)
moog',mogen,n(sing)
"'lijken,",elk,v(infin)
Zal,al,adv(gener)
ligt,licht,"v(fin,pres,lex)"
en,een,art(indef)
handig,handgijde,adj()
blijken,blijken,n(prop)
Wanneer,jane,adv(gener)
men,men,pron(indef)
't,eten,adv(gener)
pittig,putig,adj()
wil,willen,"v(fin,pres,aux_cop)"
en,ne,adv(neg)
doet:,doen,"v(fin,pres,lex)"
Hoe,hoe,conj(coord)
of,of,conj(coord)
't,het,adv(gener)
dan,dan,adv(dem)
loopen,lopen,v(infin)
mag,mogen,"v(fin,pres,aux_cop)"
en,een,art(indef)
"runnen,",ruinen,v(infin)
Zeg',eg,n(sing)
"steeds,",stad,n(sing)
met,met,adp()
ernstig-vroom,ernstachtig,n(sing)
gemoed:,gemoed,adj()
''t,eten,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
Moet,hoeden,adv(gener)
kunnen!’,kunnen,v(infin)
