form,lemma,pos
Ik,koken,"pron(pers,1,sing)"
span,spinnen,"v(fin,pres,lex)"
de,de,art(def)
lier,lier,n(sing)
op,op,adp()
hooge,hoog,n(sing)
"toonen,",tonen,n(plu)
En,ne,conj(coord)
leer,leren,v(imp)
aan,aan,adp()
Vorsten,horst,"v(fin,past,lex)"
zelfs,zelf,pron(dem)
hun,zij,"pron(pers,3,plu)"
"pligt,",plegen,"v(fin,pres,lex)"
Ik,ik,"pron(pers,2,plu)"
doe,toen,adv(dem)
haar,haar,pron(poss)
"Septers,",eperter,n(plu)
"Kroon,",roon,n(prop)
en,ne,conj(coord)
"Troonen,",roonen,adj()
Beschouwen,essu,n(prop)
in,in,adp()
het,het,"pron(pers,3,sing)"
waare,waar,adj()
licht.,licht,n(sing)
Ik,koken,misc()
toon,tonen,misc()
hoe,hoe,adv(inter)
een,een,art(indef)
tyran,tiran,n(sing)
moet,moeten,"v(fin,pres,aux_cop)"
"beven,",beven,v(infin)
En,ne,art(indef)
ook,ook,adv(gener)
hoe,hoe,adv(inter)
hy,hij,"pron(pers,3,sing)"
"gevloekt,",vloeken,"v(participle,past)"
"gehaat,",haten,"v(participle,past)"
Zyn,een,art(indef)
loon,loon,n(sing)
"ervaart,",ervaart,adv(gener)
terwyl,terwijl,adv(gener)
zyn,zijn,pron(poss)
leven,leven,n(sing)
Slegts,lichts,n(sing)
hangt,hangen,"v(fin,pres,lex)"
aan,aan,adp()
eenen,een,art(indef)
zyden,zijde,n(sing)
draad.,draad,n(sing)
Ik,ik,"pron(pers,1,sing)"
lach,liggen,"v(fin,past,lex)"
met,met,adp()
alle,al,num(indef)
hoofsche,hoofs,n(sing)
"streeken,",strijken,n(plu)
En,na,conj(coord)
min,mijn,num(indef)
de,de,art(def)
gulle,gil,adj()
vrolykheid.,vrolijkheid,n(sing)
De,ee,pron(poss)
blonde,blond,adj()
blydschap,blijdschap,n(sing)
"aantekweeken,",aanthewoken,n(sing)
Is,zijn,"pron(pers,3,sing)"
't,het,art(def)
hoofddoel,hoofddoel,n(sing)
van,van,adp()
myn,mijn,pron(poss)
kunstbeleid.,kunstelbijden,n(sing)
Ik,koken,"pron(pers,1,sing)"
schaar,schare,n(sing)
den,de,art(def)
dans,dat+ne+zijn,n(sing)
der,de,art(def)
blyde,blij,adv(gener)
"Reijen,",ei,v(infin)
En,ne,adv(neg)
haat,haten,n(sing)
een,een,art(indef)
diep,diep,adj()
gefronst,fronen,adj()
