form,lemma,pos
’’t,eten,"v(fin,pres,lex)"
Is,zijn,"v(fin,pres,aux_cop)"
lief’’lijk,lieflijk,adj()
Philis,heilig,n(prop)
ag!,acho,n(sing)
aan,aan,adp()
dat,dat,art(def)
Paleis,aelis,n(prop)
te,te,adp()
"komen,",komen,v(infin)
Alwaar,alwaar,conj(coord)
men,men,pron(indef)
binnen,binnen,adv(gener)
"sakt,",zak,"v(fin,pres,lex)"
langs,langs,adp()
bergjes,bergen+hij,n(prop)
niet,niet,adv(neg)
van,van,adp()
steen,steen,n(sing)
Maar,haar,n(sing)
voor,voor,adp()
de,de,art(def)
min,mijn,adv(gener)
"gemaakt,",maken,"v(fin,pres,lex)"
zo,zo,adv(resum)
fris,frijs,n(prop)
als,als,conj(comp)
"waterstroomen,",waterstraat,n(plu)
Aanbiddens,habandes,"v(fin,past,lex)+pron(pers,3,sing)"
waarde,waarde,"pronadv(pers)+v(fin,past,aux_cop)"
"mond,",mond,n(sing)
dog,doch,adv(gener)
niet,niet,adv(neg)
voor,voor,adp()
yder,ide,n(plu)
een.,een,num(card)
Sal,al,pronadv(rel)
ik,ik,"pron(pers,1,sing)"
mijn,mijn,pron(poss)
Philis,heilig,n(prop)
lief,lief,adj()
daar,daar,pronadv(rel)
eens,een,adv(gener)
toe,toe,pronadv(rel)
zijn,zijn,"v(fin,pres,aux_cop)"
"gebooren,",geboren,adj()
Om,ik,adv(gener)
in,ik+ne,adp()
’’t,eten,misc()
bezit,bezien,"v(fin,pres,lex)"
te,te,adp()
zyn,zijn,v(infin)
van,van,adp()
zo,zo,adv(dem)
een,een,art(indef)
marmer,mersem,n(sing)
Boot?,moot,n(sing)
Was,als,n(sing)
my,ik,"pron(pers,1,sing)"
van,van,adp()
u,gij,"pron(pers,2,plu)"
o,o,interj()
Goon!,ooi,n(sing)
zo,zo,adv(dem)
groot,groot,adj()
geluk,geluk,n(sing)
"beschooren,",beschoren,"v(participle,past)"
Ik,ik,n(sing)
deed,doen,"v(fin,past,lex)"
voor,voor,adp()
u,gij,"pron(pers,2,sing)"
op,op,adp()
Aard,gaard,"v(fin,pres,lex)"
al,al,pron(indef)
wat,wat,pron(rel)
gy,gij,"pron(pers,2,plu)"
wenschen,wens,n(plu)
dorst.,dorst,"v(fin,pres,lex)"
U,.,punc(quest)
mals,malk,"pron(pers,3,sing)+pron(indef)"
ontfonkte,ontvonk,"v(participle,pres)"
"krop,",krop,n(sing)
daar,daar,pronadv(rel)
honing,honing,n(sing)
uyt,uit,n(sing)
komt,komen,"v(fin,pres,lex)"
"bloeyen,",bloeien,n(sing)
Die,hier,interj()
torst,torst,num(ord)
het,het,"pron(pers,3,sing)"
schoon,schoon,adj()
Albast,blabants,n(sing)
in,in,adp()
witheyt,witheid,n(sing)
zo,zo,conj(coord)
ver,vrouw,n(sing)
"uyt,",uit,"v(fin,pres,lex)"
Dat,hebben,conj(subord)
die,de,pron(rel)
u,gij,"pron(pers,2,sing)"
regt,recht,n(sing)
beziet,bezien,"v(fin,pres,lex)"
wel,wel,adv(gener)
vreugdig,vruchtig,adj()
heen,heen,art(indef)
mog,mogen,n(sing)
"spoeyen,",spoeien,v(infin)
Na,af,interj()
’’t,eten,adp()
weegje,weg,n(sing)
in,in,adp()
’’t,eten,n(sing)
"gebergt,",bergen,"v(participle,past)"
dat,dat,conj(subord)
ons,wij,"pron(pers,1,plu)"
tot,tot,adp()
minne,minne,n(sing)
duyt.,dood,"v(fin,pres,lex)"
Als,als,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
dan,dan,adv(gener)
wederzijds,wederzijden,adv(gener)
de,de,art(def)
topjes,topijs,n(sing)
wil,willen,"v(fin,pres,aux_cop)"
"beklimmen,",beklijmen,v(infin)
Zy,een,pron(poss)
zijn,zijn,pron(poss)
’’t,eten,n(sing)
Koraal,joraal,adj()
gelijk,gelijk,adv(gener)
uyt,uit,n(sing)
wit,wit,adj()
Yvoor,voor,n(sing)
geknopt;,knopen,"v(participle,past)"
Dan,ja,adv(gener)
wort,worden,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
geest,geest,n(sing)
"verrukt,",verruiken,adj()
en,ne,art(indef)
smelt,smelt,"v(fin,pres,lex)"
vast,vast,adj()
in,in,adp()
’’t,hebben,n(sing)
"bezinnen,",bezinnen,n(sing)
Als,als,n(sing)
’’t,hebben,n(sing)
lieflyk,lieflijk,adj()
geurig,gevrijgen,n(sing)
nat,nat,adj()
ten,te+de,art(def)+adp()
voor,voor,adp()
eens,eens,adj()
uyt,uit,n(sing)
dropt.,drop,n(sing)
Is,zijn,"pron(pers,3,sing)"
’’t,hebben,"v(fin,pres,lex)"
niet,niet,adv(neg)
een,een,art(indef)
Kanaas,anasag,n(sing)
Te,eer,conj(coord)
drinken,drinken,n(sing)
daar,daar,pronadv(rel)
het,het,"pron(pers,3,sing)"
hert,hart,n(sing)
in,in,adp()
liefde,liefde,n(sing)
zo,zo,adv(resum)
op,op,adp()
uyt?,uit,n(sing)
Wie,ee,adv(gener)
zoud,zullen,n(sing)
geen,geen,pron(indef)
Gode-zaal,hoofdzal,n(sing)
voor,voor,adp()
sulken,zulk,pron(dem)
plaats,plaats,n(sing)
verruylen.,vervrielen,"v(fin,pres,lex)"
En,en,conj(coord)
kussen,kussen,n(plu)
dese,deze,pron(dem)
Borst,horst,n(sing)
tot,tot,conj(coord)
u,gij,"pron(pers,2,sing)"
den,de,art(def)
Adem,odem,n(sing)
stuyt.,stuit,n(sing)
