form,lemma,pos
Mijn,een,pron(poss)
droeve,droef,n(sing)
Ziel,el,n(sing)
moet,moeten,"v(fin,pres,aux_cop)"
"treuren,",treuren,v(infin)
2,twee,num(card)
Want,hand,adv(gener)
't,het,art(def)
hert,hart,n(sing)
benert,beneren,"v(fin,pres,lex)"
met,met,adp()
't,het,art(def)
Vleesch,leis,n(sing)
soo,zo,adv(resum)
is,zijn,"v(fin,pres,aux_cop)"
"om-hanghen,",omhangen,"v(participle,past)"
3,rechten,num(card)
Dat,hebben,n(plu)
noch,nog,adv(gener)
tot,tot,adp()
slech-te,slecht,n(sing)
"leuren,",leveren,n(prop)
4,vio.,n(prop)
Door,haar,n(sing)
d'eysch,de+eise,n(sing)
van,van,adp()
't,het,art(def)
vleysch,vlees,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
al,al,adv(gener)
te,te,adv(gener)
groot,groot,adj()
"verlanghen,",verlangen,"v(participle,past)"
Mijn,een,adp()
droeven,droeven,n(sing)
"Gheest,",heest,n(sing)
Staet,staan,"pron(pers,3,sing)+conj(subord)"
heel,heel,adv(gener)
"bedeest,",beden,adj()
Moet,hoeden,conj(coord)
vaeck,vak,n(sing)
sijn,zijn,v(infin)
lusten,lusten,v(infin)
"derven,",derven,pronadv(dem)
Dus,huis,n(sing)
moet,moeten,"v(fin,pres,aux_cop)"
hy,hij,"pron(pers,3,sing)"
"klaghen,",klagen,v(infin)
en,een,adv(neg)
treuren,treuren,v(infin)
alle,al,num(indef)
"dagen,",dag,n(plu)
Ja,a,conj(coord)
schier,schier,adj()
sterven.,sterven,"v(fin,pres,lex)"
Och,noch,"pron(pers,1,sing)"
hier,hier,adv(dem)
is,zijn,"v(fin,pres,aux_cop)"
weynigh,weinig,adj()
vreden:,vrede,v(infin)
Al,al,adv(gener)
mijn,mijn,pron(poss)
Vyanden,hand,n(plu)
staen,staan,v(infin)
steeds,staan,"v(participle,pres)"
in,in,adp()
de,de,art(def)
wapen:,wapen,n(plu)
Veel,eel,n(sing)
met,met,adp()
een,een,art(indef)
schijn,schijn,n(sing)
van,van,adp()
reden,rede,n(sing)
Die,hier,n(sing)
soecken,zoeken,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
conscienci,conscientie,n(sing)
te,te,adp()
doen,doen,v(infin)
"slapen,",slapen,v(infin)
Om,hij,"pron(pers,1,sing)"
"sorgheloos,",zorgeloos,adj()
De,een,conj(coord)
Werelt,eer+het,n(sing)
boos,boos,n(sing)
In,ne,conj(coord)
't,et,art(def)
hert,hart,n(sing)
noch,noch,conj(coord)
vast,vast,adj()
te,te,adp()
stellen.,stellen,v(infin)
Dit,eten,adv(gener)
mach,mogen,"v(fin,pres,aux_cop)"
wel,wel,adv(gener)
"wesen,",wezen,v(infin)
Sy,gij,conj(coord)
"spreken,",spreken,v(infin)
wilt,willen,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
vresen,vrezen,v(infin)
Noch,ook,interj()
u,gij,"pron(pers,2,plu)"
quellen.,kwellen,v(infin)
Waerom,ja's1am,n(sing)
wilt,willen,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,sing)"
u,gij,"pron(pers,2,sing)"
"plagen,",plaag,v(infin)
En,na,conj(coord)
u,gij,"pron(refl,2,sing)"
onthouden,onthouden,v(infin)
alle,al,num(indef)
u,uw,"pron(pers,2,sing)"
"begheeren,",begeren,"v(fin,pres,lex)"
Daer,haar,conj(coord)
and're,ander,n(sing)
met,met,adp()
behaghen,behagen,"v(infin,subs)"
Doen,hoon,punc(quest)
dit,dit,pron(dem)
in,in,adp()
"rust,",rusten,n(sing)
en,ne,conj(coord)
zyn,zijn,pron(poss)
lieden,lieden,n(plu)
met,met,adp()
eeren.,eer,n(sing)
Waerom,haarom,n(sing)
zijt,zijn,"v(fin,pres,aux_cop)"
"ghy,",gij,"pron(pers,2,sing)"
V,uw,punc(quest)
selfs,zelf,"pron(refl,2,sing)"
"party,",partij,n(sing)
On,een,adv(neg)
broedt,brood,v(imp)
soo,zo,adv(resum)
u,uw,"pron(pers,2,sing)"
onlusten,onlust,adj()
?,?,punc(quest)
Ey,hier,"pron(pers,1,sing)"
!,!,punc(excl)
wilt,willen,v(imp)
dien,die,pron(rel)
"weeren,",zijn,v(infin)
Dat,haat,adv(gener)
mach,mogen,"v(fin,pres,aux_cop)"
wel,wel,adv(gener)
gaen,gaan,v(infin)
met,met,adp()
eeren.,eer,n(sing)
Doet,hoeden,conj(coord)
u,uw,"pron(pers,2,sing)"
lusten.,lusten,v(infin)
"Dit,",eten,conj(coord)
en,en,adv(neg)
noch,noch,conj(coord)
meer,meer,adv(gener)
sy,zij,"pron(pers,3,plu)"
"spreecken,",spreken,v(infin)
En,ne,adv(neg)
soecken,zoeken,"v(fin,pres,lex)"
soo,zo,adv(indef)
mijn,mijn,pron(poss)
Ziele,iegelijk,n(sing)
te,te,adp()
verraden:,verraden,v(infin)
Dus,huis,n(sing)
moet,moeten,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
dickwils,dikwijls,adv(gener)
"smeecken,",smeken,v(infin)
"Staet,",staan,"v(fin,pres,lex)"
"Heer,",eer,adv(gener)
my,ik,"pron(pers,1,sing)"
"by,",bij,n(sing)
verlost,verlossen,"v(participle,past)"
my,ik,"pron(pers,1,sing)"
van,van,adp()
