form,lemma,pos
WIlt,houden,"v(fin,pres,lex)"
nu,nu,adv(dem)
Godes,hoofd,adv(gener)
Lof,of,adv(gener)
verkonden,verkennen,v(infin)
Die,hier,interj()
zyn,zijn,pron(poss)
Engels,engel,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
gezonden,zenden,"v(participle,past)"
Tot,hoofd,adv(gener)
elk,elk,num(indef)
Mensch,ens,n(sing)
bezonderlyk,bezonderlijk,adj()
Op,op,n(sing)
dat,dat,conj(subord)
zy,zij,"pron(pers,3,plu)"
hem,hij,"pron(pers,3,sing)"
t',te,art(def)
allen,al,num(indef)
tyden,tijd,n(plu)
Zouden,oude,n(plu)
van,van,adp()
veel,veel,num(indef)
ramp,ramp,n(sing)
bevryden,bevrieden,"v(participle,past)"
En,ne,adv(neg)
geleyden,geleiden,"v(participle,past)"
naer,naar,adp()
Gods,hoot,n(sing)
Ryk.,eik,n(sing)
Goeden,hoeden,n(plu)
Engel,engel,n(sing)
my,ik,"pron(pers,1,sing)"
gegeven,geven,"v(participle,past)"
Tot,hoofd,conj(coord)
Bewaerder,eenwaarder,n(sing)
in,in,adp()
dit,dit,pron(dem)
Leven,even,n(sing)
Wat,hebben,n(sing)
ben,zijn,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
aen,aan,adp()
U,zij,"pron(pers,2,plu)"
verpligt,verplegen,"v(fin,pres,lex)"
Voor,horen,n(sing)
de,de,art(def)
zorg,zorg,n(sing)
en,in,art(indef)
dienstbaerheden,dienstbreeg,art(def)+n(plu)
Die,hier,adv(gener)
gy,gij,"pron(pers,2,plu)"
gaet,gaan,"v(fin,pres,aux_cop)"
voor,voor,adp()
my,ik,"pron(pers,1,sing)"
besteden,bestaden,v(infin)
En,na,conj(coord)
die,de,pron(rel)
ons,wij,"pron(pers,1,plu)"
in,in,adp()
deugden,deugd,n(sing)
stigt.,sticht,"v(fin,pres,lex)"
Liefsten,heffen+daar,adv(gener)
Leydsman,heideman,n(prop)
t'aller,tallen,n(prop)
wegen,weg,n(sing)
Maekt,gaan,"v(fin,pres,lex)"
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
onz',ons,pron(poss)
voeten,voet,n(plu)
tegen,tegen,adp()
Geenen,een,art(indef)
steen,steen,n(sing)
en,ne,adv(neg)
mogen,mogen,"v(fin,pres,aux_cop)"
slaen,slaan,v(infin)
Draegt,ragen,v(imp)
aen,aan,adp()
God,hood,conj(coord)
op,op,adp()
onze,ons,pron(poss)
Beden,ede,n(plu)
Troost,roost,"v(fin,pres,lex)"
ons,wij,"pron(pers,1,plu)"
in,in,adp()
de,de,art(def)
zwaerigheden,zwaardigheid,n(plu)
Leyd,eed,v(imp)
ons,wij,"pron(pers,1,plu)"
op,op,adp()
des,de,art(def)
Hemels,hemel,n(sing)
baen.,baan,n(sing)
Hoe,hoe,conj(coord)
moet,moeten,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
