form,lemma,pos
Looft,hoofd,"v(fin,pres,lex)"
"God,",hoot,adp()
den,de,art(def)
trouwen,trouw,n(sing)
Opperheer;,epperen,adv(gener)
"Geeft,",hebben,"v(fin,pres,lex)"
geeft,geven,"v(fin,pres,lex)"
Hem,hij,interj()
vrolijk,vrolijk,adv(gener)
roem,roem,n(sing)
en,een,adv(neg)
"eer,",eer,n(sing)
Wiens,ije,n(sing)
goedheid,goedheid,n(sing)
perken,perken,n(prop)
kent,kennen,"v(fin,pres,lex)"
noch,noch,conj(coord)
paalen.,paal,v(infin)
Maar,zij,interj()
"wie,",wie,"pron(pers,1,plu)"
hoe,hoe,adv(inter)
hoog,hoog,n(sing)
verlicht,verlichten,"v(fin,pres,lex)"
hij,hij,"pron(pers,3,sing)"
"zij,",zij,"pron(pers,2,plu)"
Wie,je,adv(gener)
kan,kunnen,"v(fin,pres,aux_cop)"
zijn,zijn,v(infin)
moogendheên,mogendheid,adj()
verhaalen?,verhalen,v(infin)
Zijn',en,pron(poss)
lof,lof,n(sing)
verbreiden,verbreiden,v(infin)
naar,naar,n(prop)
waardij?,waardijde,"pron(pers,2,plu)+pron(pers,3,sing)+v(fin,past,aux_cop)"
Welzalig,elzalig,adj()
"elk,",elk,pron(indef)
die,die,pron(rel)
't,eten,art(def)
recht,recht,n(sing)
betracht!,betrachten,"v(fin,pres,lex)"
Die,hier,adv(indef)
t'allen,talen,"v(fin,pres,lex)"
tijd',tijd,"pron(pers,3,sing)+conj(subord)"
zijn,zijn,pron(poss)
wetten,wet,n(plu)
acht!,gij+tien,v(infin)
O,d,misc()
HEER!,!,v(infin)
laat,laten,"pron(pers,2,plu)+v(fin,pres,aux_cop)"
"mij,",ik,"pron(pers,1,sing)"
naar,naar,adj()
't,et,adp()
welbehagen,welbehagen,n(sing)
Dat,haten,conj(subord)
G',.,"pron(pers,3,sing)"
in,in,adp()
uw,uw,pron(poss)
volk,volk,n(sing)
steeds,stad,n(sing)
hebt,hebben,"v(fin,pres,aux_cop)"
"getoond,",tonen,"v(participle,past)"
Ook,ook,conj(subord)
roem,roem,n(sing)
op,op,adp()
