form,lemma,pos
IN,.,conj(subord)
dese,deze,pron(dem)
"liefelijke-Mey,",lieflijk,adj()
Een,een,art(indef)
yder,ieder,adj()
nu,nu,adv(dem)
is,zijn,"v(fin,pres,aux_cop)"
verheugd:,verheugd,"v(participle,past)"
Singende,einden,"v(participle,pres)"
hoord,horen,"v(fin,pres,lex)"
men,men,pron(indef)
thans,dans,adv(gener)
een,een,art(indef)
rey,rein,n(sing)
Van,johannes,adp()
"Nimphjes,",mimpheis,n(prop)
die,die,pron(rel)
men,men,pron(indef)
(met,eten,"v(fin,pres,lex)"
vreugd),vroegheid,n(sing)
Siet,iet,adv(neg)
"laden,",laden,v(infin)
"cieraden,",kieraad,n(plu)
Hier,hier,adv(gener)
in,in,adp()
dit,dit,pron(dem)
groene-dal:,groenendaal,n(sing)
Recht,echt,"v(fin,pres,lex)"
met,met,adp()
"vreugd,",vreugde,n(sing)
en,en,art(indef)
blijdschap,blijdschap,n(sing)
over-al.,overvallen,"v(fin,past,lex)"
In,na,adp()
dees,deze,pron(dem)
"Klaver-neytjes,",elvaart+enveling,n(prop)
Siet,iet,"v(fin,pres,lex)"
men,men,pron(indef)
ook,ook,adv(gener)
de,de,art(def)
"Geytjes,",heten+zij,n(sing)
Te,eerietlang,conj(coord)
samen,tezamenstoten,n(plu)
door,door,adp()
het,het,"pron(pers,3,sing)"
Veld,el,"v(fin,pres,lex)"
(ongequeld),ongekweldig,"v(fin,past,lex)+pron(refl,3,sing)"
Van,ja,adp()
d',dat,art(def)
een,een,art(indef)
plaats,plaats,n(sing)
op,op,adp()
"d'ander,",ander+de,art(def)+adj()
"Hup'len,",uppel,"v(fin,pres,lex)"
met,met,adp()
malkander:,malkander,adj()
Siet,iet,n(sing)
dan,dan,conj(comp)
toe,toe,adv(gener)
't,..t,"pron(pers,2,sing)"
word,worden,n(plu)
u,uw,"pron(pers,2,sing)"
verteld:,vertellen,n(sing)
Yd'le,edel,adv(gener)+adv(gener)
"mensch,",mens,adv(gener)
Loofd,hoofd,conj(subord)
"hem,",hij,"pron(pers,3,sing)"
die,die,pron(rel)
't,eten,n(sing)
leet,leed,n(sing)
verdrukt:,verdrukken,"v(fin,pres,lex)"
Op,op,v(imp)
dat,dat,pron(dem)
gy,gij,"pron(pers,2,plu)"
(na,na,"v(fin,pres,lex)"
u,uw,"pron(refl,2,sing)"
zielen-wensch),zieligzee,adv()
Fruyten,hij+ruiten,"v(fin,pres,lex)"
in,in,adp()
d',de,art(def)
Hémel,hamel,n(sing)
plukt.,plukken,"v(fin,pres,lex)"
Zephyrus,epiure,n(prop)
siet,zien,"v(fin,pres,lex)"
men,men,pron(indef)
"wakker,",wakker,adj()
nu,nu,adv(dem)
Door,horen,adv(gener)
het,het,"pron(pers,3,sing)"
lommer,lommer,adj()
wayen,waaien,v(infin)
heen:,heen,v(infin)
En,ne,adv(neg)
maakt,maken,v(imp)
de,de,art(def)
groene,groen,adj()
boompjes,boomge,n(sing)
luw,luwe,interj()
Daar,haar,interj()
men,men,pron(indef)
(heel,eel,adv(gener)
verheugd),verheugden,"pron(refl,3,sing)+v(fin,past,lex)"
siet,zien,"v(fin,pres,lex)"
treên,treen,adp()
Seer,eer,adv(gener)
"lustig,",lustig,adj()
seer,zeer,adv(gener)
"rustig,",rustig,adj()
Het,eten,"v(fin,pres,aux_cop)"
Woud-gesin,jafozes,n(sing)
te,te,adp()
saam,sam,n(sing)
In,in,conj(coord)
haar,zij,pron(poss)
"vreugd,",vreugde,n(sing)
en,een,art(indef)
"vrolijkheyt,",vrolijkheid,n(sing)
bequaam:,bekwaam,interj()
Die,je,conj(coord)
in,in,adp()
dese,deze,pron(dem)
"lenten,",lente,n(plu)
Ionge,hong,n(sing)
Bomen,oom,v(infin)
enten.,de+en,v(infin)
ô!,!,art(indef)
Ededelen,edelen,n(sing)
soeten,zoet,v(infin)
Tijd,iet,n(sing)
Die,ie,adv(gener)
verblijd,verblijden,adj()
t',te,n(sing)
Saam,haam,n(sing)
"Beesten,",esten,v(infin)
en,een,adv(neg)
Menschen:,eins,"v(fin,pres,lex)"
So,o,conj(coord)
dat,dat,pron(rel)
"men,",men,pron(indef)
na,na,adp()
wenschen,wens,n(plu)
Van,hangen,conj(coord)
verdrieten,verdrieten,v(infin)
is,zijn,"v(fin,pres,aux_cop)"
bevrijd.,bevrijd,n(sing)
't,eten,adp()
Hel,el,n(sing)
"geneur,",geneur,adv(gener)
En,ne,conj(coord)
d',du,pron(rel)
angename,aannemen,adj()
"galm,",galm,n(prop)
Verspreyd,erspreiden,"v(fin,past,lex)"
sich,zich,"pron(refl,3,sing)"
't,et,misc()
luwe,louw,n(sing)
Bosje,rosi,n(prop)
"deur,",door,pronadv(dem)
Van,ja,interj()
"Els',",als,n(sing)
en,ne,art(indef)
"Lind,",einden,"v(fin,pres,lex)"
en,een,art(indef)
Palm.,halm,n(prop)
Merkt,erken,"v(fin,pres,lex)"
eens,een,art(indef)
hoe,hoe,adv(inter)
Pan,ja,n(prop)
sijn,zijn,pron(poss)
Schaapjes,echapja,n(prop)
hoed.,hoofd,n(sing)
Met,eten,conj(coord)
sijn,zijn,pron(poss)
"Harders-staf,",hardersstaan,n(sing)
en,ne,adv(neg)
"fluyt,",vloeien,n(sing)
Die,hij,interj()
sijn,zijn,pron(poss)
Lammeren,ammer,n(plu)
grafende,grafend,"v(participle,pres)"
voed,voet,"v(fin,pres,lex)"
Daar,haar,interj()
men,men,pron(indef)
hoord,horen,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
soet,het+zij,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
geluyd,geluid,"v(participle,past)"
Van,hangen,adp()
Orphus:,erpus,n(prop)
die,die,pron(rel)
Morphus,horphuis,n(sing)
Verdoofd,daaroven,"v(fin,pres,lex)"
"houd,",houden,"v(fin,past,aux_cop)"
en,ne,adv(neg)
"verblind,",verblinden,"v(fin,pres,lex)"
Dat,hebben,conj(subord)
hy,hij,"pron(pers,3,sing)"
sich,zich,"pron(refl,3,sing)"
gelijk,gelijk,adv(gener)
verslagen,verslagen,adj()
vind:,vinden,"v(fin,pres,aux_cop)"
Ia,a,conj(coord)
men,men,pron(indef)
hoord,horen,"v(fin,pres,lex)"
de,de,art(def)
Dieren,heer,n(plu)
(Verkeugd),eerkonges,punc(comma)
"tierelieren,",tierelaar,pronadv(dem)
Tot,hoeden,adv(gener)
an,aan,adp()
den,de,art(def)
"Hemel,",hemel,n(sing)
hoog,hoog,n(sing)
uyt,uit,n(sing)
het,het,"pron(pers,3,sing)"
oog:,oog,n(sing)
Sy,hij,"pron(pers,2,plu)"
loven,loven,v(infin)
Gods,hoofd,adv(gener)
"namen,",naam,adv(gener)
Waar,haar,n(sing)
door-se,dorsen,n(prop)
beschamen,beschamen,"v(participle,past)"
Der,haar,pron(poss)
menschen,mens,n(plu)
"kelen,",keel,n(sing)
droog:,dragen,adj()
t',tot,art(def)
Wijl,eilen,n(sing)
de,de,art(def)
wind,wind,n(sing)
Door,hoor,n(sing)
't,et,art(def)
"swieren,",zweren,v(infin)
langs,langs,adp()
de,de,art(def)
"bron,",broon,n(sing)
Beschut,eekschud,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
dartle,dartel,art(def)+adj()
"Venus-kind,",eensvijndja,n(prop)
Voor,hoor,n(sing)
't,eten,art(def)
steken,steken,n(sing)
van,van,adp()
de,de,art(def)
Son.,zoon,n(sing)
Iuychd,heugen,"v(fin,pres,lex)"
dan,dan,conj(comp)
ô!,!,art(indef)
"menschen,",mens,n(plu)
jonk,jong,n(plu)
en,en,adv(neg)
"oud,",oud,v(imp)
En,na,adv(neg)
ver-anderd,verhanderd,v(imp)
u,gij,"pron(pers,2,sing)"
in,in,adp()
