form,lemma,pos
Een,een,art(indef)
jonge,jong,adj()
bloem,bloem,n(sing)
van,van,adp()
achttien,achttien,num(card)
"jaren,",jaar,n(plu)
Wat,hebben,conj(coord)
"trotsch,",troosten,n(sing)
en,een,adv(neg)
"wijs,",wijs,v(imp)
naar,naar,adp()
d',de,art(def)
eersten,eerst,num(ord)
"trant,",trant,n(sing)
Werd,eren,adv(gener)
uitgenoodigd,uitgevindig,"v(participle,past)"
om,om,adp()
te,te,adp()
paren,paar,v(infin)
Door,haar,n(sing)
een',een,conj(coord)
voor,voor,adp()
lang,lang,adj()
verlepten,verlopen,adj()
klant.,klant,n(sing)
"Zij,",twee,"pron(pers,1,sing)"
vol,vol,adv(gener)
van,van,adp()
"drift,",drift,n(sing)
laat,laten,v(imp)
zich,zich,"pron(refl,3,sing)"
"bekoren,",bekoren,v(infin)
"En,",na,adv(neg)
door,door,adp()
de,de,art(def)
Liefde,geven,n(sing)
"stekeblind,",steenbiekend,n(sing)
Wilde,iud,"v(fin,past,lex)"
zij,zij,"pron(pers,3,plu)"
zelf,zelf,pron(dem)
haar,haar,pron(poss)
moeder,moeder,n(sing)
niet,niet,adv(neg)
hooren,horen,v(infin)
Hoe,hoe,conj(coord)
die,de,pron(rel)
riep,roepen,"v(fin,past,lex)"
of,of,conj(coord)
"niet,",niet,adv(neg)
doe,toen,adv(dem)
dit,dit,pron(dem)
niet,niet,adv(neg)
mijn,mijn,pron(poss)
kind!,kind,n(sing)
doe,toen,conj(subord)
dit,dit,pron(dem)
niet,niet,adv(neg)
mijn,mijn,pron(poss)
kind!,kind,n(sing)
doe,toen,conj(subord)
dit,dit,pron(dem)
niet,niet,adv(neg)
mijn,mijn,pron(poss)
kind!,kind,n(plu)
Zie,je,interj()
eens,een,adv(neg)
zijn,zijn,"v(fin,pres,aux_cop)"
ingezonken,inzenking,adj()
oogen!,oog,n(plu)
Zei,een,interj()
"moeder,",moeder,n(sing)
zie,zien,"pron(pers,3,plu)"
dat,het,pron(dem)
bleek,bleek,n(sing)
"gezigt,",zeggen,"v(fin,pres,lex)"
Toont,hond,v(imp)
dat,dat,conj(subord)
geen,geen,pron(indef)
uitgeput,uitgevoet,n(sing)
vermogen?,vermogen,v(infin)
'k,kok,adv(neg)
Weet,eten,"v(fin,pres,lex)"
"niet,",niet,adv(neg)
op,op,adp()
wien,wie,pron(inter)
ge,gij,"pron(pers,2,plu)"
uw,uw,adj()
zinnen,zin,n(plu)
rigt.,recht,"v(fin,pres,lex)"
"Och,",gij,"pron(pers,1,sing)"
moeder!,moeder,n(plu)
gij,gij,"pron(pers,2,plu)"
zijt,zijn,n(sing)
oud,oud,adj()
van,van,adp()
"dagen,",dag,n(sing)
Sprak,opraken,n(sing)
't,het,pron(dem)
"meisje,",meissen,n(sing)
hier,hier,adv(dem)
weet,weten,"v(fin,pres,lex)"
gij,gij+het,"pron(pers,2,plu)"
niet,niet,adv(neg)
van;,van,v(infin)
Die,ie,"pron(pers,1,sing)"
vrijer,vrij,n(sing)
kan,kunnen,"v(fin,pres,aux_cop)"
mij,ik,"pron(pers,1,sing)"
't,eten,"pron(pers,2,sing)"
meest,meest,adv(gener)
toch,toch,adv(gener)
"behagen,",behagen,v(infin)
Ik,kuk,"pron(pers,1,sing)"
"kies,",kiezen,n(sing)
ja,ja,interj()
ik,ik,"pron(pers,1,sing)"
kies,kiezen,v(imp)
hem,hij,"pron(pers,3,sing)"
met,mede,adp()
vreugd,vreugde,n(sing)
tot,tot,conj(coord)
"man,",man,n(sing)
hem,hij,"pron(pers,3,sing)"
met,mede,adp()
vreugd,vreugde,n(sing)
tot,tot,conj(coord)
"man,",man,n(sing)
hem,hij,"pron(pers,3,sing)"
met,mede,adp()
vreugd,vreugde,n(sing)
tot,tot,adp()
man.,man,n(sing)
En,ne,conj(coord)
wat,wat,pron(rel)
de,de,art(def)
moeder,moeder,n(sing)
ook,ook,adv(gener)
mogt,mogen,"v(fin,pres,aux_cop)"
"praten,",praat,v(infin)
Zij,twee,"pron(pers,1,sing)"
had,hebben,"v(fin,past,aux_cop)"
de,de,art(def)
wijsheid,wijsheid,n(sing)
heel,heel,adj()
"alleen,",alleen,n(sing)
En,ne,adv(neg)
wilde,willen,"v(fin,past,aux_cop)"
hem,hij,"pron(pers,3,sing)"
maar,maar,n(sing)
niet,niet,adv(neg)
"verlaten,",verlaten,v(infin)
Hoe,hoe,interj()
donker,donker,adj()
ook,ook,adv(gener)
het,het,"pron(pers,3,sing)"
uitzigt,oudzigd,"v(fin,pres,lex)"
scheen.,schijnen,v(infin)
Zij,twee,"pron(pers,1,sing)"
neemt,nemen,"v(fin,pres,lex)"
hem;,hij,"pron(pers,3,sing)"
"maar,",maar,n(sing)
na,na,adp()
weinig,weinig,n(sing)
"dagen,",dag,n(plu)
Toen,ne,adp()
de,de,art(def)
eerste,eerst,num(ord)
vreugd,vreugde,n(sing)
verdwenen,verdwijnen,"v(participle,past)"
"was,",zijn,"v(fin,past,aux_cop)"
Begon,ego,n(prop)
zij,zij,"pron(pers,3,sing)"
reeds,rijden,"v(fin,past,lex)"
haren,haar,pron(poss)
nood,nood,n(sing)
te,te,adp()
"klagen,",klagen,v(infin)
"Moederlief,",oordelieven,adv(gener)
uw,uw,"pron(pers,1,sing)"
raad,raad,n(sing)
kwam,komen,n(sing)
juist,juzst,adj()
wel,wel,adv(gener)
te,te,adp()
"pas,",pas,n(sing)
kwam,komen,n(sing)
juist,juzst,adj()
wel,wel,adv(gener)
te,te,adp()
"pas,",pas,n(sing)
kwam,komen,n(sing)
juist,juzit,adj()
wel,wel,adv(gener)
te,te,adp()
pas.,pas,n(sing)
Thans,hand,adv(gener)
lijd,lijden,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
een,een,art(indef)
ellendig,ellendig,adj()
"leven,",leven,n(sing)
Vol,ool,n(sing)
onrust,onrust,adj()
zorg,zorg,n(sing)
en,en,adv(neg)
naar,naar,n(sing)
verdriet;,verdriet,n(sing)
Werd,eren,v(imp)
mij,ik,"pron(pers,1,sing)"
mijn,mijn,pron(poss)
vrijheid,vrijheid,n(sing)
weêr,zijn,adv(gener)
gegeven,geven,"v(participle,past)"
Ik,kok,"pron(pers,2,plu)"
trouwde,trouwheid,"v(fin,past,lex)"
van,van,adp()
mijn,mijn,pron(poss)
leven,leven,n(sing)
niet.,niet,adv(neg)
Mijn,een,num(indef)
wijsheid,wijsheid,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
mij,ik,"pron(pers,1,sing)"
vroeg,vroeg,n(sing)
bedrogen,bedriegen,"v(participle,past)"
-,-,punc(hyphen)
Had,hebben,pronadv(rel)
ik,ik,"pron(pers,1,sing)"
geluisterd,geluster,"v(participle,past)"
naar,naar,n(prop)
uw',uw,interj()
raad,raad,n(prop)
-,-,punc(hyphen)
Nu,gij,"pron(pers,2,sing)"
opent,openen,n(sing)
ondervinding,ondervinden,n(sing)
mijne,mijn,pron(poss)
oogen,oog,n(plu)
Maar,zij,interj()
"ach,",acht,misc()
helaas!,helaar,n(prop)
mijn,mijn,pron(poss)
berouw,berouw,n(sing)
komt,komen,"v(fin,pres,lex)"
te,te,adp()
"laat,",lat,n(sing)
mijn,mijn,pron(poss)
berouw,berouw,n(sing)
komt,komen,"v(fin,pres,lex)"
te,te,adp()
"laat,",lat,n(sing)
mijn,mijn,pron(poss)
berouw,berouw,n(sing)
komt,komen,"v(fin,pres,lex)"
te,te,adp()
laat.,lat,n(sing)
