form,lemma,pos
't,eten,"v(fin,pres,lex)"
IS,.,"pron(pers,2,sing)"
om,om,adp()
uw,uw,pron(poss)
zoete,zoet,n(prop)
"min,",mijn,num(indef)
Dat,haten,conj(coord)
ik,ik,"pron(pers,1,sing)"
schoon,schoon,adj()
"Herderin,",dardin,n(sing)
Hier,hier,adv(gener)
heb,hebben,"v(fin,pres,aux_cop)"
zo,zo,adv(dem)
lang,lang,adj()
staan,staan,n(sing)
"wagten,",wachten,v(infin)
En,ne,"pron(pers,3,sing)"
geen,geen,pron(indef)
troost,troost,n(sing)
en,ne,adv(neg)
win;,wie,adv(inter)
Wat,hebben,adv(gener)
mag,mogen,"v(fin,pres,aux_cop)"
d'oorzaak,doorzaak,art(def)+n(sing)
"zijn,",zijn,"v(fin,pres,aux_cop)"
Dat,hebben,conj(subord)
gy,gij,"pron(pers,2,plu)"
my,ik,"pron(pers,1,sing)"
laat,laten,"v(fin,past,lex)"
in,in,adp()
"pijn,",pijn,n(sing)
By,een,pron(poss)
Dagen,haag,n(plu)
en,ne,conj(coord)
by,bij,adp()
"Nagten,",achten,v(infin)
Zonder,onder,adp()+art(def)
Wederminne:,ademen,n(sing)
Zijt,het+ij,conj(coord)
gy,gij,"pron(pers,2,plu)"
dan,dan,adv(gener)
van,van,adp()
een,een,art(indef)
Leeuw,eeuw,n(sing)
Of,of,conj(coord)
Tyger,iegeder,adj()
voort,voort,adv(gener)
gebragt?,brengen,"v(participle,past)"
Die,hier,interj()
door,door,adp()
uw,uw,pron(poss)
stuurze,stuur,n(sing)
reden,rede,n(sing)
Mijn,en,n(sing)
Min,een,conj(coord)
veragt.,verhachten,"v(fin,pres,lex)"
Vreest,geerst,v(imp)
gy,gij,"pron(pers,2,plu)"
de,de,art(def)
Goden,hoede,n(plu)
niet?,niet,adv(neg)
Die,ie,adv(gener)
ziet,zien,"v(fin,pres,lex)"
al,al,adv(gener)
mijn,mijn,pron(poss)
"verdriet,",verdriet,"v(fin,pres,lex)"
'k,kok,"pron(pers,1,sing)"
Vrees,eren,"v(fin,pres,lex)"
die,die,pron(rel)
u,gij,"pron(pers,2,sing)"
zullen,zullen,"v(fin,pres,aux_cop)"
"plagen,",plegen,v(infin)
Als,als,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
gy,gij,"pron(pers,2,plu)"
van,van,adp()
mijn,mijn,pron(poss)
vlied;,vlieden,n(sing)
Ach!,gij,num(indef)
Vrouws-persoon,erop+vrouwenspoor,n(sing)+n(sing)
uw,uw,interj()
"komst,",komst,n(sing)
Had,hebben,conj(subord)
hy,hij,"pron(pers,3,sing)"
het,het,"pron(pers,3,sing)"
niet,niet,adv(neg)
begost:,begisten,"v(fin,pres,lex)"
Gy,gij,"pron(pers,2,plu)"
had,hebben,"v(fin,past,aux_cop)"
geen,geen,pron(indef)
reên,regen,n(sing)
van,van,adp()
klagen;,klagen,n(sing)
Door,horen,conj(coord)
uw,uw,pron(poss)
stuurze,stuur,n(sing)
"reden,",rede,adj()
Maar,haar,n(sing)
't,et,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
om,om,adp()
uw,uw,pron(poss)
Schoonheyd,chevenhoude,n(sing)
"al,",al,num(indef)
Mijn,een,adp()
Alderliefste,slierleider,adj()
"Beeld,",eilend,v(imp)
Die,ie,adv(gener)
Dagen,haag,n(plu)
end',en,conj(coord)
"Nagten,",achten,v(infin)
In,ne,conj(coord)
mijne,mijn,pron(poss)
Zinnen,in,n(plu)
speeld.,spelen,"v(fin,pres,lex)"
Kleyn,lei,adv(gener)
Cupido,ipudo,misc()
"Venus-wigt,",enwegvoeren,adj()
Waar,zij,n(prop)
blijft,blijven,"v(fin,pres,aux_cop)"
gy,gij,"pron(pers,2,plu)"
met,met,adp()
uw,uw,"pron(pers,1,sing)"
"Schigt,",gift,n(sing)
Zoekt,hoeken,adv(gener)
gy,gij,"pron(pers,2,plu)"
het,het,"pron(pers,3,sing)"
Hert,eren,"v(fin,pres,lex)"
te,te,adp()
raken,raken,v(infin)
Van,hangen,conj(coord)
het,het,"pron(pers,3,sing)"
zoet,zoet,"v(fin,pres,aux_cop)+pron(pers,3,sing)"
Gesigt?,eisen+hij,"v(participle,past)"
Al,al,adv(gener)
is,zijn,"v(fin,pres,aux_cop)"
uw,uw,pron(poss)
Borst,horst,adj()
van,van,adp()
"Staal,",utal,n(prop)
Ik,kok,"pron(pers,1,sing)"
heb,hebben,"v(fin,pres,aux_cop)"
zo,zo,adv(resum)
menigmaal,menigmaal,adv(gener)
Een,een,conj(coord)
Ridders-hert,iddenstraat,adj()
"doorstoken,",doorsteken,art(def)+n(sing)
Dat,haten,adv(gener)
op,op,adp()
het,het,"pron(pers,3,sing)"
Harnas,harnas,n(sing)
bloten:,bloot,n(prop)
Za,a,interj()
toond,tonen,n(sing)
dan,dan,conj(comp)
maar,maar,n(sing)
uw,uw,interj()
"kragt,",kracht,"v(fin,pres,lex)"
'k,koken,"pron(pers,2,plu)"
Bid,eten,conj(coord)
uw,uw,adv(gener)
't,eten,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
meer,meer,num(indef)
dan,dan,conj(comp)
teyd;,teid,"v(fin,pres,lex)"
