form,lemma,pos
GElooft,loven,"v(participle,past)"
moet,moeten,"v(fin,pres,aux_cop)"
syn,zijn,v(infin)
de,de,art(def)
HEERE,eer,n(sing)
"goet,",goed,adj()
Hy,gij,adv(gener)
leert,leren,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
Handen,hand,n(plu)
"strijden,",strijden,n(plu)
Mijn,een,adv(neg)
Vuysten,huisten,n(plu)
hy,hij,"pron(pers,3,sing)"
wel,wel,adv(gener)
Krijgen,regien,v(infin)
doet,doen,"v(fin,pres,lex)"
Mijn,een,art(indef)
Burgh,hurg,n(sing)
in,in,adp()
swaren,zwaar,adj()
"Tijden,",einde,n(plu)
Mijn,een,pron(poss)
"Hulp,",hulp,n(sing)
mijn,mijn,pron(poss)
"scherm,",scherm,n(sing)
mijn,mijn,pron(poss)
schilt,schild,n(sing)
ter,te+de,adp()+art(def)
"baet,",baat,n(sing)
Op,op,n(sing)
dien,die,pron(dem)
ick,ik,"pron(pers,1,sing)"
"Trou,",rouw,adj()
end,en,conj(coord)
hy,hij,"pron(pers,3,sing)"
oock,ook,adv(gener)
gaet,gaan,"v(fin,pres,lex)"
Mijn,een,"pron(pers,1,sing)+adv(neg)"
Volck,olik,adv(gener)
onder,onder,adp()
my,ik,"pron(pers,1,sing)"
dwinghen.,dwingen,v(infin)
Wat,haten,adv(gener)
is,zijn,"v(fin,pres,aux_cop)"
doch,doch,adv(gener)
(Heer),een,pronadv(dem)
des,de,art(def)
Menschen,eins,adj()
macht,macht,n(sing)
Dat,haten,conj(subord)
ghy,gij,"pron(pers,2,plu)"
hem,hij,"pron(pers,3,sing)"
acht,achten,"v(fin,pres,lex)"
op,op,adp()
Aerden?,aarde,v(infin)
Wat,hebben,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
des,de,art(def)
Menschen,eens,n(sing)
kindt,kind,n(sing)
"gheacht,",achten,"v(participle,past)"
Dat,hebben,conj(subord)
ghy,gij,"pron(pers,2,sing)"
hem,hij,"pron(pers,3,sing)"
houdt,houden,"v(fin,pres,lex)"
in,in,adp()
waerden?,woord,n(sing)
t',tot,conj(subord)
Is,zijn,"pron(pers,3,sing)"
doch,doch,adv(gener)
die,de,art(def)
Mensch,ens,adj()
als,als,conj(comp)
"Ydelheydt,",adelheid,n(sing)
End,en,conj(coord)
zijn,zijn,"v(fin,pres,aux_cop)"
Tijdt,het+het,n(sing)
vol,vol,adv(gener)
"Katijvicheyt,",hatijvigheid,n(sing)
Vaert,hard,adv(gener)
heenen,henen,adv(gener)
als,als,conj(comp)
een,een,art(indef)
schad'we.,schaduw,n(sing)
Heer,eer,adv(gener)
neycht,neigen,n(sing)
den,de,art(def)
"HEmel,",hemel,n(sing)
daelet,dalen,"adv(rel)+pron(pers,3,sing)"
neer,neer,adv(gener)
Dijn,een,adp()
Stralen,traal,adj()
schiet,scheiden,"v(fin,pres,lex)"
met,met,adp()
"schricken,",schrijken,n(plu)
Dijn,een,adp()
Blixem,elisabeth,n(prop)
end,en,conj(coord)
dijn,dijn,pron(poss)
groot,groot,adj()
"Onweer,",inweer,n(sing)
Verscheur,heerschaar,n(sing)
die,de,art(def)
Berg',hergen,n(sing)
in,in,adp()
"stucken,",stuk,n(plu)
Dijn,een,adv(gener)
Handt,hand,n(sing)
oock,ook,adv(gener)
wt,uit,adp()
der,de,art(def)
Hoochten,geochte,n(sing)
send',zenden,n(sing)
Verlost,aarloost,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
van,van,adp()
al,al,num(indef)
mijn,mijn,pron(poss)
"Elend',",elende,n(sing)
Vrijdt,het+rijden,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
van,van,adp()
grooten,groot,adj()
Wat'ren.,atter,n(sing)
Godt,hoofd,conj(coord)
van,van,adp()
der,de,art(def)
vreemder,vreemd,adj()
kinder,kind,n(plu)
hant,hand,n(sing)
Ghetrouw'lijck,getrouwelijk,adv(gener)
my,ik,"pron(pers,1,sing)"
"behoede,",behoeden,"v(participle,past)"
Haer,haar,adp()
Leer,eer,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
Onnutt',onnut,adv(gener)
Menschen,ens,n(prop)
Tant,hand,adp()
Haer,haar,n(sing)
Wercken,ark,n(sing)
valsch,vals,adj()
end,en,conj(coord)
quade.,kwaad,adj()
Een,een,art(indef)
Nieu,ei,adv(gener)
Liedt,eiden,n(sing)
wil,willen,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
