form,lemma,pos
PErsse,hors,n(sing)
vol,vol,adv(gener)
drucx,druk,n(sing)
//,.,punc(quest)
Die,ei,interj()
ick,ik,"pron(pers,1,sing)"
met,met,adp()
drouven,droef,adj()
geeste,geest,n(sing)
tre-,trede,"v(fin,pres,lex)"
de,de,art(def)
//,.,punc(quest)
Nu,gij,pron(poss)
moet,moeten,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
flucx,vloek,n(prop)
//,.,punc(quest)
Drincken,haring,v(infin)
den,de,art(def)
kelck,kelk,n(sing)
des,de,art(def)
ongelucx,ongeluk,n(sing)
//,.,punc(quest)
Tot,hoofd,conj(coord)
afganck,afgang,n(sing)
van,van,adp()
mijn,mijn,pron(poss)
le-,leeuw,n(sing)
vens,veen,conj(coord)
"vrede,",vrede,n(sing)
Ick,chuk,"pron(pers,1,sing)"
die,die,pron(rel)
noyt,nooit,adv(neg)
mensche,mens,n(sing)
yet,iets,pron(indef)
misde-,misdoen,"v(fin,past,lex)"
de,de,art(def)
//,.,misc()
Ben,een,conj(coord)
van,van,adp()
een,een,art(indef)
maegt,maagd,n(sing)
t'leven,telven,art(def)+n(sing)
ontseyt,ontzeggen,"v(participle,past)"
//,.,punc(quest)
O,.,art(indef)
woort,woord,n(sing)
van,van,adp()
onbermhertichede,onbermarigheid,n(sing)
//,.,punc(quest)
Moordadich,hordadig,adj()
sweert,zwaard,"v(fin,pres,lex)"
seer,zeer,adv()
scherp,scherp,n(sing)
van,van,adp()
snede,snede,n(sing)
//,.,conj(coord)
Laet,heten,v(imp)
d'ure,deur,art(def)+n(sing)
van,van,adp()
my,ik,"pron(pers,1,sing)"
zijn,zijn,"v(fin,pres,aux_cop)"
beschreyt,beschreien,"v(participle,past)"
//,.,punc(quest)
Eer,eer,n(sing)
ick,ik,"pron(pers,1,sing)"
moet,moeten,"v(fin,pres,aux_cop)"
nemen,nemen,v(infin)
mijn,mijn,pron(poss)
af,af,v(prtcl)
scheyt.,scheiden,n(sing)
Ick,zes,"pron(pers,1,sing)"
arm,arm,adj()
verdwaelt,verdwalen,"v(fin,pres,lex)"
"Ballinck,",halling,adv(gener)
dole,dool,n(sing)
in,in,adp()
veel,veel,num(indef)
gewesten:,gewesten,n(plu)
Wat,hebben,conj(subord)
dinck,ding,n(plu)
my,ik,"pron(pers,1,sing)"
"faelt,",pavelen,"v(fin,pres,lex)"
Is,zijn,"v(fin,pres,aux_cop)"
haer,zij,"pron(refl,3,sing)"
soo,zo,adv(resum)
beeldich,beeldig,adj()
"afgemaelt,",afkelen,"v(participle,past)"
Daer,zij,pronadv(dem)
can,kunnen,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
el,el,adv(gener)
dan,dan,conj(comp)
t'wesen,te+wezen,adp()+pron(poss)
resten:,rusten,v(infin)
Des,hebben,pron(poss)
waters,water,n(sing)
"druppen,",drup,n(sing)
breect,breken,"v(fin,pres,lex)"
ten,te+de,adp()+art(def)
lesten,laatst,adj()
Een,een,adv(neg)
steen:,steen,"v(fin,pres,lex)"
maer,maar,conj(coord)
aen,aan,adp()
dit,dit,pron(dem)
kindt,kind,n(sing)
//,.,punc(quest)
"verdrayt,",verdriet,v(imp)
En,en,adv(neg)
can,kunnen,"v(fin,pres,aux_cop)"
God,hood,conj(coord)
"moet,",moeten,n(sing)
noch,noch,conj(coord)
reden,rede,v(infin)
"vesten,",vesten,v(infin)
Al,al,pron(indef)
is,zijn,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
dienst,dienst,n(sing)
tot,tot,adp()
haren,hun,pron(poss)
"besten,",best,n(sing)
Nimmermeer,immermeer,adv(gener)
zy,zij,"v(fin,pres,aux_cop)"
haer,hun,"pron(refl,3,sing)"
vindt,vinden,"v(fin,pres,lex)"
//,.,art(indef)
"gepaeyt,",paaien,"v(participle,past)"
T'zijn,hezzing,"pron(pers,3,sing)+pron(pers,3,plu)"
pluymen,pluim,n(plu)
inden,in+de,adp()+art(def)
windt,wind,n(sing)
//,.,conj(coord)
gesaeyt.,zaaien,"v(participle,past)"
Een,een,art(indef)
sulcken,zulk,pron(indef)
wee,wee,n(sing)
Heeft,hebben,"v(fin,pres,lex)+pron(pers,3,sing)"
mijn,mijn,pron(poss)
iongh,jong,adj()
herte,hart,n(sing)
gans,gans,adj()
deurtloven:,de+hetvollen,v(infin)
Gelijck,eelijk,adv(gener)
de,de,art(def)
zee,zee,n(sing)
Passeert,asseren,"v(fin,pres,lex)"
der,de,art(def)
drupkens,drup,n(sing)
een,een,num(card)
of,of,conj(coord)
"twee,",twee,num(card)
Gaet,haten,adv(gener)
oock,ook,adv(gener)
mijn,mijn,pron(poss)
"smert,",smart,n(plu)
elcx,elk,pron(indef)
smert,smart,"v(fin,pres,lex)"
te,te,adp()
boven:,boven,v(infin)
Eylaes!,iilaas,n(prop)
deur,door,art(def)+n(sing)
Venus,eens,misc()
valsch,vals,adj()
"beloven,",beloven,"v(fin,pres,lex)"
Ick,zes,"pron(pers,1,sing)"
voor,voor,adp()
een,een,art(indef)
"lam,",lam,n(sing)
dees,deze,pron(dem)
Tigre,heiger,n(sing)
coos:,kos,n(sing)
My,een,adv(gener)
