form,lemma,pos
Zijd,het+ij,"pron(pers,3,sing)+interj()"
ghenadigh,genadig,adj()
"toch,",toch,n(sing)
my,ik,"pron(pers,1,sing)"
arme,arm,adj()
zondaer,zondaar,adv(gener)
Almachtigh,almachtig,adj()
"God,",hoofd,interj()
naer,naar,adp()
dijn,dijn,pron(poss)
"bermherticheden,",barmhartigheid,n(sing)
En,ne,adv(neg)
wild,willen,n(sing)
uut,uit,adp()
doen,doen,v(infin)
alle,al,num(indef)
mijn,mijn,pron(poss)
ouertreden,overtreden,n(plu)
Naer,zij,adp()
u,uw,pron(poss)
grootste,groot,adj()
medelyden,medelijden,n(plu)
eenpaer.,eenpaar,n(sing)
Wascht,achten,n(sing)
my,ik,"pron(pers,1,sing)"
ô,gij,conj(coord)
"Heer',",eer,n(sing)
en,ne,adv(neg)
erwascht,erwachten,v(imp)
my,ik,"pron(pers,1,sing)"
wel,wel,adv(gener)
net,niet,v(imp)
Van,ja,adp()
mijn,mijn,pron(poss)
onreyn',onrein,n(sing)
ende,en,conj(coord)
vule,vuil,adj()
mesdaden:,misdaad,n(plu)
En,ne,conj(coord)
ic,ik,"pron(pers,1,sing)"
bid,bidden,"v(fin,pres,lex)"
u,gij,"pron(pers,2,sing)"
zuuert,zuiveren,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
langhs,lang,adv(gener)
om,om,adp()
bet,bet,adv(gener)
Van,gunnen,adp()
mijn,mijn,pron(poss)
"zonden,",zonde,n(plu)
"boosheden,",boosheid,n(plu)
ende,en,conj(coord)
quaden.,kwaad,adj()
VVant,gehand,n(plu)
ic,ik,"pron(pers,1,sing)"
beken',bekennen,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
ouertreden,overtreden,n(sing)
"wel,",wel,adv(gener)
Daegh'licx,jagelijk,adv(gener)
comt,komen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
te,te,adv(gener)
voren,voren,adv(gener)
mijn,mijn,pron(poss)
quaed,kwaad,n(sing)
"leuen,",leven,n(sing)
Ieghens,jegens,"v(fin,pres,lex)"
u,gij,"pron(refl,2,plu)"
alleen,alleen,adv(gener)
heb,hebben,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
quaed,kwaad,adj()
bedreuen,bedrijven,"v(participle,past)"
Dat,haten,pronadv(rel)
u,gij,pron(poss)
Heere,eer,n(sing)
mes,mest,n(sing)
haeghde,hagen,"v(participle,pres)"
dede,doen,"v(fin,past,aux_cop)"
ic,ik,"pron(pers,1,sing)"
snel.,snel,adj()
Maer,zij,n(sing)
"doed,",dood,"v(fin,pres,lex)"
zo,zo,adv(dem)
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
meught,mogen,"v(fin,pres,aux_cop)"
bevonden,bevinden,"v(participle,past)"
zijn,zijn,"v(fin,pres,aux_cop)"
In,een,conj(coord)
u,uw,"pron(pers,2,plu)"
woordē,woord,"v(fin,pres,aux_cop)"
"rechtvaerdigh,",rechtvaardig,adj()
en,ne,conj(coord)
meught,mogen,"v(fin,pres,aux_cop)"
blijcken,blikken,adj()
Zuuer,over,n(sing)
te,te,adp()
"zijn',",zin,v(infin)
nu,nu,adv(dem)
en,ne,adv(neg)
t',te,"v(fin,pres,lex)"
allen,al,num(indef)
termijn,termijn,n(sing)
In,een,conj(coord)
"d'oordeelen,",doorgedelen,art(def)+n(plu)
die,die,art(def)
ghy,gij,"pron(pers,2,sing)"
(Heere),een,pronadv(dem)
zult,zullen,"v(fin,pres,aux_cop)"
strijcken.,strijken,v(infin)
Ziet,iet,adv(gener)
in,in,adp()
zonden,zonde,n(plu)
ben,zijn,"v(fin,pres,aux_cop)"
ic,ik,"pron(pers,1,sing)"
ghegenereert,generen,"v(participle,past)"
Mijn,een,"pron(pers,2,plu)"
Moeder,hoeder,adp()+art(def)
ontfingh,ontvangen,n(sing)
my,ik,"pron(pers,1,sing)"
zondigh,zondig,adj()
int,in+het,adp()+art(def)
winnen:,winnen,n(sing)
Maer,zij,adv(rel)
ghy,gij,"pron(pers,2,sing)"
hebt,hebben,"v(fin,pres,aux_cop)"
lust,lust,"v(fin,pres,lex)"
tot,tot,adp()
de,de,art(def)
waerheyt,waarheid,n(sing)
van,van,adp()
binnen,binnen,adv(gener)
Die,ie,adv(gener)
verborghen,verborgen,adj()
wijsheit,wijsheid,n(sing)
my,ik,"pron(pers,1,sing)"
declareert,declareren,"v(participle,past)"
Zuuert,uiter,v(prtcl)
en,ne,adv(neg)
maect,maken,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
reyn,rein,adj()
van,van,adp()
zonden,zonde,n(plu)
al,al,adv(gener)
Med,eed,v(imp)
d'yzope,discopen,art(def)+n(sing)
van,van,adp()
u,gij,"pron(pers,2,plu)"
Godlicke,hodelijk,adv(gener)
graci',gratie,n(sing)
Dan,hangen,interj()
werd'ic,ik+worden,"pron(pers,1,sing)+v(fin,past,aux_cop)"
reyn:,rein,adj()
Ia,a,interj()
zoo,zo,n(sing)
wit,wit,adj()
ic,ik,"pron(pers,1,sing)"
zijn,zijn,v(infin)
zal,zullen,"v(fin,pres,aux_cop)"
Als,als,adv(gener)
de,de,art(def)
snee,sneeuw,n(sing)
magh,mogen,"v(fin,pres,aux_cop)"
wesen,wezen,v(infin)
in,in,adp()
comparaci'.,comparicatie,n(sing)
Laett,haten,v(imp)
my,ik,"pron(pers,1,sing)"
"hooren,",horen,n(sing)
"verstaen,",verstaan,v(infin)
en,ne,adv(neg)
onderschee'n,onderscheiden,v(infin)
De,e,art(indef)
zeer,zeer,adv(gener)
blide,blij,adj()
boedschap:,boodschap,n(sing)
vp,op,adp()
dat,dat,conj(subord)
haer,zij,pron(poss)
meughen,meugen,n(sing)
Mijn,en,pron(poss)
ghebeenten,gebeente,n(plu)
vermaken,vermaken,v(infin)
en,ne,adv(neg)
verheughen,verheugen,"v(fin,pres,lex)"
Die,hier,"pron(pers,1,sing)"
ghy,gij,"pron(pers,2,sing)"
(Elaes),elaion,adv(dem)
hebt,hebben,"v(fin,pres,aux_cop)"
ghebroken,breken,"v(participle,past)"
om,om,adp()
