form,lemma,pos
Veel,eeuw,n(sing)
bloemkens,bloem,n(sing)
ende,en,conj(coord)
cruyden,kruid,v(infin)
groen,groen,n(sing)
Brenght,uitrengen,n(sing)
ons,wij,"pron(pers,1,plu)"
den,de,art(def)
Mey,ei,n(sing)
voor,voor,adp()
oogen;,oog,n(plu)
De,eer,conj(coord)
minnaers,minnaar,n(plu)
hen,zij,"pron(pers,3,plu)"
ten,te+de,adp()+art(def)
liefde,liefde,n(sing)
spoen,spieden,v(infin)
Door,horen,n(sing)
dit,dit,pron(dem)
lieflijck,lieflijk,adv(gener)
vertoogen.,vertogen,"v(participle,past)"
Ick,chuk,"pron(pers,1,sing)"
min,min,num(indef)
oock,ook,adv(gener)
een,een,num(card)
‘die,eden,pron(rel)
ick,ik,"pron(pers,1,sing)"
alleen,alleen,adv(gener)
Zal,al,adv(gener)
minnen,minnen,v(infin)
tot,tot,adp()
mijns,mijn,pron(poss)
levens,leven,n(sing)
"ent,",en,n(sing)
-,-,punc(hyph)
Mijns,eind,n(sing)
levens,leven,n(sing)
ent;,en,adv(neg)
Want,hand,n(sing)
gheen,geen,pron(indef)
schoonder,schoonder,n(sing)
men,men,pron(indef)
kent.,kennen,"v(fin,pres,lex)"
Men,een,adv(neg)
siet,zien,v(imp)
de,de,art(def)
bloemkens,bloem,n(sing)
algelijck,algelijk,adv(gener)
Niet,iet,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
altoos,altoos,adv(gener)
schoon,schoon,adj()
staen,staan,v(infin)
"bloeyen,",bloeien,n(sing)
De,een,pron(poss)
minnaers,minnaar,n(plu)
van,van,adp()
dit,dit,pron(dem)
aerdtsche,aards,adj()
rijc,rijk,adj()
Altoos,altoos,n(sing)
in,ik+ne,adp()
liefd',liefde,n(sing)
niet,niet,adv(neg)
groeyen.,groeien,adj()
Soo,hoe,conj(coord)
den,de,art(def)
wint,wind,n(sing)
blaest,blazen,"v(fin,pres,lex)"
‘vergaet,het+overgaan,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
haest;,haast,n(sing)
Dies,het+is,adv(gener)
een,een,art(indef)
liefde,liefde,n(sing)
te,te,adp()
prijsen,prijzen,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
-,-,punc(hyphen)
Te,eer,art(indef)
prijsen,prijzen,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
Die,hij,conj(coord)
eeuwich,eeuwig,n(sing)
duert,duren,"v(fin,pres,lex)"
ghewis.,gewis,adj()
Niemant,iemand,n(sing)
bemint,beminnen,"v(fin,pres,lex)"
een,een,art(indef)
vrou,vrouw,n(sing)
soo,zo,adv(resum)
schoon,schoon,adj()
Die,hij,adv(indef)
haer,haar,pron(poss)
schoonheyt,schoonheid,n(sing)
can,kunnen,"v(fin,pres,aux_cop)"
houwen.,houwen,v(infin)
Haer,haar,pron(poss)
schoon,schoon,adj()
aenschijn,aanschijn,n(sing)
en,een,adv(neg)
hayr,haar,pron(poss)
"ydoon,",iduon,n(prop)
Al,al,n(sing)
ist,zijn+het,"v(fin,pres,aux_cop)+pron(pers,3,sing)"
schoon,schoon,adj()
int,in+dat,adp()+art(def)
"aenschouwen,",aanschouwen,n(sing)
Door,haar,n(sing)
smert,smart,n(sing)
en,en,art(indef)
quael,kwaal,adj()
‘'t,eten,adv(gener)
wert,worden,adj()
bleeck,bleek,adj()
en,en,art(indef)
vael;,vaal,n(sing)
Want,hand,adp()
alle,al,num(indef)
dinck,ding,n(plu)
heeft,hebben,"v(fin,pres,lex)"
zijnen,zijn,pron(poss)
"tijt,",tijd,n(sing)
-,-,punc(hyphen)
Heeft,hebben,v(imp)
zijnen,zijn,pron(poss)
"tijt,",tijd,n(sing)
Soo,hoo,conj(coord)
Salomon,alomon,n(prop)
belijdt.,belijden,"v(participle,past)"
Maer,zij,adp()
dese,deze,pron(dem)
die,die,pron(rel)
ick,ik,"pron(pers,1,sing)"
jonste,gunst,n(sing)
draegh,dragen,adj()
En,ne,adv(neg)
can,kunnen,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
leelijck,lelijk,adv(gener)
werden:,worden,v(infin)
Dies,zijn,n(sing)
ick,ik,"pron(pers,1,sing)"
nae,na,adp()
haer,zij,"pron(pers,3,sing)"
met,met,adp()
herten,hart,n(sing)
"jaech,",jagen,n(sing)
