form,lemma,pos
ALmachtigh,metagtie,adj()
God,hood,conj(coord)
en,ne,adv(neg)
"Heer,",eer,n(sing)
u,uw,pron(poss)
naem,naam,n(sing)
Sy,hij,pron(poss)
"lof,",lof,n(sing)
eer,eer,adv(gener)
ende,en,conj(coord)
prijs,prijs,n(sing)
"bequaem,",bekwaam,"v(fin,past,lex)"
Voor,horen,adp()
u,uw,pron(poss)
weldaden,weldaad,n(plu)
"overvloedigh,",overvloedig,adj()
Die,hier,interj()
ick,ik,"pron(pers,1,sing)"
desen,deze,pron(dem)
voorleden,voorleden,adj()
"dagh,",dag,"v(fin,pres,aux_cop)"
Oock,ook,adv(gener)
al,al,num(indef)
de,de,art(def)
tijdt,tijd,n(sing)
mijns,mijn,pron(poss)
levens,leven,n(sing)
"sagh,",zien,"v(fin,pres,lex)"
En,ne,conj(coord)
van,van,adp()
u,gij,"pron(pers,2,sing)"
ontfanghen,ontvangen,"v(participle,past)"
heb,hebben,"v(fin,pres,aux_cop)"
goedigh.,goed,adj()
Dewijl,eeuwelijk,adv(gener)
Heer,eer,adv(gener)
na,na,adp()
u,uw,pron(poss)
ordeningh,ordening,n(sing)
ghy,gij,"pron(pers,2,sing)"
Van,hangen,"v(fin,pres,lex)"
nu,nu,adv(dem)
aen,aan,adp()
ons,wij,"pron(pers,1,plu)"
den,de,art(def)
nacht,nacht,n(sing)
brenght,brengen,"v(fin,pres,lex)"
"by,",bij,adp()
Oock,ook,adv(gener)
met,met,adp()
duysternis,duisternis,n(sing)
deckt,dekken,"v(fin,pres,lex)"
"t'aertijcke,",tarticete,adp()+n(prop)
En,ne,conj(coord)
wy,wij,"pron(pers,1,plu)"
ons,wij,"pron(refl,1,plu)"
na,na,adp()
u,uw,pron(poss)
ordre,orde,adj()
"goet,",goed,n(sing)
Tot,hoofd,conj(coord)
slapen,slapen,"v(fin,pres,lex)"
ende,en,conj(coord)
rusten,rusten,v(infin)
soet,zo+het,"pron(pers,3,sing)+pron(pers,3,sing)"
Nu,gij,"pron(pers,2,plu)"
sullen,zullen,"v(fin,pres,aux_cop)"
begheven,begeven,v(infin)
ghelijcke.,gelijk,adv(gener)
Soo,o,n(prop)
bidden,bidden,v(infin)
en,ne,adv(neg)
smeecken,smaken,"v(fin,pres,lex)"
wy,wij,"pron(pers,1,plu)"
"u,",gij,"pron(pers,2,plu)"
Wilt,houden,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
ons,wij,"pron(pers,1,plu)"
ghenadighlijcken,genadiglijk,adv(gener)
nu,nu,adv(dem)
Beschutten,eisen+hij,v(infin)
en,een,adv(neg)
beschermen,beschermen,v(infin)
"crachtigh,",krachtig,adj()
Voor,horen,n(sing)
