form,lemma,pos
D'Heer,eer,adj()
"Christus,",christus,n(sing)
die,die,pron(rel)
ons,wij,"pron(pers,1,plu)"
Hey-land,eiland,n(sing)
"is,",zijn,"v(fin,pres,aux_cop)"
Is,zijn,"v(fin,pres,aux_cop)"
heden,heden,adv(gener)
opgestaen,opstaan,"v(participle,past)"
"gewis,",gewis,v(imp)
Dit,het,conj(coord)
tuigen,toegein,"v(fin,pres,lex)"
ons,wij,"pron(pers,1,plu)"
de,de,art(def)
Eng'len,engel,n(plu)
klaer,klaar,adj()
Gesien,zien,"v(fin,pres,lex)"
van,van,adp()
vrouwen,vrouw,n(plu)
openbaer.,openbaar,adv(gener)
Alleluja.,ellelus,n(prop)
Des,zijn,pron(poss)
morgens,morgen,n(sing)
vroegh,vroeg,adv(gener)
so,zo,adv(resum)
quamen,komen,"v(fin,past,lex)"
sy,zij,"pron(pers,3,plu)"
By,hij,adv(gener)
't,eten,art(def)
graf,graf,n(sing)
met,met,adp()
diere,die,pron(dem)
"specery,",specrerie,n(sing)
Bekommert,ekommard,adj()
"zynde,",zenden,"v(participle,pres)"
hoe,hoe,adv(inter)
aldaer,aldaar,adv(dem)
De,een,pron(poss)
steen,steen,n(sing)
van,van,adp()
't,het,art(def)
graf,graf,n(sing)
gewentelt,wentelen,"v(participle,past)"
waer.,waar,adj()
Alleluja.,ellelus,n(sing)
Twee,eeuwe,adv(gener)
Engelen,engel,n(plu)
in,in,adp()
't,et,art(def)
wit,wit,adj()
gekleedt,kleden,"v(participle,past)"
Die,hij,adv(gener)
seiden:,zeggen,"v(fin,past,lex)"
Hy,gij,"pron(pers,1,sing)"
en,ne,adv(neg)
is,zijn,"v(fin,pres,aux_cop)"
hier,hier,adv(dem)
niet;,niet,adv(neg)
Die,hier,adv(indef)
gy,gij,"pron(pers,2,plu)"
hier,hier,adv(dem)
soekt,zoeken,"v(fin,pres,lex)"
is,zijn,"v(fin,pres,aux_cop)"
"opgestaen,",opstaan,"v(participle,past)"
En,ne,conj(coord)
van,van,adp()
de,de,art(def)
dooden,dood,n(plu)
wegh,weg,n(sing)
gegaen.,gaan,"v(participle,past)"
Alleluja.,elleluik,n(prop)
D'Heer,eer,adj()
"Christus,",christus,n(sing)
die,die,pron(rel)
ons,wij,"pron(pers,1,plu)"
Heiland,eiland,n(sing)
"is,",zijn,"v(fin,pres,aux_cop)"
Is,zijn,"v(fin,pres,aux_cop)"
heden,heden,adv(gener)
op-,op,adv(gener)
gestaen,staan,"v(participle,past)"
"gewis,",gewis,n(sing)
Dit,het,conj(coord)
tuigen,toegein,v(infin)
ons,wij,"pron(pers,1,plu)"
de,de,art(def)
Eng'len,engel,n(plu)
klaer,klaar,n(sing)
Gesien,zien,v(infin)
van,van,adp()
vrouwen,vrouw,n(sing)
openbaer.,openbaar,adv(gener)
Alleluja.,ellelu,n(prop)
Hy,hier,pron(poss)
sekerlik,zekerlijk,adv(gener)
verresen,verrijzen,"v(participle,past)"
"is,",zijn,"v(fin,pres,aux_cop)"
Dit,het,conj(coord)
zy,zij,"v(fin,pres,lex)"
u,gij,"pron(pers,2,plu)"
tot,tot,adp()
"getuigenis,",getuigenis,n(sing)
Gy,een,adv(gener)
vindt,vinden,"v(fin,pres,lex)"
Hem,hij,"pron(pers,2,plu)"
in,in,adp()
het,het,"pron(pers,3,sing)"
graf,graf,n(sing)
niet,niet,adv(neg)
"meer,",meer,num(indef)
Sijn,eine,pron(poss)
linnen-doeken,linnendomenlijk,n(plu)
liggen,liggen,v(infin)
neêr.,neer,n(sing)
Alleluja.,ellelus,n(sing)
Gaet,haten,conj(coord)
in,in,adp()
het,het,"pron(pers,3,sing)"
graf,graf,n(sing)
en,ne,adv(neg)
twyfelt,twijfelen,"v(fin,pres,lex)"
niet;,niet,adv(neg)
Want,hand,v(imp)
gy,gij,"pron(pers,2,plu)"
aldaer,aldaar,adv(dem)
Hem,hij,adv(gener)
niet,niet,adv(neg)
en,ne,adv(neg)
siet:,zien,"v(fin,pres,aux_cop)"
Verkondight,verkoeidigen,"v(participle,past)"
zulx,zulk,"v(fin,pres,aux_cop)"
der,de,art(def)
Jong'ren,honger,adj()
"schaer,",schare,n(sing)
Dat,haten,conj(subord)
sy,zij,"pron(pers,3,plu)"
ook,ook,adv(gener)
werden,worden,"v(fin,pres,aux_cop)"
dit,dit,pron(dem)
gewaer.,gewaar,n(sing)
Alleluja.,elleluik,n(prop)
Gy,ei,pron(poss)
Christenheid,eristehendheid,n(sing)
nu,nu,adv(dem)
juicht,jicht,"pron(pers,3,sing)+interj()"
"voortaen,",voortaan,adv(gener)
Dat,hebben,adv(gener)
Hy,ik,"pron(pers,1,sing)"
is,zijn,"v(fin,pres,aux_cop)"
weder,weer,adv(gener)
"opgestaen,",opstaan,"v(participle,past)"
De,eer,conj(coord)
welk,welk,pron(rel)
voor,voor,adp()
ons,wij,"pron(pers,1,plu)"
aen,aan,adp()
't,eten,art(def)
kruitse,kruid,n(sing)
"leed,",leed,"v(fin,pres,lex)"
En,ne,conj(coord)
ons,wij,"pron(pers,1,plu)"
verworf,verwerven,n(sing)
Sijns,ik,pron(poss)
Vaders,ader,n(sing)
vreed'.,vrede,n(sing)
Alleluja.,elleluil,n(prop)
