form,lemma,pos
DE,.,pron(poss)
HEER,het,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
Coninck,honing,n(sing)
over,over,adp()
"al,",al,num(indef)
Dies,het+zij,adv(gener)
hem,hij,"pron(pers,3,sing)"
verheucht,verheugen,"v(fin,pres,lex)"
dat,dat,art(def)
aertsche,aards,adj()
dal,dal,n(sing)
Veel,eel,adv(gener)
Eylanden,eiland,n(sing)
zijn,zijn,pron(poss)
"blijde,",blij,n(sing)
Met,eten,conj(coord)
Wolcken,holk,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
hy,hij,"pron(pers,3,sing)"
wel,wel,adv(gener)
"becleedt,",bekleden,"v(participle,past)"
Gherechte,gerecht,adj()
end,en,conj(coord)
"Rechtveerdicheet,",tegveertigheid,n(sing)
Stercken',uitkernen,v(infin)
syn,zijn,pron(poss)
Stoel,toel,n(sing)
altijde.,altijd,adv(gener)
Een,een,art(indef)
Vuyr,iver,n(sing)
daer,daar,adv(dem)
gaet,gaan,"v(fin,pres,lex)"
voor,voor,adp()
hem,hij,"pron(refl,3,sing)"
al,al,num(indef)
"hen,",zij,"pron(pers,3,plu)"
Ontsteeckt,inteken,"v(fin,pres,lex)"
al,al,num(indef)
syne,zijn,pron(poss)
"Vyanden,",hand,n(plu)
Syn,een,conj(coord)
Blixem,elisabeth,n(prop)
Licht,echt,conj(coord)
op,op,adp()
"Aerden,",aarde,n(plu)
De,eer,conj(coord)
Aerd',eren,"v(fin,pres,lex)"
verschrickt,versrukken,"v(fin,pres,lex)"
daer,daar,pronadv(dem)
aff,af,pronadv(prep)
al,al,adv(gener)
"seer,",zeer,adv(gener)
Als,als,adv(gener)
Was,as,n(sing)
versmelten,versmelten,"v(fin,pres,lex)"
voor,voor,adp()
den,de,art(def)
"HEER,",heeg,n(sing)
Die,ie,adv(gener)
Berghen,ergens,n(plu)
groot,groot,adj()
van,van,adp()
weerden.,waarde,n(sing)
Het,eten,adv(gener)
segghen,zeggen,"v(fin,pres,lex)"
syn,zijn,pron(poss)
"Gherechticheyt,",herechtigheid,n(sing)
Die,een,interj()
HEmelen,hemel,n(plu)
seer,zeer,n(sing)
wel,wel,adv(gener)
"bereyt,",bereiden,adj()
Die,hij,pron(poss)
Volcken,holk,adj()
sien,zien,v(infin)
syn,zijn,pron(poss)
"eere,",eer,adj()
Het,eten,n(sing)
moeten,moeten,"v(fin,pres,aux_cop)"
schamen,schamen,v(infin)
haer,zij,n(sing)
all',al,num(indef)
"gaer,",gaar,n(sing)
Der,eer,adv(gener)
Beelden,helende,n(plu)
"Dienaers,",jehenars,n(plu)
En,ne,conj(coord)
die,die,art(def)
haer,zij,n(sing)
Des,zijn,pron(poss)
Affgoods,effod,n(sing)
Roemen,oom,v(infin)
seere.,zeer,adv(gener)
Aenbidt,hebben+het,"v(fin,pres,lex)"
hem,hij,"pron(pers,3,sing)"
alle,al,num(indef)
Goden,houden,v(infin)
"ghy,",gij,"pron(pers,2,plu)"
Dit,eten,conj(coord)
hoorde,horen,adj()
Zyon,yok,n(sing)
end',en,conj(coord)
is,zijn,"v(fin,pres,aux_cop)"
"bly,",blij,n(sing)
Vol,al,adv(gener)
vreucht,vrucht,adj()
syn,zijn,"v(fin,pres,aux_cop)"
al,al,num(indef)
die,de,art(def)
"steden,",stad,n(plu)
T',.,adv(gener)
verheugen,verheugen,"v(fin,pres,lex)"
haer,zij,"pron(pers,3,sing)"
die,de,art(def)
Docht'ren,hochter,n(plu)
"Jent,",einden,"v(fin,pres,lex)"
Van,ja,adp()
"Juda,",juda,n(prop)
(HEEr),een+horen,misc()
dijns,dijn,pron(poss)
"Regiment,",eigengenemen,n(sing)
Om,hij,v(imp)
dijn,dijn,pron(poss)
Gherechticheden.,eerachtigheid,n(sing)
Heer,eer,conj(subord)
ghy,gij,"pron(pers,2,plu)"
zijt,zijn,"v(fin,pres,aux_cop)"
in,in,adp()
den,de,art(def)
Hoochsten,hoog,adj()
Throon,troon,n(sing)
Op,op,adv(gener)
Aerden,aarde,n(plu)
boven,boven,adp()
allen,al,num(indef)
schoon.,schoon,n(sing)
Nu,gij,pron(poss)
ghy,gij,"pron(pers,2,sing)"
die,de,art(def)
Vreest,geerst,"v(fin,pres,lex)"
den,de,art(def)
"HEERE,",haag,n(sing)
Het,eten,conj(coord)
Boose,hoos,n(prop)
haet,haat,"v(fin,pres,aux_cop)"
met,met,adp()
Hert,hard,n(sing)
en,en,adv(neg)
"Moet,",hoeden,v(imp)
Der,eer,pron(poss)
Heyl'gen,heilig,adj()
Sielen,iegelin,n(sing)
Godt,hoofd,n(sing)
"Behoedt,",heten,n(sing)
Van,ja,adp()
s'Boosen,shoof,n(sing)
Handt,hand,n(sing)
end',en,conj(coord)
Weere.,eer,n(sing)
De,e,n(sing)
Vroom',roemen,n(sing)
een,een,art(indef)
licht,licht,n(sing)
van,van,adp()
hem,hij,"pron(pers,3,sing)"
"Ontfaen,",ontvangen,v(infin)
End',en,conj(coord)
Vreucht,uitvecht,n(sing)
die,die,pron(rel)
altijdt,altijd,n(sing)
Oprecht,precht,adj()
"gaen,",gaan,"v(fin,pres,aux_cop)"
Ghy,hij,"pron(pers,1,plu)"
Vromen,rome,v(infin)
wilt,willen,"v(fin,pres,aux_cop)"
syn,zijn,pron(poss)
Blijde,lijden,n(sing)
In,een,conj(coord)
Godt,hoofd,v(imp)
den,de,art(def)
"Heer,",eer,n(sing)
en,ne,adv(neg)
Dancket,hangen,"v(fin,pres,lex)"
"hem,",hij,"pron(pers,3,sing)"
Syn,een,pron(poss)
Heylicheyt,heiligheid,n(sing)
met,met,adp()
Luyder,hunder,adj()
"stem,",stem,n(sing)
Prijst,rijzen,"v(fin,pres,lex)"
nu,nu,adv(dem)
en,en,adv(neg)
t'allen,talen,adj()
tijde.,tijd,n(sing)
