form,lemma,pos
Aenhoord,enoordheid,"adv(neg)+v(fin,pres,lex)"
gy,gij,"pron(pers,2,plu)"
Mensen,eens,"v(fin,pres,lex)"
wie,wie,adv(inter)
gy,gij,"pron(pers,2,plu)"
"zijt,",zijn,"v(fin,pres,lex)"
Wat,hebben,pronadv(rel)
ik,ik,"pron(pers,1,sing)"
u,gij,"pron(pers,2,plu)"
sal,zullen,"v(fin,pres,aux_cop)"
"verhalen,",verhalen,v(infin)
Hoe,hoe,conj(coord)
den,de,art(def)
Satan,atan,n(sing)
met,met,adp()
"listigheyd,",listigheid,n(sing)
Een,een,conj(coord)
Jonkman,hondman,n(sing)
bragt,brengen,"v(fin,pres,lex)"
aen,aan,adp()
't,et,art(def)
"dwalen,",dwalen,n(sing)
Als,als,conj(subord)
ik,ik,"pron(pers,1,sing)"
verhalen,verhalen,v(infin)
sal,zullen,"v(fin,pres,aux_cop)"
in,in,adp()
dit,dit,pron(dem)
"Lied,",eind,n(sing)
Het,eten,adj()
is,zijn,"v(fin,pres,aux_cop)"
tot,tot,conj(coord)
Hamburg,ambacht,n(prop)
"geschied,",geschieden,"v(participle,past)"
Daer,haar,adv(gener)
raekten,raken,"v(fin,past,lex)"
hy,hij,"pron(pers,3,sing)"
aen,aan,pronadv(prep)
't,et,art(def)
"klinken,",klinken,n(sing)
Met,eten,conj(coord)
gezelschap,gezelschap,n(sing)
aen,aan,v(prtcl)
't,eten,art(def)
drinken.,drinken,v(infin)
Een,een,art(indef)
Jonkman,hondman,n(sing)
daer,daar,pronadv(dem)
in,in,pronadv(prep)
't,eten,art(def)
"gezelschop,",gezelschap,n(sing)
Begon,ego,n(prop)
questie,kwestie,n(sing)
te,te,adp()
"maken,",maken,v(infin)
Die,hier,conj(coord)
vatten,vat,"v(fin,pres,lex)"
hem,hij,"pron(pers,3,sing)"
daer,daar,pronadv(dem)
by,bij,adp()
de,de,art(def)
"kop,",kop,n(sing)
Steld,getelt,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
Mes,zijn,"v(fin,pres,lex)"
op,op,adp()
zijn,zijn,pron(poss)
"kaken,",kaak,n(plu)
Dees,een,pron(poss)
goede,goed,adj()
Jonkman,hondman,n(sing)
dit,dit,pron(dem)
"vernam,",vernemen,"v(fin,past,lex)"
Hy,een,"pron(pers,2,plu)"
wierd,worden,"pron(pers,3,sing)+v(fin,past,lex)"
seer,zeer,adv(gener)
toornig,toornig,adj()
ende,en,conj(coord)
"gram,",gram,adj()
Trok,erok,"v(fin,past,lex)"
het,het,"pron(pers,3,sing)"
mes,men+zij,n(sing)
uyt,uit,n(sing)
de,de,art(def)
"scheede,",scheiden,n(sing)
stak,steken,"v(fin,past,lex)"
hem,hij,"pron(pers,3,sing)"
dood,dood,adj()
daer,daar,adv(dem)
ter,de+te,art(def)+adp()
steden.,stad,n(sing)
Doen,hoon,adv(gener)
vlugten,vluchten,v(infin)
hy,hij,"pron(pers,3,sing)"
tot,tot,adp()
"Amsterdam,",erstam,n(sing)
Ging,en,conj(coord)
na,na,adp()
Oost-Jndien,oostendijke,n(sing)
"varen,",varen,v(infin)
Daer,zij,n(sing)
hield,houden,n(sing)
hy,hij,"pron(pers,3,sing)"
hem,hij,"pron(pers,3,sing)"
vroom,vroom,n(sing)
en,ne,adv(neg)
"bequaem,",bekwaam,"v(fin,past,lex)"
daer,daar,adv(dem)
was,zijn,"v(fin,past,aux_cop)"
hy,hij,"pron(pers,3,sing)"
sestien,zestien,num(card)
"Ja-ren,",eren,adv(gener)
Hy,een,adv(gener)
quam,komen,"v(fin,past,lex)"
van,van,adp()
daer,daar,adv(dem)
hier,hier,adv(dem)
"wederom,",wederom,"v(fin,past,lex)"
twee,twee,num(card)
duyzend,duizend,adj()
gulden,gouden,n(plu)
was,zijn,"v(fin,past,aux_cop)"
zijn,zijn,pron(poss)
"som,",som,pron(indef)
Die,hier,interj()
hy,hij,"pron(pers,3,sing)"
alles,al,adv(gener)
meede,mede,adv(gener)
"bragten,",brengen,v(infin)
En,ne,conj(coord)
na,na,adp()
zijn,zijn,pron(poss)
Ouders,juder,n(plu)
tragten.,tracht,n(plu)
Hy,ei,pron(poss)
reyst,reinsen,adj()
weer,zijn,"v(fin,past,aux_cop)"
na,na,adp()
Hamburg,amburg,n(prop)
"dra,",dra,n(sing)
Om,ik,"pron(pers,1,sing)"
zijn,zijn,pron(poss)
Ouders,huur,n(plu)
te,te,adp()
"bezoeken,",bezoeken,v(infin)
die,die,pron(rel)
woonden,wonen,"v(fin,past,lex)"
toen,tonen,adv(gener)
tot,tot,adp()
"Altena,",alteeen,n(prop)
Hy,een,adv(gener)
quam,komen,"v(fin,past,lex)"
daer,daar,pronadv(dem)
met,mede,pronadv(rel)
"verkloeken,",verkloeken,n(sing)
Zijn,een,conj(coord)
Ouders,juder,n(plu)
die,de,pron(rel)
verschrikten,verschrijven,"v(fin,past,lex)"
"seer,",zeer,adv(gener)
Als,als,"v(fin,pres,aux_cop)"
zy,zij,"pron(pers,3,plu)"
hem,hij,"pron(pers,3,sing)"
zagen,zien,v(infin)
daer,daar,adv(dem)
al,al,adv(gener)
"weer,",zijn,adv(gener)
Zij,twee,pron(poss)
spraken,spraak,n(plu)
met,met,adp()
"verflouwen,",vervullen,adj()
Wilt,houden,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
u,gij,"pron(refl,2,plu)"
verborgen,verbergen,"v(participle,past)"
houwen.,houwen,v(infin)
Doen,hoon,n(sing)
sprak,spreken,"v(fin,past,lex)"
hy,hij,"pron(pers,3,sing)"
Vader,ader,"v(fin,pres,lex)"
wie,wie,pron(inter)
sou,zo,"v(fin,pres,lex)"
"daer,",daar,adv(dem)
Mijn,eind,n(sing)
van,van,adp()
die,de,art(def)
tijd,tijd,n(sing)
nog,nog,adv(gener)
"kennen,",kennen,"v(fin,pres,lex)"
daer,daar,adv(dem)
't,eten,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
geleden,lijden,"v(participle,past)"
sestien,zestien,num(card)
jaer,jaar,n(plu)
Jk,kok,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
by,bij,adp()
de,de,art(def)
ligte,licht,n(sing)
"benden,",bekennen,v(infin)
niet,niet,adv(neg)
meer,meer,adv(gener)
"verkeren,",verkeren,v(infin)
zwijgt,zwijgen,"v(fin,pres,lex)"
maer,maar,conj(coord)
"stil,",stil,adj()
Op,op,n(sing)
dat,dat,conj(subord)
niemand,niemand,pron(indef)
krijgt,krijgen,"v(fin,pres,lex)"
sulken,zulk,pron(dem)
"gril,",griele,n(sing)
Die,hij,interj()
mijn,mijn,pron(poss)
sou,zo,n(sing)
gaen,gaan,v(infin)
"verraden,",verraden,v(infin)
Wie,je,interj()
sou,zoen,conj(subord)
mijn,mijn,pron(poss)
bloed,bloed,n(sing)
versaden.,verzaden,"v(participle,past)"
Kort,horen,adv(gener)
hier,hier,pronadv(dem)
na,na,pronadv(prep)
trekt,trekken,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
na,na,adp()
"Hamborg,",ambarig,n(sing)
Als,als,conj(subord)
hy,hij,"pron(pers,3,sing)"
daer,daar,adv(dem)
is,zijn,"v(fin,pres,aux_cop)"
gekomen,komen,"v(participle,past)"
Hy,hij,"pron(pers,2,plu)"
vrijd,vrijen,n(sing)
een,een,art(indef)
dogter,dochter,n(sing)
sonder,zonder,adp()
"sorg,",zorg,n(sing)
Maer,zij,n(sing)
die,die,pron(dem)
bragt,brengen,"v(fin,pres,lex)"
hem,hij,"pron(pers,3,sing)"
in,in,adp()
"schroomen,",schromen,v(infin)
Hy,gij,interj()
vrijden,vrijen,"v(fin,past,lex)"
haer,haar,pron(poss)
drie,drie,num(card)
maenden,maand,n(plu)
"tijd,",tijd,"pron(pers,3,sing)+conj(subord)"
Hy,hier,pron(poss)
kreeg,krijgen,"v(fin,past,lex)"
op,op,adp()
't,et,adv(gener)
lest,lezen,adv(gener)
van,van,adp()
haer,zij,"pron(pers,3,sing)"
met,met,adp()
"blijd,",blij,n(sing)
Het,eten,conj(coord)
bly,blij,n(sing)
ja,ja,interj()
woord,woord,"pron(pers,3,sing)+v(fin,past,aux_cop)"
"verheven,",verheffen,"v(participle,past)"
Door,horen,n(sing)
Liefde,geven,"v(fin,past,aux_cop)+adv(neg)"
hem,hij,"pron(pers,3,sing)"
gedreven.,drijven,v(infin)
Hy,ei,pron(poss)
gaet,gaan,v(imp)
vrolijk,vrolijk,adv(gener)
van,van,adp()
haer,zij,"pron(pers,3,sing)"
met,met,adp()
"vlijd,",vlijt,n(sing)
zonder,zonder,adp()
iets,iets,n(sing)
quaed,kwaad,n(sing)
te,te,adp()
"denken,",denken,v(infin)
Daer,haar,adv(gener)
quam,komen,"v(fin,past,lex)"
een,een,art(indef)
Vrou,rouw,n(sing)
by,bij,adp()
dese,deze,pron(dem)
"Bruyd,",ruid,n(sing)
die,de,art(def)
kon,koen,"v(fin,past,lex)"
hem,hij,"pron(pers,3,sing)"
dit,dit,pron(dem)
hem,hij,"pron(pers,3,sing)"
krenken,krenken,v(infin)
Die,hij,interj()
sprak,spreken,"v(fin,past,lex)"
tot,tot,adp()
haer,zij,"pron(refl,3,sing)"
met,met,adp()
woorden,woord,n(plu)
"dan,",dan,adv(gener)
Sult,houden,v(imp)
gy,gij,"pron(pers,2,plu)"
trouwen,trouw,n(sing)
soo'n,zoon,v(infin)
wreede,wreed,adj()
"Man,",johannes,conj(coord)
Die,hij,conj(coord)
met,met,adp()
soo,zo,adv(resum)
wrede,wreed,adj()
"accoorde,",accoord,"v(fin,past,lex)"
een,een,art(indef)
jonkman,jongman,n(sing)
ging,gaan,n(sing)
vermoorde.,vermoorden,"v(fin,past,lex)"
Wel,el,adv(gener)
Buurvrou,invrouw,n(sing)
sprak,spreken,"v(fin,past,lex)"
dees,deze,pron(dem)
Bruyd,ruid,n(sing)
o,o,interj()
Heer,eer,conj(subord)
Js,zijn,n(sing)
dit,dit,pron(dem)
een,een,art(indef)
moordenare,moordenaar,n(sing)
die,die,pron(rel)
mijn,mijn,pron(poss)
bemind,beminnen,n(sing)
van,van,adp()
herten,hart,n(sing)
"seer,",zeer,adv(gener)
Wat,hebben,adp()+art(def)
droefheyd,droefheid,n(sing)
komt,komen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
"baren,",baren,n(plu)
Js,zijn,"v(fin,pres,aux_cop)"
dit,dit,pron(dem)
de,de,art(def)
vreugde,vreugde,n(sing)
die,die,pron(rel)
ik,ik,"pron(pers,1,sing)"
"sag,",zien,"v(fin,past,lex)"
Ag,gij,adv(gener)
ik,ik,"pron(pers,1,sing)"
bekloeg,beklijgen,"v(fin,past,lex)"
den,de,art(def)
eersten,eerst,num(ord)
"dag,",dag,n(sing)
Dat,hebben,conj(subord)
hy,hij,"pron(pers,3,sing)"
by,bij,adp()
my,ik,"pron(pers,1,sing)"
quam,komen,"v(fin,past,aux_cop)"
"keeren,",keren,v(infin)
O,.,conj(coord)
dood,dood,n(sing)
veld,vallen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
daer,daar,adv(dem)
neeren.,neren,pron(indef)
Dus,uw,n(sing)
komt,komen,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
weer,zijn,"v(fin,past,lex)"
's,zijn,art(def)
anderen,ander,adj()
"dag,",dag,n(sing)
Al,al,adv(gener)
by,bij,adp()
zijn,zijn,pron(poss)
Bruyd,ruid,n(sing)
"verkeeren,",verkeren,"v(participle,past)"
Jk,kok,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
bedroeft,bedroefd,"v(participle,past)"
dat,dat,conj(subord)
ik,ik,"pron(pers,1,sing)"
u,gij,"pron(pers,2,sing)"
zag,zien,"v(fin,past,lex)"
Sprak,opraak,"v(fin,past,lex)"
zy,zij,"v(fin,pres,aux_cop)"
met,met,adp()
groot,groot,adj()
"verseeren,",verzeer,n(sing)
Want,hand,n(sing)
ziet,zien,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
u,gij,"pron(pers,2,sing)"
nooyt,nooit,adv(gener)
trouwen,trouw,v(infin)
"sal,",zullen,"v(fin,pres,aux_cop)"
Soo,o,interj()
lang,lang,adv(gener)
ik,ik,"pron(pers,1,sing)"
leef,leven,"v(fin,pres,lex)"
op,op,adp()
't,et,art(def)
aerdse,aards,n(sing)
"dal,",dal,adv(gener)
Want,hand,conj(coord)
gy,gij,"pron(pers,2,plu)"
ging,gaan,"v(fin,past,aux_cop)"
met,met,adp()
"verstooren,",verstoren,n(sing)
Een,een,conj(coord)
Jonkman,hondman,n(sing)
wreed,wreed,adj()
vermooren.,vermoorden,v(infin)
Doen,ne,adv(gener)
sprak,spreken,"v(fin,past,lex)"
hy,hij,"pron(pers,3,sing)"
Lief,heffen,pronadv(prep)
segt,zeggen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
ten,de+te,adp()+art(def)
"toon,",toon,n(sing)
Wie,je,n(sing)
dat,dat,conj(subord)
dit,dit,pron(dem)
heeft,hebben,"v(fin,pres,aux_cop)"
"gesproken,",spreken,"v(participle,past)"
Jk,ik,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
een,een,art(indef)
eerlijk,eerlijk,adj()
"persoon,",persoon,n(sing)
Js,zijn,n(sing)
onse,ons,pron(poss)
Liefde,geven,n(sing)
"gebrooken,",breken,"v(participle,past)"
Soo,o,interj()
wens,wans,conj(subord)
ik,ik,"pron(pers,1,sing)"
dat,dat,pron(dem)
van,van,adp()
stonden,stond,n(sing)
"aen,",aan,adp()
De,eer,pron(rel)
dood,dood,n(sing)
mijn,mijn,pron(poss)
haelden,halen,"v(fin,past,lex)"
hier,hier,adv(dem)
van,van,adp()
"daen,",dan,adv(dem)
Doen,ne,pron(poss)
gink,gaan,"v(fin,past,lex)"
hy,hij,"pron(pers,3,sing)"
van,van,adp()
haer,zij,pron(poss)
