form,lemma,pos
WAerom,erom,n(sing)
weer,zijn,"v(fin,past,aux_cop)"
geweken,wijken,v(infin)
Onberade,inbraad,adj()
volk,volk,n(sing)
Op,op,n(sing)
de,de,art(def)
nieuwe,nieuw,adj()
streken,strijken,n(sing)
Van,hangen,adp()
den,de,art(def)
nieuwen,nieuw,adj()
Tolk,holk,n(sing)
Tot,hoofd,adp()
de,de,art(def)
"Elementen,",alement,n(sing)
Idel,edel,adv(gener)
en,een,adv(neg)
onsterk,onster,"v(fin,pres,lex)"
Van,hangen,adp()
de,de,art(def)
Sacramenten,arkemente,n(plu)
"Christi,",harentio,n(prop)
en,en,conj(coord)
zijn,zijn,pron(poss)
Kerk.,gerek,n(sing)
Docht,hopen,conj(coord)
het,het,"pron(pers,3,sing)"
u,gij,"pron(pers,2,plu)"
te,te,adp()
wezen,zijn,v(infin)
Dan,gunnen,adp()
noch,noch,conj(coord)
niet,niet,adv(neg)
"genoug,",genoeg,adv(gener)
Datmen,haten+men,"v(fin,pres,lex)+pron(indef)"
u,gij,"pron(pers,2,sing)"
van,van,adp()
deze,deze,pron(dem)
Vijf,heffen,conj(coord)
gelijk,gelijk,adj()
weg,weg,n(sing)
droug?,dragen,adj()
Ten,een,adv(neg)
waer,zijn,adj()
datmen,dat+men,conj(subord)+pron(indef)
vande,de+van,adp()+art(def)
Overbleve,huberblijven,n(sing)
"twee,",twee,num(card)
’t,et,adv(gener)
Vwer,uw,adj()
schaed’,schade,n(sing)
en,ne,adv(neg)
"schande,",schande,"v(fin,past,lex)"
Noch,ook,interj()
het,het,"pron(pers,3,sing)"
beste,best,adj()
dee.,die,n(sing)
’t,eten,pron(dem)
Blijkt,lijken,"v(fin,pres,lex)"
wel,wel,adv(gener)
aen,aan,adp()
de,de,art(def)
dissen,deze,pron(dem)
Daer,haar,n(sing)
ghyluiden,geluid,n(plu)
"moet,",moed,"v(fin,pres,aux_cop)"
Voor,horen,adp()
een,een,art(indef)
"teiken,",teken,n(sing)
missen,mis,n(sing)
Christus,heristus,n(sing)
vleesch,vlees,n(sing)
en,een,art(indef)
bloed.,bloed,n(sing)
"Voedende,",hoofden,"v(participle,pres)"
eylacen!,elaion,n(plu)
Zich,eg,"pron(pers,1,sing)"
de,de,art(def)
kind’ren,kind,n(plu)
"Goods,",god,n(sing)
Voor’t,horen,adv(gener)
