form,lemma,pos
VOlght,geld,"v(fin,pres,lex)"
Sint,het+in,art(def)+adp()
Bernardum,ernadim,n(prop)
na;,na,interj()
Houdt,houden,n(sing)
altijdt,altijd,adv(gener)
Godt,houden,conj(coord)
voor,voor,adp()
"oogen,",oog,n(plu)
Doet,het+hoe,conj(coord)
deughden,deugd,art(def)+adj()
vroeg,vroeg,n(sing)
en,een,adv(neg)
spa;,spa,"v(fin,past,lex)"
Geen,een,art(indef)
sonden,zonde,n(sing)
wilt,willen,"v(fin,pres,aux_cop)"
"gedoogen,",dogen,v(infin)
"Looft,",hoofd,n(sing)
eert,eer+het,"conj(subord)+pron(pers,3,sing)"
en,een,adv(neg)
bemint,beminnen,n(sing)
Godes,hoofd,n(sing)
naem;,naam,n(sing)
Strijdt,het+rit,art(def)+n(sing)
voor,voor,adp()
Mariaes,jeriza,n(prop)
lof,lof,n(sing)
en,en,adv(neg)
"faem,",faam,n(sing)
Leeft,hebben,adv(gener)
na,na,adp()
uw',uw,n(sing)
staet,staan,n(sing)
bequaem.,bekwaam,"v(fin,past,lex)"
O,ons,punc(quest)
Heylige,heilig,adj()
Bernard!,hernarium,v(infin)
Krijght:,richten,"v(fin,pres,lex)"
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
Godt,hoofd,adv(gener)
beminnen,beminnen,v(infin)
Met,eten,"v(fin,pres,lex)"
onse,ons,pron(poss)
"ziel,",ziel,n(sing)
en,en,adv(neg)
"hart,",hard,"v(fin,pres,lex)"
Met,eten,conj(coord)
krachten,kracht,"v(fin,pres,lex)"
"al,",al,pron(indef)
en,en,adv(neg)
sinnen:,zin,"v(fin,pres,lex)"
En,na,conj(coord)
dat,dat,conj(subord)
niet,niet,adv(neg)
ons,wij,"pron(pers,1,plu)"
van,van,adp()
Godt,hoofd,n(sing)
"verleydt,",verleiden,"v(fin,pres,lex)"
Hoe,hoe,conj(coord)
't,het,art(def)
vleesch,vlees,n(sing)
"rebel,",rebel,n(sing)
en,en,art(indef)
werelt,wereld,n(sing)
vleyt,vlees,n(sing)
Noch,ook,interj()
"Satan,",atat,n(prop)
hoe,hoe,adv(inter)
hy,hij,"pron(pers,3,sing)"
pleyt.,plegen,"v(fin,pres,lex)"
Jesu!,jezus,adv(gener)
mijn,mijn,pron(poss)
ziel,ziel,n(sing)
maeckt,maken,"v(fin,pres,lex)"
nat,nat,adj()
Door,horen,adp()
uw',uw,pron(poss)
bloedige,bloedig,adj()
"plassen,",plassen,n(sing)
Dat,haten,conj(coord)
in,in,adp()
mijn,mijn,pron(poss)
ziel,ziel,n(sing)
nu,nu,adv(dem)
"dat,",dat,pron(dem)
"Alleen,",halen,v(infin)
o,o,interj()
Heer!,eer,adv(gener)
mach,mogen,"v(fin,pres,aux_cop)"
"wassen,",wassen,v(infin)
Dat,hebben,conj(subord)
uw',uw,"pron(pers,1,sing)"
"belieft,",believen,"v(fin,pres,lex)"
dat,dat,conj(subord)
uw',uw,"pron(pers,2,plu)"
behaeght,behagen,"v(fin,pres,lex)"
Dit,eten,adv(gener)
"soeckt,",zoeken,"v(fin,pres,lex)"
dit,dit,pron(dem)
"bidt,",bidden,v(imp)
dit,dit,pron(dem)
"smeeckt,",smeken,"v(fin,pres,lex)"
dit,dit,pron(dem)
vraeght,vragen,"v(fin,pres,lex)"
U,.,conj(coord)
alderminste,allerminst,adj()
Maeght.,jagen,n(sing)
