form,lemma,pos
AStrea,atrea,n(prop)
lieve,lief,adj()
Maeght?,hagen,"v(fin,pres,lex)"
Die,mede,conj(coord)
in,in,adp()
u,gij,pron(poss)
hantjes,hantenis,n(sing)
draeght,dragen,"v(fin,pres,lex)"
De,ee,conj(coord)
sleutels,sleutel,art(def)+n(sing)
van,van,adp()
mijns,mijn,pron(poss)
levens,leven,n(sing)
"vreught,",vrucht,n(sing)
En,lemma_unclear,conj(coord)
al,al,num(indef)
de,de,art(def)
wellust,wellust,n(sing)
van,van,adp()
mijn,mijn,pron(poss)
jeught,jeugd,n(sing)
Ick,conk,"pron(pers,1,sing)"
achtje,achttien,adv(gener)
//,.,punc(quest)
ick,ik,"pron(pers,1,sing)"
"trachtje,",trachtig,n(sing)
te,te,adp()
dienen,dienen,v(infin)
"staegh,",staan,"v(fin,past,lex)"
Met,eten,adp()+art(def)
vlijt,vlijt,n(sing)
by,bij,adp()
"nacht,",nacht,n(sing)
by,bij,adp()
daegh:,dag,n(sing)
Maer,haar,pron(poss)
schoone,schoon,n(sing)
wat,wat,pron(inter)
loone,loon,n(sing)
Verrijck,eerrijk,n(sing)
ick,ik,"pron(pers,1,sing)"
voor,voor,adp()
de,de,art(def)
gonst,gunst,n(sing)
die,die,pron(rel)
ick,ik,"pron(pers,1,sing)"
u,gij,"pron(pers,2,plu)"
draegh.,dragen,"v(fin,pres,lex)"
Ick,200,adv(gener)
sie,zien,"v(fin,pres,aux_cop)"
de,de,art(def)
grootheyt,grootheid,n(sing)
van,van,adp()
nu,nu,adv(dem)
"aen,",aan,"v(fin,pres,lex)"
V,dat,adv(neg)
schoonste,schoon,adj()
gaven,gave,n(plu)
"an,",aan,"v(fin,pres,lex)"
Het,eten,"v(fin,pres,lex)"
braef,braven,"v(fin,past,lex)"
cieraet,kieraad,n(sing)
van,van,adp()
u,gij,"pron(pers,2,plu)"
"ghesicht,",gezicht,"v(participle,past)"
De,ee,conj(coord)
toorts,het+horen+zij,"v(fin,pres,lex)"
die,de,art(def)
vlamme,vlam,n(plu)
in,in,adp()
my,ik,"pron(pers,1,sing)"
"sticht,",stichten,"v(fin,pres,lex)"
V,.,art(indef)
"lonckjes,",longst,adj()
als,als,conj(comp)
vonckjes,vonk,n(sing)
vol,vol,adj()
"lieflijcheyt,",lieflijkheid,n(sing)
V,zij,conj(coord)
treffelijck,treufelijk,adv(gener)
"beleyt,",beleiden,"v(participle,past)"
V,zij,conj(coord)
leden,lid,"v(participle,past)"
//,.,punc(quest)
u,uw,"pron(pers,2,sing)"
zeden,zede,n(plu)
V,.,punc(quest)
reden,rede,n(sing)
vol,vol,adv(gener)
vermaeck,vermaken,n(sing)
en,en,adp()
defticheyt.,deftigheid,n(sing)
Maer,haar,adp()
"schoon,",schoon,adj()
wijl,wijl,n(sing)
ick,ik,"pron(pers,1,sing)"
dus,dus,adv(dem)
sterck,sterk,adj()
V,.,punc(quest)
gave,gave,n(sing)
hoogh,hoog,n(sing)
"aenmerck,",aanmerken,n(sing)
En,en,conj(coord)
die,die,pron(rel)
met,met,adp()
alle,al,num(indef)
lust,list,"v(fin,pres,lex)"
"aenschou,",aanschouwen,n(sing)
Verval,jeruzalem,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
in,in,adp()
een,een,art(indef)
put,put,n(sing)
vol,vol,adv(gener)
"rou,",rouw,adj()
Mijn,en,conj(coord)
"daghen,",dagen,n(plu)
met,met,adp()
klaghen,klagen,n(plu)
brengh,brengen,n(sing)
ick,ik,"pron(pers,1,sing)"
nu,nu,adv(dem)
"deur,",door,pronadv(dem)
Is,zijn,"v(fin,pres,aux_cop)"
dat,dat,art(def)
belooningh,belonen,n(sing)
veur,voor,adp()
Myn,een,adp()
minne?,minnen,n(sing)
"Goddinne,",hodding,n(sing)
Tis,zijn,adv(gener)
seker,zeker,adj()
teghens,tegen,adp()
reden,rede,n(sing)
dat,dat,conj(subord)
ick,ik,"pron(pers,1,sing)"
treur.,treur,adv(gener)
Ick,200,"pron(pers,1,sing)"
prijs,prijs,n(sing)
u,gij,pron(poss)
"waerdicheyt,",waardigheid,n(sing)
Daer,zij,pronadv(rel)
al,al,num(indef)
mijn,mijn,pron(poss)
lust,list,n(sing)
in,in,adp()
"leyt,",leed,"v(fin,pres,lex)"
Die,ie,conj(coord)
vier,vuur,n(sing)
ick,ik,"pron(pers,1,sing)"
met,met,adp()
myn,mijn,pron(poss)
hooghste,hoog,adj()
vlijt,vlijt,n(sing)
En,en,conj(coord)
ondertusschen,ondertussen,"v(participle,past)"
heeft,hebben,"v(fin,pres,aux_cop)"
de,de,art(def)
Nijt,iet,n(sing)
Door,haar,adv(gener)
"tonghen,",tong,adp()
ghedrongen,dringen,"v(participle,past)"
in,in,adp()
u,gij,"pron(pers,2,plu)"
"ghemoet,",gemoed,n(sing)
En,en,conj(coord)
mijn,mijn,pron(poss)
daer,daar,pronadv(dem)
uyt,uit,pronadv(prep)
ghewroet.,wreed,"v(participle,past)"
Tis,zijn,n(prop)
waerlijck,waarlijk,adj()
//,.,misc()
beswaerlijck,bezwarelijk,adj()
Te,eer,adv(gener)
boeten,boete,n(plu)
voor,voor,adp()
het,het,"pron(pers,3,sing)"
gheen,geen,pron(indef)
een,een,art(indef)
ander,ander,adj()
doet.,dood,n(sing)
Nu,u,"pron(pers,2,plu)"
ben,zijn,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
anders,anders,adv(gener)
"niet,",niet,adv(neg)
Als,als,"v(fin,pres,aux_cop)"
een,een,pron(indef)
die,de,pron(rel)
Starren,terra,n(sing)
schiet:,scheiden,"v(fin,pres,lex)"
En,na,conj(coord)
wijl,wijl,n(sing)
hy,hij,"pron(pers,3,sing)"
naer,naar,adp()
den,de,art(def)
Hemel,hemel,n(sing)
staerd,staart,"v(fin,pres,lex)"
Valt,houden,adv(gener)
en,een,art(indef)
een,een,art(indef)
"put,",put,n(sing)
die,die,pron(rel)
by,bij,adp()
der,de,art(def)
aerd,aard,n(sing)
Door,oor,n(sing)
"slaven,",slaan,"v(fin,past,aux_cop)"
ghegraven,graven,"v(participle,past)"
is,zijn,"v(fin,pres,aux_cop)"
onbekend:,onbekend,adj()
Want,hand,v(imp)
"ick,",ik,"pron(pers,1,sing)"
dewijl,dewijl,adj()
ick,ik,"pron(pers,1,sing)"
wend,wanen,"v(fin,pres,lex)"
Myn,in,adp()
ooghe,oog,n(sing)
//,.,punc(quest)
om,om,adp()
"hooghe,",hoog,n(sing)
Naer,zij,conj(coord)
u,gij,pron(poss)
"vreught,",vrucht,n(sing)
valt,vallen,"v(fin,pres,lex)"
in,in,adp()
het,het,"pron(pers,3,sing)"
droef,droef,"v(fin,pres,lex)"
ellend.,ellende,n(sing)
