form,lemma,pos
‘Het,eten,"v(fin,pres,lex)"
spruyt,spruit,"v(fin,pres,lex)"
een,een,art(indef)
roosjen,roos,n(sing)
aen,aan,adp()
geen,geen,pron(indef)
"landsdouwe,",landdouwen,n(sing)
ick,ik,"pron(pers,1,sing)"
heb,hebben,"v(fin,pres,aux_cop)"
gedient,dienen,"v(participle,past)"
so,zo,adv(resum)
schoonen,schoon,adj()
"vrouwe,",vrouw,n(sing)
rijck,rijk,n(sing)
Godt,hoofd,"v(fin,pres,lex)"
wat,wat,pron(inter)
loon,loon,n(sing)
sal,zullen,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
ontfaen.’,ontvangen,v(infin)
-,-,punc(hyphen)
"‘Hansken,",gansen,v(infin)
wilt,willen,"v(fin,pres,aux_cop)"
gy,gij,"pron(pers,2,plu)"
daer,daar,pronadv(rel)
u,gij,pron(poss)
loon,loon,n(sing)
af,af,pronadv(rel)
"hebbe,",hebben,"v(fin,pres,lex)"
so,zo,adv(resum)
komt,komen,"v(fin,pres,lex)"
noch,nog,adv(gener)
te,te,adp()
avont,avond,n(sing)
voor,voor,adp()
mijn,mijn,pron(poss)
"bedde,",bed,n(sing)
ick,ik,"pron(pers,1,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
u,gij,"pron(pers,2,sing)"
loonen,lonen,v(infin)
met,met,adp()
mijn,mijn,pron(poss)
eygen,eigen,adj()
lijf.’,lijf,adj()
-,-,punc(hyphen)
"‘Vrouwe,",gerouw,n(sing)
dat,dat,pron(dem)
was,zijn,"v(fin,past,aux_cop)"
my,ik,"pron(pers,1,sing)"
so,zo,adv(dem)
groten,groot,adj()
"schande,",schande,n(sing)
mijn,mijn,pron(poss)
edel,edel,adj()
heer,heer,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
uyt,uit,n(sing)
in,in,adp()
vreemde,vreemd,adj()
"lande,",land,n(sing)
hy,hij,"pron(pers,3,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
noch,nog,adv(gener)
t'avont,dat+vanoen,n(sing)+adp()
komen,komen,v(infin)
t'huys.’,toehuis,art(def)+n(sing)
Dat,hebben,conj(coord)
vrouken,vrouw,n(sing)
lag,liggen,"v(fin,past,lex)"
'er,eer,n(sing)
op,op,adp()
hooger,hoog,adj()
"tinne,",tien,n(sing)
sy,zij,"pron(pers,3,plu)"
sagh,zien,"v(fin,past,aux_cop)"
haer,haar,pron(poss)
edel,edel,adj()
heere,heer,n(sing)
komen,komen,"v(fin,pres,lex)"
"binnen,",binnen,adv(gener)
sy,zij,"pron(pers,3,plu)"
hiet,heten,"v(fin,past,aux_cop)"
hem,hij,"pron(pers,3,sing)"
droevelijken,droevelijk,adv(gener)
wellekom.,welkom,adj()
