form,lemma,pos
Gekomen,komen,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
de,de,art(def)
lieve,lief,adj()
"lente,",lente,n(sing)
De,eer,conj(coord)
wilde,willen,adj()
winter,winter,n(sing)
weggevlucht:,wegvliegen,"v(fin,pres,lex)"
Kristalklaar,aristal,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
het,het,"pron(pers,3,sing)"
ruischend,ruisen,n(sing)
"beekje,",beek,"v(fin,pres,lex)"
En,ne,conj(coord)
"blauw,",blauw,n(sing)
de,de,art(def)
wolkenlooze,wolkomenlo,adj()
lucht.,lucht,n(sing)
Verfrisschend,erfscheiden,n(prop)
rijst,rijzen,"v(fin,pres,lex)"
de,de,art(def)
koele,kool,n(sing)
"morgen,",morgen,v(infin)
En,en,conj(coord)
de,de,art(def)
avond,avond,n(sing)
kleurt,kleuwer,"v(fin,pres,lex)"
in,in,adp()
goud,goud,n(sing)
den,de,art(def)
vloed,vloed,n(sing)
-,-,punc(hyphen)
Wat,hebben,adv(gener)
leeft,leven,"v(fin,pres,lex)"
verheugt,verheugen,"v(fin,pres,lex)"
zich,zich,"pron(refl,3,sing)"
in,in,adp()
de,de,art(def)
"lente,",lente,n(sing)
En,en,conj(coord)
ik,ik,"pron(pers,1,sing)"
verheug,verheugen,"v(fin,past,lex)"
me,mee,num(indef)
in,in,adp()
Bella,ella,n(prop)
zoet!,zoet,n(sing)
Na,a,interj()
bloemige,bloemig,n(sing)
lente,yolanda,n(prop)
zonnige,zoning,n(prop)
"zomer,",zomer,n(sing)
Dan,ja,adp()
gele,geel,adj()
herfst,herfst,n(sing)
-,-,punc(hyphen)
schoon,schoon,adj()
"weer,",zijn,n(sing)
vaarwel!,varvel,adv(gener)
-,-,punc(hyphen)
Sneeuwwitte,aneewigheid,adv(indef)
winter,winter,n(sing)
komt,komen,"v(fin,pres,lex)"
"getogen,",tijgen,"v(participle,past)"
Maar,haar,n(prop)
lachend,lachen,"v(participle,pres)"
volgt,volgen,"v(fin,pres,lex)"
de,de,art(def)
lente,lente,n(prop)
snel.,snel,adj()
Zoo,ooi,interj()
ongestadig,ongestadig,adj()
als,als,conj(comp)
het,het,"pron(pers,3,sing)"
weder,weer,adv(gener)
Is,zijn,"v(fin,pres,aux_cop)"
ook,ook,n(sing)
des,de,art(def)
menschen,mens,n(sing)
broos,broos,n(sing)
"gemoed,",gemoed,n(sing)
Maar,zij,interj()
immer,immer,adv(gener)
trouw,trouw,v(infin)
en,ne,adv(neg)
immer,immer,adv(gener)
teeder,teder,v(infin)
Bemin,iemand,n(prop)
ik,ik,"pron(pers,1,sing)"
mijne,mijn,pron(poss)
Bella,ella,n(prop)
zoet!,zoet,adj()
