form,lemma,pos
Hoe,hoe,conj(coord)
schoon,schoon,adj()
en,ne,art(indef)
heerlik,heerlijk,adj()
is,zijn,"v(fin,pres,aux_cop)"
uw,uw,pron(poss)
"Woning,",honing,adj()
Heir-scharen,heerschaar,v(infin)
"Heer,",eer,adv(gener)
en,een,conj(coord)
Hemels,aemilius,adv(gener)
Koning!,honing,n(sing)
Hoe,hoe,conj(coord)
vurig,vurig,adj()
is,zijn,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
ziel,ziel,n(sing)
"ontsteken,",ontsteken,"v(participle,past)"
Door,horen,conj(coord)
sterk,sterk,adj()
verlangen,verlangen,n(sing)
schier,schier,adj()
"bezweken,",bezweken,"v(participle,past)"
Ontvonkt,ontvonken,"v(participle,past)"
van,van,adp()
binnen,binnen,adv(gener)
door,door,adp()
’t,et,art(def)
bestralen,bestrijven,n(plu)
Van,ja,adp()
Liefde,geven,n(sing)
tot,tot,adp()
uw,uw,pron(poss)
Hemels,aemilius,n(sing)
Zaa-len!,halo,n(prop)
O,.,conj(coord)
Zalig,alig,adj()
"Huis,",huis,n(sing)
tot,tot,conj(coord)
uwe,uw,pron(poss)
Hoven,oven,adj()
Hef,hebben,conj(coord)
ik,ik,"pron(pers,1,sing)"
’t,het,pron(dem)
verlangend’,verlangen,"v(participle,pres)"
hart,hard,adj()
na,na,adp()
boven:,boven,adv(gener)
Mijn,een,pron(poss)
"ziel,",ziel,n(sing)
"geraakt,",geraakt,"v(participle,past)"
en,en,art(indef)
diep,diep,adj()
"bewogen,",bewoegen,"v(participle,past)"
Gevoeld,gevoelen,v(imp)
zich,zich,"pron(refl,3,sing)"
tot,tot,conj(coord)
U,gij,"pron(pers,2,sing)"
opgeto-gen.,opgetoch,"v(participle,past)"
O,.,art(indef)
"Toeverlaat,",overlaat,n(sing)
en,en,art(indef)
zeek’re,zeker,n(sing)
Haven!,ave,v(infin)
O,in,conj(coord)
"Rustplaats,",oudsland,n(sing)
na,na,adp()
ellendig,ellendig,pron(indef)
slaven!,slaven,"v(infin,subs)"
O,:,punc(quest)
"Vaderland,",adelgaand,n(prop)
dat,dat,conj(subord)
ik,ik,"pron(pers,1,sing)"
noch,nog,adv(gener)
"derve,",daarven,pronadv(dem)
Die,ei,adv(gener)
buyten,buiten,adv(gener)
U,.,adv(gener)
als,als,conj(comp)
balling,balling,adj()
zwerve.,zwerven,n(sing)
O,.,conj(coord)
Schoone,gechoon,n(sing)
Stad,getaad,conj(subord)
die,de,pron(rel)
God,hood,n(sing)
gesticht,stichten,"v(participle,past)"
"heeft,",hebben,"v(fin,pres,aux_cop)"
En,ne,conj(coord)
boven,boven,adp()
Zon,hij,n(sing)
en,een,conj(coord)
Maan,haan,n(sing)
verlicht,verlichten,"v(participle,past)"
heeft!,hebben,"v(fin,pres,aux_cop)"
Uw,uw,"pron(pers,1,plu)"
klaren,klaar,adj()
dag,dag,n(sing)
het,het,"pron(pers,3,sing)"
al,al,num(indef)
"doorluystert,",doorslaard,"v(participle,past)"
En,na,conj(coord)
