form,lemma,pos
Wees,ei,n(sing)
"welkom,",welkom,adj()
"Broeder,",roer,n(sing)
in,in,adp()
dees,deze,pron(dem)
heil'ge,heilig,adj()
"wooning,",woning,n(sing)
Geniet,enigen,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
"licht,",licht,"v(fin,pres,lex)"
dat,dat,conj(subord)
ons,wij,"pron(pers,1,plu)"
bestraalt!,bestrooul,"v(fin,pres,lex)"
Neem,een,art(indef)
deel,deel,n(sing)
aan,aan,adp()
ons,wij,"pron(pers,1,plu)"
verbond;,verbond,n(sing)
en,en,conj(coord)
uw,uw,pron(poss)
beloning,belonging,n(sing)
Wordt,horen,"v(fin,pres,lex)"
door,door,adp()
uw,uw,pron(poss)
eigen,eigen,adj()
hart,hard,n(prop)
bepaald.,bepaland,"v(participle,past)"
Het,eten,"v(fin,pres,aux_cop)"
hart,hard,adj()
van,van,adp()
ieder,ieder,n(prop)
der,de,art(def)
Vrijmetzelaren,het+heritmeetaal,n(plu)
Klopt,lopen,"v(fin,pres,lex)"
thands,tehand,art(def)+n(sing)
voor,voor,adp()
"u,",gij,num(card)
bij,bij,adp()
iedren,ide,adj()
slag:,slag,n(sing)
Het,eten,conj(coord)
zweert,zweren,"v(fin,pres,lex)"
u,uw,pron(poss)
moed,moed,n(sing)
en,een,conj(coord)
trouw,trouw,"v(fin,past,lex)"
"en,",ne,conj(coord)
in,in,adp()
"gevaren,",varen,n(sing)
Zie,je,adv(indef)
dan,dan,adv(dem)
wat,wat,pron(rel)
hunne,hun,n(sing)
hulp,hulp,n(sing)
vermag!,vermogen,"v(participle,past)"
Leer,eer,adv(gener)
hier,hier,pronadv(dem)
in,in,pronadv(prep)
't,et,art(def)
hart,hard,adj()
het,het,"pron(pers,3,sing)"
driftenheir,driftig,num(card)
"regeeren,",regeren,n(plu)
Leer,eer,conj(coord)
bloemen,bloem,n(plu)
strooijen,strooien,"v(fin,pres,lex)"
op,op,adp()
uw,uw,pron(poss)
paên;,paan,n(sing)
Hoor,haar,adp()
"hier,",hier,pronadv(dem)
het,het,"pron(pers,3,sing)"
geen,geen,pron(indef)
de,de,art(def)
wijsheid,wijsheid,n(sing)
u,gij,"pron(pers,2,plu)"
zal,zullen,"v(fin,pres,aux_cop)"
"leeren,",leren,v(infin)
In,nu,punc(quest)
't,het,pron(dem)
schoonste,schoon,adj()
kleed,kleed,n(sing)
der,de,art(def)
"waarheid,",waarheid,n(sing)
aan.,aan,interj()
Baad,haat,interj()
met,met,adp()
een,een,art(indef)
rein,regen,n(sing)
geweten,geweten,v(infin)
u,gij,"pron(pers,2,plu)"
in,in,adp()
"vreugden,",vreugde,v(infin)
Natuur,jatuur,adj()
lichte,licht,adv(gener)
u,gij,"pron(pers,2,sing)"
in,in,adp()
alles,al,num(indef)
voor:,voor,n(sing)
Beöefen,heffen,n(plu)
der,de,art(def)
Vrijmetzelaren,regemeerdel,n(plu)
deugden;,deugd,n(plu)
Wijk,aek,"pron(pers,1,sing)"
nimmer,nimmer,adv(gener)
van,van,adp()
hun,zij,"pron(pers,3,plu)"
heilig,heilig,adj()
spoor.,spoor,n(sing)
Brengt,rengnen,v(imp)
onzen,ons,pron(poss)
jongstgeboornen,jongstboorn,adj()
heil,heil,n(sing)
en,een,conj(coord)
"zegen,",zagen,"v(fin,pres,lex)"
Brengt,vernechten,"v(fin,pres,lex)"
hem,hij,"pron(pers,3,sing)"
den,de,art(def)
heil'gen,heilig,adj()
handdruk,handdriek,n(sing)
toe.,toe,adp()
De,ee,art(indef)
tweedracht,tweedracht,n(sing)
vlucht',vlucht,n(sing)
verschrikt,versrukken,"v(participle,past)"
van,van,adp()
onze,ons,pron(poss)
wegen:,weg,n(sing)
De,eer,conj(coord)
trussel,trousel,n(plu)
zij,zij,"pron(pers,3,plu)"
voor,voor,adp()
haar,haar,n(sing)
een,een,art(indef)
roê!,rauw,adj()
