form,lemma,pos
NIet,eten,"v(fin,pres,lex)"
alle,al,num(indef)
"ghelijck,",gelijk,adv(gener)
die,die,pron(rel)
roepen,roepen,"v(fin,pres,lex)"
Heere,eer,adv(gener)
Heere,eer,n(sing)
En,ne,adv(neg)
sullen,zullen,"v(fin,pres,aux_cop)"
int,in+het,art(def)+adp()
rijck,rijk,n(sing)
der,de,art(def)
hemelen,hemel,n(sing)
gaen,gaan,v(infin)
na,na,adp()
Gods,hoeden,adv(gener)
leere.,leer,n(sing)
Maer,zij,conj(coord)
die,die,pron(rel)
klaerlick,klaarlijk,adv(gener)
mynen,mijn,pron(poss)
Uader,ader,n(sing)
bewijsen,bewijzen,v(infin)
eere,eer,n(sing)
Synen,een,n(sing)
wille,wil,"v(fin,pres,aux_cop)"
"autentijck,",autheten,adv(gener)
volbrenghen,volbrengen,v(infin)
tot,tot,adp()
elcken,elk,pron(indef)
keere,keer,n(sing)
Want,hand,adv(gener)
in,in,adp()
dien,de,pron(dem)
dach,dag,n(sing)
salder,zullen+er,"pronadv(pers)+v(fin,past,aux_cop)"
vele,veel,num(indef)
roepen,roepen,v(infin)
met,met,adp()
luyder,luid,adj()
kele,keel,n(sing)
Heere,eer,adv(gener)
Heere,eer,adj()
"eersame,",eerzaam,adj()
wy,wij,"pron(pers,1,plu)"
hebben,hebben,"v(fin,pres,aux_cop)"
in,in,adp()
uwen,uw,pron(poss)
name,naam,n(sing)
"Ghepropheteert,",eporperen,"v(participle,past)"
ende,en,conj(coord)
die,de,pron(rel)
duyuelen,duivel,n(plu)
verdreuen,verdrijven,"v(participle,past)"
Uan,hangen,adp()
my,ik,"pron(pers,1,sing)"
"passeert,",passeren,n(prop)
wort,worden,"v(fin,pres,aux_cop)"
haer,zij,"pron(pers,3,sing)"
tot,tot,adp()
andtwoorde,antwoorden,n(sing)
ghegheuen,geven,"v(participle,past)"
Die,hij,"pron(pers,1,sing)"
boosheyt,boosheid,n(sing)
"werckt,",werken,"v(participle,past)"
gaet,gaan,v(imp)
in,in,adp()
die,de,art(def)
Helsche,hels,adj()
pijne,pijn,n(sing)
Uan,ja,adp()
my,ik,"pron(pers,1,sing)"
vertreckt,vertrekken,"v(participle,past)"
sal,zullen,"v(fin,pres,aux_cop)"
God,hood,adv(gener)
segghen,zeggen,v(infin)
ten,te+de,art(def)+adp()
dien,de,art(def)
termijne,termijn,n(sing)
Dus,huis,n(prop)
elck,elk,pron(indef)
wel,wel,adv(gener)
merckt,merken,"v(fin,pres,lex)"
op,op,adp()
Gods,hoofd,adj()
woorden,woord,n(plu)
deuijne,devini,art(def)+n(sing)
En,en,conj(coord)
v,gij,"pron(pers,2,plu)"
versterckt,versterken,"v(fin,pres,lex)"
al,al,adv(gener)
metter,met+de,art(def)+adp()
sielen,ziel,n(sing)
medecijne,medicijn,n(sing)
Dwelck,het+welk,adv(gener)
is,zijn,"v(fin,pres,aux_cop)"
Christus,christus,n(sing)
"alleene,",alleen,adv(gener)
ghelooft,geloven,"v(participle,past)"
dees,deze,pron(dem)
woorden,woord,n(plu)
reene,rein,adj()
En,en,conj(coord)
pijnt,pijnen,v(imp)
v,gij,"pron(refl,2,plu)"
haest,haasten,v(imp)
te,te,adp()
"spoene,",spoen,v(infin)
om,om,conj(subord)
oock,ook,adv(gener)
daerna,daarna,pronadv(dem)
te,te,adp()
doene,doen,v(infin)
Want,hand,adp()
daer,daar,adv(rel)
en,een,art(indef)
ghelt,geld,n(sing)
ghedoodt,doden,adj()
ghebraden,gebraden,adj()
ghesoden,zieden,"v(participle,past)"
Wie,hij,adv(gener)
onghequelt,ongekweld,adj()
wilt,willen,"v(fin,pres,aux_cop)"
zijn,zijn,v(infin)
moet,moeten,n(sing)
houden,houden,v(infin)
Gods,hoofd,adv(gener)
gheboden,gebieden,v(infin)
Dit,eten,adv(neg)
klaer,klaar,adv(gener)
beschrief,beschrijven,n(sing)
die,de,art(def)
Apostolische,passolis,n(sing)
scharen,schare,v(infin)
Hebt,hebben,adp()
ghy,gij,"pron(pers,2,sing)"
God,hood,interj()
"lief,",lief,"v(fin,pres,lex)"
ghy,gij,"pron(pers,2,plu)"
sult,zullen,"v(fin,pres,aux_cop)"
zijn,zijn,pron(poss)
gheboden,gebieden,n(plu)
bewaren,bewaren,v(infin)
Ioannes,goud,n(sing)
"brief,",brief,v(infin)
kan,kunnen,"v(fin,pres,aux_cop)"
v,gij,"pron(pers,2,plu)"
van,van,adp()
dien,die,pron(dem)
verclaren,verklaren,v(infin)
Hen,een,conj(coord)
naeckt,naken,n(sing)
groot,groot,adj()
"grief,",griffer,n(sing)
die,die,pron(rel)
inder,de+in,adp()+art(def)
liefde,liefde,n(sing)
niet,niet,adv(neg)
voort,voort,adv(gener)
en,ne,adv(neg)
varen,varen,"v(fin,pres,lex)"
Want,hand,"v(fin,past,aux_cop)"
sy,zij,"pron(pers,3,plu)"
tot,tot,adp()
alle,al,num(indef)
stonden,stond,n(plu)
zijn,zijn,"v(fin,pres,aux_cop)"
in,in,adp()
de,de,art(def)
doot,dood,n(sing)
beuonden,bevinden,"v(participle,past)"
Hierom,hierom,conj(subord)
en,ne,adv(neg)
ghelt,geld,"v(fin,pres,lex)"
"warachtich,",waarachtig,adj()
niet,niet,adv(neg)
dan,dan,conj(comp)
tghelooue,geloof+het,n(sing)+art(def)
krachtich,krachtig,adj()
Het,eten,adj()
welck,welk,pron(rel)
"door,",door,n(sing)
die,de,art(def)
liefde,liefde,n(sing)
werckt,werken,"v(fin,pres,lex)"
tallen,al+te,adp()+num(indef)
tijden,tijd,n(plu)
Oft,het+of,"v(fin,pres,lex)"
een,een,art(indef)
nieuw,nieuw,adj()
"creatuer,",creatuur,n(sing)
dat,dat,art(def)
ghelt,geld,"v(fin,pres,lex)"
bouen,boven,adp()
wet,wet,n(sing)
ofte,of,conj(coord)
besnijden,besnijden,v(infin)
Christus,hertstus,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
klaer,klaar,adj()
Nicodemus,ikkomel,n(prop)
gesworen,gezworene,adj()
Uoorwaer,hoorwaar,n(sing)
"voorwaer,",voorwaar,n(sing)
ten,te+de,art(def)+adp()
sy,zijn,"v(fin,pres,aux_cop)"
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
zijt,zijn,"v(fin,pres,aux_cop)"
nieus,nieuws,n(prop)
herboren,harbert,v(infin)
Ghy,hij,"pron(pers,3,sing)"
en,ne,adv(neg)
sult,zullen,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
"daer,",daar,adv(dem)
met,met,adp()
alle,al,num(indef)
Gods,hoofd,n(sing)
wtuercoren,uitverkoren,"v(participle,past)"
Comen,oom,v(infin)
by,bij,adp()
"haer,",zij,"pron(pers,3,sing)"
in,in,adp()
den,de,art(def)
hemel,hemel,n(sing)
het,het,"pron(pers,3,sing)"
is,zijn,"v(fin,pres,aux_cop)"
verloren,verliezen,"v(participle,past)"
Ghelooft,loven,"v(participle,past)"
dees,deze,pron(dem)
woorden,woord,n(plu)
"lichte,",licht,adv(gener)
want,want,conj(coord)
ten,te+de,adp()+art(def)
is,zijn,"v(fin,pres,aux_cop)"
gheen,geen,pron(indef)
ghedichte,gedicht,n(sing)
Uan,ja,adp()
menschelicke,menselijk,adj()
"wijse,",wijs,n(sing)
maer,maar,conj(coord)
kostelicke,kostelijk,adv(gener)
van,van,adp()
prijse,prijs,n(prop)
Die,je,n(sing)
met,met,adp()
"verstant,",verstand,adj()
God,hood,conj(coord)
selue,zelf,pron(dem)
heeft,hebben,"v(fin,pres,aux_cop)"
ghesproken,spreken,"v(participle,past)"
En,en,art(indef)
hout,houden,n(sing)
"stant,",staan,n(sing)
Gods,hoofd,adv(gener)
woort,woord,n(sing)
blijft,blijven,v(imp)
eewich,eeuwig,adj()
onghebroken,ongebroken,adj()
Christus,christus,n(prop)
die,die,pron(rel)
leert,leren,"v(fin,pres,lex)"
ons,wij,"pron(pers,1,plu)"
twoort,het+woord,art(def)+n(sing)
van,van,adp()
synen,zijn,pron(poss)
Uader,ader,n(sing)
U,zij,"pron(pers,3,sing)"
haest,haast,n(sing)
"bekeert,",bekeren,"v(participle,past)"
of,of,conj(coord)
ghy,gij,"pron(pers,2,sing)"
sult,zullen,"v(fin,pres,aux_cop)"
vergaen,vergaan,v(infin)
alle,al,num(indef)
gader,gader,n(plu)
Ghy,hij,"pron(pers,2,plu)"
wort,worden,"v(fin,pres,aux_cop)"
verseert,verzeerd,"v(participle,past)"
met,met,adp()
elcken,elk,num(indef)
quade,kwaad,adj()
misdader,misdadiger,n(plu)
Oft,of,misc()
duecht,deugd,n(sing)
"vermeert,",vermaard,"v(participle,past)"
ende,en,conj(coord)
ick,ik,"pron(pers,1,sing)"
werde,worden,"v(fin,pres,aux_cop)"
v,uw,"pron(pers,2,plu)"
sonden,zonde,n(plu)
ontlader,ontlader,n(sing)
Want,hand,adp()
de,de,art(def)
bijle,bijl,n(sing)
op,op,adp()
"trouwen,",trouw,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
nv,nu,adv(dem)
ghestelt,stellen,"v(participle,past)"
om,om,adp()
houwen,houwen,n(sing)
Aen,een,n(sing)
de,de,art(def)
wortel,wortel,n(sing)
der,de,art(def)
"boomen,",boom,n(sing)
voorwaer,voorwaar,adv(gener)
ten,te+de,"pron(pers,3,sing)+adv(neg)"
zijn,zijn,v(infin)
gheen,geen,pron(indef)
droomen,dromen,n(sing)
En,ne,art(indef)
elck,elk,pron(indef)
boom,boom,n(sing)
"hier,",hier,n(sing)
die,die,pron(rel)
niet,niet,adv(neg)
voort,voort,adv(gener)
brengt,brengen,"v(fin,pres,lex)"
goede,goed,adj()
vruchten,vruchten,n(plu)
Sal,al,adv(gener)
God,hood,adv(gener)
int,in+dat,art(def)+adp()
"vier,",vuur,n(sing)
wech,weg,n(sing)
werpen,werpen,v(infin)
int,in+dat,art(def)+adp()
eewich,eeuwig,adj()
versuchten,verzuchten,v(infin)
Dus,huis,n(sing)
nv,nu,adv(dem)
"ontwaeckt,",ontwaken,v(imp)
ghy,gij,"pron(pers,2,plu)"
die,die,pron(rel)
daer,daar,adv(dem)
ligt,licht,"v(fin,pres,lex)"
in,in,pronadv(rel)
slapen,slapen,v(infin)
Niet,iet,adv(indef)
meer,meer,adv(gener)
en,ne,adv(neg)
"vaeckt,",valken,"v(fin,pres,lex)"
ontspringt,ontspringen,"v(participle,past)"
nv,nu,adv(dem)
wt,uit,adp()
des,de,art(def)
doodts,dood,n(sing)
betrapen,betrapen,n(plu)
Gods,hoofd,n(sing)
rijck,rijk,n(sing)
"naect,",naakt,adv(gener)
betert,beteren,v(imp)
v,gij,"pron(pers,2,plu)"
ghy,gij,"pron(pers,2,sing)"
Christus,heristus,"v(fin,pres,lex)"
knapen,knaap,n(plu)
Die,hij,pron(poss)
waerheyt,waarheid,n(sing)
"smaeckt,",smaken,"v(fin,pres,lex)"
volcht,volgen,"v(fin,pres,lex)"
den,de,art(def)
herder,herder,n(sing)
als,als,conj(subord)
goede,goed,adj()
schapen,schaap,n(plu)
Tis,zijn,"v(fin,pres,aux_cop)"
nv,nu,adv(dem)
den,de,art(def)
tijt,tijd,n(sing)
so,zo,adv(gener)
ick,ik,"pron(pers,1,sing)"
"wane,",wanen,"v(fin,pres,lex)"
van,van,adp()
slapen,slapen,v(infin)
op,op,v(prtcl)
te,te,adp()
stane,staan,v(infin)
Na,a,n(prop)
dwoort,het+woord,art(def)+n(sing)
van,van,adp()
die,de,art(def)
"Schriftuere,",christuur,n(sing)
den,de,art(def)
rechter,rechter,n(sing)
staet,staat,"v(fin,pres,lex)"
voor,voor,adp()
die,de,art(def)
duere,deur,n(sing)
Tis,zijn,n(prop)
veel,veel,num(indef)
te,te,adp()
lanck,lang,adv(gener)
in,in,adp()
doots,dood,adj()
sonden,zonde,n(plu)
gheleghen,liggen,"v(participle,past)"
Tlaetste,laatst,adj()
"gheklanck,",klakkan,n(sing)
van,van,adp()
die,de,art(def)
basuyne,basuun,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
nv,nu,adv(dem)
gesleghen.,slaan,"v(participle,past)"
