form,lemma,pos
O,.,punc(quest)
Grootsten,geroot,adj()
Heer,eer,adv(gener)
Van,ja,interj()
waer,waar,pronadv(rel)
komt,komen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
toch,toch,adv(gener)
dese,deze,pron(dem)
"eer,",eer,n(sing)
Dat,hebben,conj(subord)
Ghy,hij,"pron(pers,2,plu)"
komt,komen,"v(fin,pres,lex)"
om,om,adp()
my,ik,"pron(pers,1,sing)"
hier,hier,adv(dem)
ne'er?,neer,adv(gener)
Ghy,hij,"pron(pers,2,plu)"
leght,liggen,"v(fin,pres,lex)"
in,in,adp()
't,uit,art(def)
stal,stal,n(sing)
Op,op,adv(gener)
"hooy,",hooi,n(prop)
en,in,adv(neg)
"strooy,",strooi,"v(fin,past,lex)"
ô,ons,art(indef)
grooten,groot,adj()
Al!,50,n(sing)
Hier,hier,n(sing)
toe,toe,pronadv(prep)
brocht,brengen,"v(participle,past)"
"U,",",",misc()
Adams,emma,conj(subord)
val.,val,n(sing)
't,at,"v(fin,pres,lex)"
Fenijn,enin,n(prop)
//,.,punc(quest)
van,van,adp()
mijn,mijn,pron(poss)
misdaed,misdaad,n(sing)
Heeft,hebben,v(imp)
U,zij,punc(quest)
gebrocht,brengen,adj()
in,in,adp()
desen,deze,pron(dem)
Staet.,getaat,n(sing)
Ghy,hij,"pron(pers,3,sing)"
"schreyt,",schreien,n(sing)
Ghy,hij,"pron(pers,3,sing)"
zijt,zijn,"pron(pers,3,sing)+pron(pers,3,sing)"
"beducht,",beduigen,"v(participle,past)"
Lieve,hebben,interj()
Jesv!,heet,adv(gener)
Ghy,hij,"pron(pers,3,sing)"
bitter,bitter,adj()
sucht.,zucht,n(sing)
Uyt,het,adp()
's,zijn,art(def)
hemels,hemel,adj()
"hof,",hof,n(sing)
(Waer,haar,adv(rel)
dat,dat,pron(dem)
gesongen,zingen,"v(participle,past)"
wordt,worden,"v(fin,pres,aux_cop)"
uw',uw,"pron(pers,1,sing)"
lof),lof,n(prop)
Komt,om,adp()
Ghy,hij,"pron(pers,2,plu)"
om,om,adp()
"ons,",wij,"pron(pers,1,plu)"
slijck,slak,adv(gener)
en,en,art(indef)
stof.,stof,v(imp)
Ach!,gij,adv(gener)
met,met,adp()
wat,wat,pron(inter)
smert,smart,n(sing)
Heeft,hebben,v(imp)
mijne,mijn,pron(poss)
ziel,ziel,n(sing)
gequetst,kwetsen,"v(participle,past)"
u,uw,pron(poss)
"hert,",hart,n(sing)
Die,ie,"pron(pers,1,sing)"
noch,nog,adv(gener)
is,zijn,"v(fin,pres,aux_cop)"
in,in,adp()
sond',zonder,n(sing)
verwart.,verwaren,"v(participle,past)"
't,at,adp()
Is,zijn,"pron(pers,3,sing)"
tijd,tijd,n(sing)
//,.,punc(quest)
dat,dat,pron(dem)
quijt,kwijten,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
maeck,maken,adv(gener)
Mijn,een,v(infin)
"sond',",zonder,"v(fin,pres,aux_cop)"
en,en,adv(neg)
dat,dat,conj(subord)
ick,ik,"pron(pers,1,sing)"
U,gij,"pron(pers,2,sing)"
genaeck.,genaken,n(sing)
't,eten,art(def)
Is,zijn,"v(fin,pres,aux_cop)"
tijd,tijd,n(sing)
dat,dat,conj(subord)
ick,ik,"pron(pers,1,sing)"
nu,nu,adv(dem)
"steen,",steen,"v(fin,pres,lex)"
En,ne,conj(coord)
mijn,mijn,pron(poss)
sonden,zonde,n(plu)
nu,nu,adv(dem)
beween.,bewenen,"v(fin,pres,lex)"
Ach!,gij,adv(gener)
ach!,achten,interj()
wat,wat,pron(inter)
raet?,raad,"v(fin,pres,lex)"
O,ik,misc()
Jesv,es,"v(fin,pres,lex)+pron(pers,3,plu)"
lief!,lief,adv(gener)
komt,komen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
te,te,adp()
"baet,",bidden,v(infin)
Die,ie,interj()
om,om,adp()
my,ik,"pron(pers,1,sing)"
u,uw,pron(poss)
hof,hof,n(sing)
verlaet.,verlaat,n(sing)
Met,eten,adp()
groote,groot,adj()
"oodtmoed,",ootmoed,n(sing)
Val,al,adp()
"ick,",ik,"pron(pers,1,sing)"
ô,gij,num(card)
"Christe,",er+hij,n(sing)
U,.,conj(coord)
te,te,adp()
"voet,",voet,n(sing)
Die,hij,conj(coord)
voor,voor,adp()
my,ik,"pron(pers,1,sing)"
voldoet,voldoen,"v(fin,pres,lex)"
de,de,pron(rel)
boet.,bieden,"v(fin,past,lex)"
O,:,pron(poss)
God!,aidot,n(prop)
die,die,pron(rel)
tot,tot,adp()
my,ik,"pron(pers,1,sing)"
"komt,",komen,"v(fin,pres,lex)"
Mijn,een,adp()
arme,arm,adj()
ziel,ziel,n(sing)
toch,toch,adv(gener)
niet,niet,adv(neg)
verdomt.,verdoemen,"v(participle,past)"
Laet,hebben,conj(coord)
toe,toe,adv(gener)
dat,dat,conj(subord)
ick,ik,"pron(pers,1,sing)"
U,:,misc()
"sus,",zus,adv(dem)
Lieve,heif,adv(gener)
Jesv!,heet,adv(gener)
