form,lemma,pos
MEn,en,"pron(pers,1,sing)+adv(neg)"
hoort,horen,"v(fin,pres,lex)"
niet,niet,adv(neg)
als,als,conj(comp)
van,van,adp()
oorlog,oorlog,n(sing)
roepen,roepen,"v(fin,pres,lex)"
En,en,conj(coord)
over,over,adp()
al,al,num(indef)
marsceren,merseren,n(plu)
troepen;,tropen,n(plu)
In,en,conj(coord)
Oost,oost,adv(gener)
en,ne,adv(neg)
West,zijn+het,"v(fin,pres,lex)"
en,ne,art(indef)
Zuyd,en,n(sing)
en,ne,art(indef)
Noord:,horen,n(sing)
Europa,ouropa,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
als,als,conj(alse)
in,in,adp()
"rumoeren,",romer,n(sing)
Daer,haar,n(sing)
gaet,gaan,"v(fin,pres,lex)"
men,men,pron(indef)
al,al,num(indef)
ten,te+de,adp()+art(def)
oorlog,oorlog,n(sing)
"voeren,",voeren,adv(gener)
Soo,o,interj()
men,men,pron(indef)
aen,aan,adp()
alle,al,num(indef)
kanten,kant,n(plu)
hoort.,horen,"v(fin,pres,lex)"
Oostvriesland,oosterlinghaven,n(sing)
scheen,schijnen,"v(fin,past,aux_cop)"
in,in,adp()
rust,rust,n(sing)
te,te,adp()
"leven,",leven,v(infin)
Men,een,adv(neg)
hoorde,horen,n(sing)
geen,geen,pron(indef)
verschil,verschilden,n(sing)
meer,meer,num(indef)
"zweven,",zween,v(infin)
't,eten,adv(gener)
Was,haas,n(sing)
alles,al,num(indef)
daer,daar,pronadv(dem)
in,in,adp()
stille,stil,adv(gener)
vree:,vree,n(sing)
Maer,zij,n(sing)
nu,nu,adv(dem)
ach,ach,interj()
laes,laten,"v(fin,pres,lex)"
nu,nu,adv(dem)
is,zijn,"v(fin,pres,aux_cop)"
daer,daar,adv(dem)
weenen!,wenen,"v(participle,past)"
Want,hand,n(sing)
siet,zien,"v(fin,pres,lex)"
haer,zij,pron(poss)
Heer,eer,n(sing)
en,ne,adv(neg)
Vorst,horst,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
"heenen,",henen,n(sing)
En,ne,conj(coord)
is,zijn,"v(fin,pres,aux_cop)"
gestorven,sterven,"v(participle,past)"
nu,nu,adv(dem)
ter,de+te,art(def)+adp()
stee.,steen,n(sing)
Een,een,art(indef)
Vorst,horst,v(imp)
in,in,adp()
't,eten,art(def)
bloeyen,bloeien,n(sing)
van,van,adp()
zijn,zijn,pron(poss)
"jaren,",jaar,n(plu)
Die,ie,"pron(pers,1,sing)+adv(neg)"
moet,moeten,"v(fin,pres,aux_cop)"
ook,ook,adv(gener)
meede,mede,adv(gener)
met,met,adp()
"bezwaren,",bezwaren,n(sing)
De,eer,pron(poss)
weg,weg,n(sing)
van,van,adp()
alle,al,num(indef)
vlees,vlees,n(plu)
betreen:,beteren,v(infin)
Dus,huis,n(sing)
spaert,sparen,"v(fin,pres,lex)"
de,de,art(def)
dood,dood,n(sing)
geen,geen,pron(indef)
"Potentaten,",otenetan,v(infin)
Hoe,hoe,interj()
hoog,hoog,n(sing)
in,in,adp()
rang,rang,n(sing)
hoe,hoe,adv(inter)
groot,groot,adj()
van,van,adp()
"staten,",staat,n(sing)
Hy,een,interj()
gaet'er,gaan+er,"v(fin,pres,lex)+pron(pers,3,plu)"
al,al,adv(gener)
mee,mee,num(indef)
sleepen,slapen,v(infin)
heen.,een,"pron(pers,3,plu)"
Wat,hebben,adp()+art(def)
baerd,baren,n(sing)
de,de,art(def)
dood,dood,n(sing)
al,al,num(indef)
"ongenuchten,",ongenoegen,adj()
Dat,haten,conj(subord)
nu,nu,adv(dem)
eylaes,elia,adv(gener)
meenig,menig,adv(gener)
doet,dood,"v(fin,pres,aux_cop)"
"suchten,",zucht,v(infin)
Oostvriesland,oostersland,n(sing)
maekt,maken,"v(fin,pres,lex)"
een,een,art(indef)
groote,groot,adj()
rouw!,rouw,n(sing)
Nu,gij,pron(poss)
zy,zijn,"pron(pers,3,plu)"
haer,haar,"pron(pers,3,sing)"
Vorst,horst,n(sing)
hebben,hebben,"v(fin,pres,aux_cop)"
"verlooren,",verliezen,"v(participle,past)"
Een,een,art(indef)
stam,stam,n(sing)
uyt,uit,n(sing)
Vorsten,horst,adj()
bloed,bloed,n(sing)
"gebooren,",geboren,"v(participle,past)"
Een,een,conj(coord)
Herder,aarde,adj()
voor,voor,adp()
haer,haar,pron(poss)
Land,hand,n(sing)
getrouw.,getrouw,n(sing)
Zy,een,pron(poss)
moeten,moeten,"v(fin,pres,aux_cop)"
haer,zij,"pron(pers,3,sing)"
nu,nu,adv(dem)
gaen,gaan,v(infin)
"begeven,",begeven,v(infin)
En,ne,conj(coord)
als,als,adv(dem)
onderdaen,onderdaan,n(sing)
gehoorsaem,gehoorzaam,adv(gener)
"leven,",leven,v(infin)
Onder,ander,adp()
de,de,art(def)
Pruysselijke,rijselijk,adj()
Held:,el,n(sing)
Die,hij,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
haer,haar,pron(poss)
Landschap,handschap,n(sing)
haest,haast,n(sing)
"regeeren,",regeren,v(infin)
In,een,adp()
korten,kort,n(prop)
tijd,tijd,n(sing)
na,na,adp()
zijn,zijn,"v(fin,pres,aux_cop)"
"begeeren,",begeren,n(plu)
Een,een,conj(coord)
yeder,ieder,adv(gener)
vreest,vrezen,n(sing)
voor,voor,adp()
zijn,zijn,pron(poss)
geweld.,geweld,n(sing)
Hy,hij,adv(gener)
belooft,beloven,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
Land,hand,adp()
zijn,zijn,pron(poss)
regt,recht,n(sing)
te,te,adp()
houden,houden,v(infin)
Maer,zij,adp()
veel,veel,num(indef)
die,die,pron(rel)
hem,hij,"pron(pers,3,sing)"
doch,doch,adv(gener)
niet,niet,adv(neg)
"betrouwen,",betrouwen,"v(fin,pres,lex)"
Schoon,chonen,n(prop)
hy,hij,"pron(pers,3,sing)"
haer,haar,"pron(refl,3,sing)"
vriendelijk,vriendelijk,adv(gener)
komt,komen,"v(fin,pres,lex)"
aen:,aan,adp()
Dus,huis,n(prop)
baerd,baren,n(sing)
de,de,art(def)
dood,dood,n(sing)
maer,maar,conj(coord)
"ongenugten,",ongenoegen,adj()
Hoe,hoe,interj()
menig,menig,num(indef)
