form,lemma,pos
IN,.,adv(gener)
't,het,art(def)
Koningh-ryck,honingrichrijk,n(sing)
der,daar,art(def)
n',nu,n(sing)
"in,",in,pronadv(dem)
En,ne,conj(coord)
komt,komen,"v(fin,pres,lex)"
noch,noch,adv(gener)
Stael,getal,art(def)+n(sing)
noch,noch,conj(coord)
"Yser,",zijn+er,pron(poss)
Daer,zij,adv(gener)
komt,komen,"v(fin,pres,lex)"
maer,maar,conj(coord)
liefden,liefde,n(sing)
"in,",in,adp()
De,een,art(indef)
liefden,liefde,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
daer,daar,adv(dem)
"Keyser,",ei,n(prop)
De,ee,conj(coord)
Lancie,hangen+ik,n(sing)
met,met,adp()
de,de,art(def)
"Pyck,",ik,n(sing)
Die,hij,misc()
zyn,zijn,"v(fin,pres,aux_cop)"
voor,voor,adp()
eeuwelyck,eeuwelijk,n(sing)
Ghebannen,habannen,"v(participle,past)"
uyt,uit,n(sing)
dat,dat,art(def)
"ryck,",rijk,n(prop)
Men,een,adv(neg)
laet,laten,v(imp)
in,in,adp()
liefdes,liefde,n(sing)
"ryck,",rijk,n(sing)
Geen,een,art(indef)
wreetheyt,wreedheid,n(sing)
oft,of,conj(coord)
"verwoetheyt,",verwoedheid,n(sing)
't,et,adv(gener)
Ryck,ik,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
alleenelyck,alleenlijk,adv(gener)
Vol,al,adj()
soetheydt,zoetheid,n(sing)
ende,en,conj(coord)
"goetheydt,",goedheid,adj()
Sattyne,haten+hij,n(sing)
"boordekens,",boordje,n(sing)
Fluweele,leuvel,n(sing)
"koordekens,",koordeken,n(sing)
En,in,art(indef)
zyde,zijde,n(sing)
woordekens.,woordje,n(sing)
O,:,n(sing)
wat,wat,pron(rel)
een,een,art(indef)
vreught,vrucht,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
dat,dat,art(def)
Wat,hebben,n(sing)
blytschap,blijdschap,n(sing)
en,ne,adv(neg)
"vermaken,",vermaken,"v(fin,pres,lex)"
In,lemma_unclear,conj(coord)
sulck-een,zulken+zij,pron(dem)
lieve,lief,adj()
Stadt,gebad,n(sing)
Een,een,art(indef)
vaste,vast,adj()
wooningh,woning,n(sing)
"maken,",maken,v(infin)
Wat,hebben,conj(coord)
vreught,vrucht,adj()
is,zijn,"v(fin,pres,aux_cop)"
diesghelyck,diesgelijk,n(sing)
Het,eten,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
een,een,art(indef)
"hemel-ryck,",hemelrijk,n(sing)
Hier,hier,adv(gener)
op,op,adp()
het,het,art(def)
aerde-ryck.,aardrijk,n(sing)
Met,eten,art(def)
liefden,liefde,n(sing)
op,op,adp()
te,te,adp()
"staen,",staan,v(infin)
Met,eten,conj(coord)
liefde,liefde,n(sing)
weêr,weer,n(sing)
gaen,gaan,v(infin)
"slapen,",slapen,v(infin)
Dat,hebben,pronadv(rel)
staet,staan,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
beter,beter,adj()
aen,aan,adp()
Als,als,n(sing)
hondert,honderd,num(card)
vette,vet,adj()
"Schapen,",gehaap,n(plu)
Gheen,heen,adv(gener)
vreugt,vrucht,"v(participle,past)"
en,ne,adv(neg)
heeft,hebben,"v(fin,pres,aux_cop)"
hier,hier,adv(dem)
"by,",bij,adp()
By,een,"pron(pers,2,plu)"
deês,deze,pron(dem)
lief-hebbery,liefhebber,n(prop)
Is,zijn,"v(fin,pres,aux_cop)"
alle,al,num(indef)
vreught,vrucht,n(sing)
copy.,kopij,n(sing)
Den,een,conj(coord)
Man,ja,n(prop)
bemindt,beminnen,"v(fin,pres,lex)"
de,de,art(def)
"Vrouw,",rouw,n(sing)
Den,een,misc()
eenen,een,art(indef)
mindt,minnen,n(sing)
den,de,art(def)
aend'ren,ander,adj()
En,een,adp()
dat,dat,pron(dem)
is,zijn,"v(fin,pres,aux_cop)"
rechte,recht,adj()
"trouw,",trouw,n(prop)
Twee,eeuw,adj()
herten,hart,n(sing)
aen,aan,adp()
"malkand'ren,",malkander,n(prop)
Twee,eeuw,adj()
herten,hart,n(sing)
eens,een,adv(gener)
"ghesindt,",zenden,adj()
Daer,haar,adp()
d'een,de+een,pron(poss)
hert,hert,n(sing)
d'ander,ander+de,adv(dem)
mindt,minnen,"v(fin,pres,lex)"
Is,zijn,"v(fin,pres,aux_cop)"
't,het,art(def)
soetste,zoet,adj()
dat-men,dat+men,n(sing)
vindt.,vinden,"v(fin,pres,lex)"
