form,lemma,pos
MYn,een,pron(poss)
liefste,lief,adj()
Lief,hebben,n(sing)
vol,vol,adv(gener)
eeren,eren,n(sing)
Ghy,hij,"pron(pers,3,sing)"
zijt,zijn,n(sing)
mijns,mijn,pron(poss)
herten,hart,n(sing)
"schat,",schat,n(sing)
Tot,hoofd,conj(coord)
u,gij,pron(poss)
wil,willen,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
my,ik,"pron(pers,1,sing)"
"keeren,",keren,v(infin)
De,een,conj(coord)
werelt,wereld,n(sing)
ben,zijn,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
"sat,",zitten,adj()
S'en,een,v(infin)
kan,kunnen,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
in,in,adp()
dit,dit,pron(dem)
leven,leven,n(sing)
Gheen,heen,n(sing)
troost,troost,n(sing)
gheven.,geven,"v(participle,past)"
Ghy,hij,"pron(pers,2,plu)"
zijt,zijn,"pron(pers,3,plu)+pron(pers,3,sing)"
mijns,mijn,pron(poss)
herten,hart,n(sing)
weelde,weelde,n(sing)
In't,ont,"v(fin,pres,lex)"
midden,midden,adv(gener)
van,van,adp()
mijn,mijn,pron(poss)
"druck,",druk,n(sing)
Of,of,v(imp)
ick,ik,"pron(pers,1,sing)"
schoon,schoon,adj()
langhe,lang,adj()
"queelde,",kwellen,n(sing)
Niemand,iemand,adv(gener)
bied,bieden,v(imp)
my,ik,"pron(pers,1,sing)"
"gheluck,",geluk,adj()
Niemandt,iemand,n(prop)
wil,willen,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
"beschermen,",beschermen,v(infin)
Noch,ook,interj()
ontfermen.,ontfermen,v(infin)
Ghy,hij,"pron(pers,2,plu)"
laet,laten,n(sing)
my,ik,"pron(pers,1,sing)"
druck,druk,n(sing)
"beproeven,",beproeven,v(infin)
Op,op,adv(gener)
dat,dat,conj(subord)
ick,ik,"pron(pers,1,sing)"
des,dat,pron(dem)
te,te,adv(gener)
meer,meer,num(indef)
V,zij,conj(coord)
hulpe,hulp,n(sing)
sou,zo,"v(fin,pres,aux_cop)"
"behoeven,",behoeven,v(infin)
En,ne,conj(coord)
nemen,nemen,"v(fin,pres,lex)"
tot,tot,conj(coord)
u,gij,"pron(pers,2,sing)"
keer:,keer,n(sing)
Mijn,en,conj(coord)
weghen,weg,n(sing)
komt,komen,"v(fin,pres,lex)"
ghy,gij,"pron(pers,2,sing)"
"stieren,",sturen,v(infin)
En,ne,conj(coord)
regieren.,regeren,v(infin)
Nae,haar,conj(coord)
menschelijcke,menselijk,adj()
wyse,wijs,adj()
Soud',houden,conj(coord)
ick,ik,"pron(pers,1,sing)"
wel,wel,adv(gener)
wenschen,wens,n(plu)
"hier,",hier,pronadv(dem)
Te,ee,pron(poss)
leven,leven,n(sing)
t'uwen,te+uw,adp()+pron(poss)
"pryse,",prijs,n(sing)
Dat,haten,conj(coord)
niemandt,niemand,pron(indef)
wiste,weten,"v(fin,past,lex)"
schier,schier,adj()
Noch,ook,interj()
dit,dit,pron(dem)
noch,nog,conj(coord)
dat,dat,conj(subord)
te,te,adp()
