form,lemma,pos
Phillis,aelius,n(prop)
dreef,drijven,"v(fin,past,lex)"
op,op,adp()
strant,strant,n(prop)
haer,haar,pron(poss)
"vee,",vee,n(sing)
Schort,echter,n(prop)
haer,haar,pron(poss)
keursje,keursijn,n(sing)
tot,tot,adp()
de,de,art(def)
"knietjes,",knietje,n(sing)
Spoelt,palten,"v(fin,pres,lex)"
haer,haar,pron(poss)
voetjes,voet,n(sing)
in,in,adp()
de,de,art(def)
"Zee,",ee,n(sing)
Dies,het+is,n(prop)
haer,haar,pron(poss)
bracke,brak,n(sing)
water-vlietjes,watervloeien,adv(gener)
Met,heten,adv(gener)
een,een,art(indef)
snelle,snel,n(sing)
drift,drijven,"v(fin,pres,lex)"
op,op,adp()
"drongh,",drongen,"v(fin,past,lex)"
Dat,hebben,conj(subord)
het,het,"pron(pers,3,sing)"
aen,aan,adp()
haer,haar,pron(poss)
borsjes,borst,n(prop)
"sprongh,",sprong,art(def)+n(sing)
Sy,ei,"pron(pers,1,sing)"
verbaest,verbod,"v(participle,past)"
te,te,adp()
rugh,rug,n(sing)
"geloopen,",gelopen,"v(participle,past)"
Deed,eed,conj(subord)
haer,haar,"pron(pers,3,sing)"
natte,nat,n(sing)
boesem,boezem,n(sing)
open,open,adj()
Coridon,horenoos,n(sing)
die,die,pron(rel)
quam,komen,"v(fin,past,lex)"
op,op,v(prtcl)
't,het,art(def)
"slagh,",slag,n(sing)
Sy,ei,"pron(pers,1,sing)"
beschaemt,beschamen,adj()
school,school,n(sing)
in,in,adp()
de,de,art(def)
"roosen,",roos,adj()
Om,hij,"pron(pers,1,sing)"
dat,dat,conj(subord)
haer,zij,pron(poss)
Herder,aarde,adj()
sagh',zien,n(sing)
Kregen,ergens,v(infin)
bey,bei,adp()
haer,haar,pron(poss)
kaeckjes,kaak,n(sing)
"blosen,",blozen,adj()
Hy,hij,"pron(pers,1,sing)"
ontsteecken,ontsteken,"v(participle,past)"
in,in,adp()
de,de,art(def)
"min,",min,num(indef)
Riep:,iep,interj()
mijn,mijn,pron(poss)
"lief,",lief,n(sing)
mijn,mijn,pron(poss)
"Herderin,",derderin,n(sing)
Laet,hebben,v(imp)
u,gij,pron(poss)
Herder,er+der,n(sing)
in,in,adp()
sijn,zijn,pron(poss)
"armen,",arme,n(sing)
U,gij,conj(coord)
verkleumde,verklaam,"v(fin,past,lex)"
borst,borst,n(sing)
verwarmen.,verwarmen,v(infin)
Phillis,heile,n(prop)
sey:,zee,n(prop)
waer,zijn,"v(fin,past,aux_cop)"
ick,ik,"pron(pers,1,sing)"
"Diaen,",joas,n(prop)
'k,koken,"pron(pers,2,plu)"
Soud,houden,conj(coord)
u,gij,"pron(pers,2,plu)"
in,in,adp()
een,een,art(indef)
Hart,hard,n(sing)
"verkeeren,",verkeren,v(infin)
Voor,horen,conj(coord)
het,het,"pron(pers,3,sing)"
leet,leed,n(sing)
aen,aan,adp()
my,ik,"pron(pers,1,sing)"
gedaen:,doen,"v(participle,past)"
Dese,esen,n(prop)
wraeck,wreken,n(sing)
op,op,adp()
u,gij,"pron(pers,2,plu)"
"begeeren,",begeren,v(infin)
Phillis,heile,n(sing)
'k,kuik,misc()
hoop,hoop,"v(fin,pres,lex)"
niet,niet,adv(neg)
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,plu)"
't,eten,"v(fin,pres,lex)"
"mient,",minnen,"v(fin,pres,lex)"
Waer,zij,"v(fin,pres,lex)"
mee,mee,num(indef)
heb,hebben,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
dit,dit,pron(dem)
verdient?,verdienen,"v(fin,pres,lex)"
Hebt,hebben,adp()
ghy,gij,"pron(pers,2,plu)"
lust,lusten,"v(fin,pres,lex)"
een,een,art(indef)
hert,hart,n(sing)
te,te,adp()
"plagen,",plegen,v(infin)
'k,koken,adv(gener)
Sal,al,conj(coord)
u,gij,"pron(pers,2,plu)"
't,eten,conj(coord)
mijn,mijn,pron(poss)
ten,de+te,adp()+art(def)
offer,offer,n(sing)
dragen.,dragen,v(infin)
