form,lemma,pos
A,:,punc(quest)
Ls,zijn,"pron(pers,3,sing)"
Iupijns,open,adj()
kroost,kroost,n(sing)
uyt,uit,n(sing)
Thetis,heten+het,n(prop)
"schoot,",schoot,n(sing)
d',dat,art(def)
Aerd,eren,"v(fin,pres,lex)"
sijn,zijn,pron(poss)
"kruyn,",kruin,n(sing)
en,in,art(indef)
straelen,straal,adj()
"bood,",boud,n(sing)
En,na,conj(coord)
quam,komen,"v(fin,past,lex)"
naderen,nadder,v(infin)
Aen,een,v(imp)
de,de,art(def)
"Bladeren,",lader,n(plu)
En,en,conj(coord)
die,de,art(def)
koele,kool,n(plu)
"Water-bron,",aternabert,n(prop)
By,hier,interj()
't,et,art(def)
Graf,erf,n(sing)
van,van,adp()
sijn,zijn,pron(poss)
Soon,hoon,n(sing)
Phaëton.,haat,n(prop)
Sach,hangen,interj()
ik,ik,"pron(pers,1,sing)"
uyt,uit,n(sing)
't,et,pron(dem)
West,het+zijn,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
ten,de+te,art(def)+adp()
ren-strijd,renttrijde,n(prop)
"gaen,",gaan,v(infin)
't,eten,adv(gener)
Kindt,eind,n(sing)
met,met,adp()
"Boog,",oog,n(sing)
en,een,art(indef)
Pijl,eilde,n(sing)
"gela'en,",gelaag,"v(participle,past)"
En,ne,conj(coord)
sijn,zijn,pron(poss)
"Moeder,",hoeder,n(sing)
Die,ie,"pron(pers,1,sing)"
de,de,art(def)
"Hoeder,",hoeder,n(sing)
Op,op,adp()
den,de,art(def)
Berreg,errg,n(sing)
Ida,dat,n(prop)
"gaf,",geven,"v(fin,past,lex)"
Paerlen-krans,harnalist,n(prop)
voor,voor,adp()
Herders,herder,n(prop)
staf.,staaf,n(sing)
'k,ik,misc()
Boog,oog,interj()
my,ik,"pron(pers,1,sing)"
ter,te+de,adp()+art(def)
aerden,aarde,n(sing)
voor,voor,adp()
die,de,art(def)
"pronk,",pronk,n(sing)
Schoon,chopen,n(prop)
my,ik,"pron(pers,1,sing)"
Iupijn,open,n(sing)
Nectar,exacht,n(prop)
"schonk,",schoon,n(sing)
Sprak,opraak,v(imp)
"ik,",ik,"pron(pers,1,sing)"
't,et,adv(gener)
bloosen,blozen,adj()
Van,ja,adp()
uw,uw,pron(poss)
"Roosen,",loos,n(plu)
Soud',houden,conj(coord)
my,ik,"pron(pers,1,sing)"
eer,eer,adv(gener)
tot,tot,adp()
volgen,volgen,v(infin)
"no'on,",nood,interj()
Dan,ja,adp()
al,al,num(indef)
de,de,art(def)
pracht,pracht,n(sing)
of,of,conj(coord)
gunst,gunst,n(sing)
der,de,art(def)
Go'on.,johon,n(sing)
Gun,zij,adp()
my,ik,"pron(pers,1,sing)"
doch,doch,adv(gener)
weder,weer,adv(gener)
sulk,zulk,pron(dem)
een,een,art(indef)
"dag,",dag,n(sing)
Dat,hebben,conj(subord)
ik,ik,"pron(pers,1,sing)"
we'er,weer,adv(gener)
genieten,genieten,v(infin)
"mag,",mogen,"v(fin,pres,aux_cop)"
Van,ja,conj(coord)
te,te,adp()
naken,naken,v(infin)
"Mond,",mond,conj(coord)
en,in,adv(neg)
"kaken,",kaak,"v(fin,pres,lex)"
Van,ja,adp()
die,de,pron(rel)
over-schoone,overschoon,n(sing)
"Maegt,",hacht,"v(fin,pres,lex)"
Die,ie,interj()
mijne,mijn,pron(poss)
vryheyt,vrijheid,n(sing)
"droeg,",dragen,"v(fin,past,lex)"
en,ne,adv(neg)
draegt!,dragen,"v(fin,past,lex)"
"Want,",hand,"v(fin,pres,lex)"
ach!,achten,conj(coord)
die,die,art(def)
uur,voor,n(sing)
wanneer,wanneer,adv(inter)
ik,ik,"pron(pers,1,sing)"
't,eten,art(def)
licht,licht,adj()
"Derf,",erf,n(sing)
van,van,adp()
't,eten,art(def)
flonk'rend,flonkeren,adj()
"aengesicht,",aanzicht,n(sing)
En,ne,adp()
haer,haar,pron(poss)
"stralen,",straal,n(sing)
Soo,o,n(prop)
ontdalen,ontdalen,v(infin)
Al,al,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
"krachten,",kracht,n(plu)
en,ne,conj(coord)
ik,ik,"pron(pers,1,sing)"
schijn,schijn,n(sing)
Meerder,er+herder,adp()
mijn,mijn,pron(poss)
selven,zelf,pron(dem)
niet,niet,adv(neg)
te,te,adp()
zijn!,zijn,v(infin)
'k,koken,n(sing)
"Sweer,",er,adv(gener)
'k,koken,"pron(pers,1,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
uw,uw,pron(poss)
bede,bede,n(sing)
gunstig,gunstig,adj()
zijn:,zijn,v(infin)
Vlecht,licht,n(sing)
u,uw,pron(poss)
hooft,hoofd,n(sing)
met,met,adp()
Roos'marijn.,oosmanris,n(sing)
Uwe,uw,v(imp)
"Minne,",eind,n(sing)
Sal,al,adv(gener)
verwinne,verwinnen,n(sing)
't,eten,adv(gener)
"Hert,",hard,"v(fin,pres,lex)"
waer,waar,"v(fin,past,aux_cop)"
op,op,adp()
u,gij,pron(poss)
boesem,boezem,n(sing)
docht:,dunken,adj()
Och!,gij,n(sing)
of,of,conj(subord)
die,de,art(def)
tijt,tijd,n(sing)
eens,een,art(indef)
wesen,wezen,v(infin)
mocht!,mogen,"v(fin,past,aux_cop)"
