form,lemma,pos
WEl,al,n(sing)
wijs,wijs,adj()
bedachte,bedachte,"v(fin,past,lex)"
"Hemelingen,",emeling,adv(gener)
Die,ie,adv(gener)
spoedigh,spoedig,adj()
naer,naar,adp()
den,de,art(def)
Hemel,hemel,n(sing)
"reyst,",reinst,n(sing)
Tracht,racht,"v(fin,pres,lex)"
altijdt,altijd,adv(gener)
stercker,sterk,adj()
door,door,v(prtcl)
te,te,adp()
dringen.,dringen,v(infin)
Door,horen,n(sing)
al,al,num(indef)
u,gij,"pron(pers,2,plu)"
doen,doen,"v(fin,pres,lex)"
doch,doch,adv(gener)
klaer,klaar,adv(gener)
bewijst:,bewijzen,"v(participle,past)"
Dat,hebben,conj(subord)
ghy,gij,"pron(pers,2,sing)"
door,door,adp()
u,uw,"pron(pers,2,plu)"
geduurigh,gedurig,adj()
poogen,pogen,n(sing)
"Iets,",eten,"v(fin,pres,aux_cop)"
boven,boven,adv(gener)
't,het,art(def)
"Aerdtsch,",hardss,n(prop)
komt,komen,"v(fin,pres,lex)"
te,te,adp()
beoogen.,behoegen,v(infin)
Dat,hebben,adp()
u,uw,pron(poss)
gedachten,gedachte,n(plu)
hooger,hoog,adj()
"sweeven,",zweven,v(infin)
Dat,hebben,conj(coord)
u,uw,pron(poss)
herts-tochten,hertstocht,n(sing)
verder,verder,adj()
gaen:,gaan,v(infin)
Als,als,"v(fin,pres,aux_cop)"
d',de,art(def)
Aerdtschen,aards,adj()
omtreck,onttrekken,n(sing)
werdt,worden,"v(fin,pres,aux_cop)"
"beschreven,",beschrijven,"v(participle,past)"
Dat,haten,conj(subord)
ghy,gij,"pron(pers,2,sing)"
naer,naar,pronadv(rel)
meerder,meer,num(indef)
schats,schat,n(sing)
wilt,willen,"v(fin,pres,aux_cop)"
"staen,",staan,v(infin)
Als,als,"v(fin,pres,aux_cop)"
in,in,adp()
des,de,art(def)
ganschen,gans,n(sing)
Wereldts,eer+het,n(sing)
ronden,rond,v(infin)
Van,ja,adp()
al,al,num(indef)
d'Aertsch-vroeters,de+hertstraat,n(plu)
wert,worden,"v(fin,pres,aux_cop)"
gevonden.,vinden,"v(participle,past)"
Want,hand,n(sing)
wat's,wat+de,"pron(pers,3,sing)+conj(subord)"
al't,al+dat,adv(gener)
soecken?,zoeken,v(infin)
wat's,wat+zijn,"pron(pers,3,sing)+conj(subord)"
al,al,num(indef)
't,eten,"pron(pers,2,sing)"
vinden,vinden,"v(fin,pres,lex)"
Daerom,ja's1am,n(sing)
den,de,art(def)
Mensch,ens,n(sing)
sich,zich,"pron(refl,3,sing)"
soo,zo,adv(resum)
verpijnt?,verpijnd,"v(participle,past)"
Al,al,adv(gener)
vond,vinden,"v(fin,pres,lex)"
elck,elk,pron(indef)
all',al,num(indef)
dat,dat,conj(subord)
hy,hij,"pron(pers,3,sing)"
"beminden,",beminnen,"v(fin,past,lex)"
Al,lu,adv(gener)
was,zijn,"v(fin,past,aux_cop)"
't,eten,adv(gener)
meer,meer,num(indef)
als,als,conj(comp)
de,de,art(def)
Son,hoon,n(sing)
beschijnt.,beschijnen,"v(fin,pres,lex)"
Wat,hebben,adv(gener)
mocht,mogen,"v(fin,past,aux_cop)"
al,al,num(indef)
't,eten,adv(gener)
schaed'lick,schadelijk,adv(gener)
hebben,hebben,v(infin)
"baten,",baat,n(sing)
Voor,horen,adp()
die,die,pron(rel)
't,eten,n(sing)
doch,doch,adv(gener)
schielijck,schilijk,adv(gener)
moet,moeten,"v(fin,pres,aux_cop)"
verlaten?,verlaten,v(infin)
Maer,zij,pron(poss)
ach!,achten,interj()
wat,wat,pron(inter)
mach,mogen,"v(fin,pres,aux_cop)"
den,de,art(def)
dagh,dag,n(sing)
doch,doch,adv(gener)
"helpen,",helpen,v(infin)
Voor,horen,n(sing)
die,die,pron(rel)
niet,niet,adv(neg)
wil,willen,"v(fin,pres,lex)"
of,of,conj(coord)
niet,niet,adv(neg)
kan,kunnen,"v(fin,pres,aux_cop)"
sien?,zien,v(infin)
Des,het,pron(poss)
win-lusts,winluid,n(sing)
vloedt,vloed,adj()
is,zijn,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
te,te,adp()
"stelpen,",stelpen,v(infin)
't,het,conj(coord)
En,na,conj(neg)
zy,zij,"v(fin,pres,lex)"
der,de,art(def)
wonderen,wonderen,n(plu)
geschien.,geschieden,adj()
Elck,elk,n(prop)
schijnt,schijnen,"v(fin,pres,lex)"
de,de,art(def)
win-lust,winuelus,n(prop)
"aengebooren,",aanboren,"v(participle,past)"
Ia,a,interj()
nergens,nergens,pron(indef)
liever,lief,adj()
van,van,adp()
te,te,adp()
hooren.,horen,v(infin)
Soo,o,interj()
gansch,gans,n(sing)
"verhit,",verhitten,"v(participle,past)"
soo,zo,adv(indef)
hert'lijck,hartelijk,adv(gener)
blijde,blij,n(sing)
Sijn,een,pron(poss)
veel',veel,n(sing)
op,op,adp()
hoop,hoop,n(sing)
van,van,adp()
kleyn,klein,adj()
"gewin,",gewin,n(sing)
Dat,haten,adv(gener)
duysenden,duizend,adj()
ter,de+te,adp()+art(def)
doodt,dood,n(sing)
toe,toe,adv(gener)
te,te,adp()
strijden,strijden,v(infin)
Om,hij,pron(indef)
't,eten,art(def)
doel-wit,doliuw,art(def)+n(sing)
van,van,adp()
haer,zij,pron(poss)
dwase,dwaas,n(sing)
"min,",min,num(indef)
Soo,o,conj(coord)
