form,lemma,pos
Zou,af,interj()
ik,ik,"pron(pers,1,sing)"
vervaart,vervaard,"v(fin,pres,lex)"
voor,voor,adp()
mijn,mijn,pron(poss)
vervolgers,vervolger,n(sing)
"beven,",beven,"v(fin,pres,lex)"
Daar,zij,n(prop)
uit,uit,adv(gener)
het,het,"pron(pers,3,sing)"
eeuwig,eeuwig,adv(gener)
ligt,licht,"v(fin,pres,lex)"
Gods,hoeden,adv(gener)
albespiegelend,albespelijk,adj()
gezigt,zeggen,"v(fin,pres,lex)"
Om,hij,"pron(pers,1,sing)"
laag,lagen,n(sing)
"ziet,",zien,"v(fin,pres,lex)"
op,op,adp()
al,al,adv(gener)
wat,wat,pron(rel)
hier,hier,adv(dem)
word,woord,"v(fin,pres,aux_cop)"
bedreven?,bedrijven,"v(participle,past)"
ô,g,conj(coord)
Neen.,een,adv(gener)
Hoe,hoe,conj(coord)
bits,bidden,adp()
de,de,art(def)
"wraakzugt,",vraagzaag,n(sing)
aangespannen,aanspannen,"v(participle,past)"
Met,eten,"v(fin,pres,aux_cop)"
nyt,niet,adv(neg)
en,een,adv(neg)
"hoon,",hoon,n(sing)
my,ik,"pron(pers,1,sing)"
"dreygt,",dreigen,"v(fin,pres,lex)"
en,ne,conj(coord)
te,te,adp()
onderdrukken,onderdrukken,v(infin)
"tragt,",tracht,"v(fin,pres,lex)"
'K,.,"pron(pers,1,sing)"
vertoon,vertonen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
in,in,adp()
't,eten,art(def)
gezigt,zeggen,"v(participle,past)"
van,van,adp()
hare,haar,pron(poss)
"magt,",maagd,n(sing)
Gerust,ervus,n(sing)
op,op,adp()
"hem,",hij,"pron(pers,3,sing)"
die,die,pron(rel)
't,et,adv(gener)
zwaard,zwart,adj()
keert,keren,"v(fin,pres,lex)"
der,de,art(def)
tiranen.,terachin,n(plu)
Treed,rijden,n(sing)
boos,boos,n(sing)
"geslagt,",slaan,"v(participle,past)"
in,in,adp()
uw,uw,pron(poss)
onstuimig,ontstumpig,adj()
"woeden,",woeden,"v(fin,past,aux_cop)"
Vry,rij,n(prop)
in,in,adp()
verbond,verbond,n(sing)
te,te,adp()
zaam:,zaam,n(prop)
Geen,een,conj(coord)
van,van,adp()
uw,gij,n(sing)
allen,al,num(indef)
is,zijn,"v(fin,pres,aux_cop)"
bekwaam,bekwaam,n(sing)
Tot,hoofd,conj(coord)
"mijn,",mijn,pron(poss)
"bederf,",bederf,n(sing)
als,als,conj(subord)
my,ik,"pron(pers,1,sing)"
de,de,art(def)
heer,heer,n(sing)
wil,willen,"v(fin,pres,aux_cop)"
