form,lemma,pos
ô,zij,punc(quest)
"VRyheid,",eigenheid,n(sing)
die,die,pron(rel)
een,een,art(indef)
langen,lang,adj()
Tyd,eten,n(sing)
Als,als,"v(fin,pres,aux_cop)"
Balling,halling,n(sing)
om,om,adp()
moest,moeten,n(sing)
swerven:,zwerven,v(infin)
Aan,ja,interj()
u,gij,pron(poss)
word,woord,n(sing)
weer,zijn,n(sing)
myn,mijn,pron(poss)
Hert,aard,n(sing)
"gewyd,",gewijd,interj()
Schoon,choon,n(prop)
ik,ik,"pron(pers,1,sing)"
u,gij,pron(poss)
lang,lang,adj()
moest,moeten,"v(fin,past,aux_cop)"
derven.,derven,v(infin)
Ik,koken,"pron(pers,1,sing)"
zie,zij,"v(fin,pres,aux_cop)"
u,gij,"pron(pers,2,plu)"
nog,nog,conj(coord)
in,in,adp()
't,et,art(def)
eynde,eind,n(sing)
weer.,zijn,n(sing)
O,i,"pron(pers,3,sing)"
Vryheid!,marieheid,n(sing)
nu,nu,adv(dem)
ik,ik,"pron(pers,1,sing)"
wederkeer,wederkeren,"v(fin,pres,lex)"
Van,hangen,"v(fin,pres,lex)"
't,het,art(def)
sporelose,spoorloos,adj()
Minnen:,gene,"v(fin,pres,lex)"
Nu,gij,pron(rel)
my,ik,"pron(pers,1,sing)"
u,gij,"pron(pers,2,plu)"
helder-schitt'rend,het+hij+heldersteegt,n(sing)
ligt,licht,n(sing)
"Beschynd,",eisen,n(prop)
verheldert,verhelen,"v(participle,past)"
myn,mijn,pron(poss)
gesigt,zeggen,"v(participle,past)"
En,ne,conj(coord)
ik,ik,"pron(pers,1,sing)"
voel,veel,adv(gener)
Vreugd,merken,"v(participle,past)"
van,van,adp()
bin...nen.,binnen,n(prop)
Een,een,art(indef)
Schipper,egypper,n(sing)
in,in,adp()
een,een,art(indef)
swaar,zwaar,n(sing)
tempeest,tempeest,n(sing)
En,na,adp()
tomeloose,toemalo,adj()
"winden,",vinden,"v(fin,past,lex)"
Is,zijn,"v(fin,pres,aux_cop)"
stadig,stadig,"v(fin,past,lex)+pron(pers,1,sing)"
voor,voor,adp()
de,de,art(def)
Dood,hoofd,n(sing)
"bevreest,",bevreden,adj()
Kan,hangen,adp()
nergens,nergens,adv(gener)
uytkomst,uitkomen,n(sing)
vinden:,vinden,v(infin)
Maar,haar,n(sing)
ziet,zien,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
weer,zijn,"v(fin,past,aux_cop)"
zyn,zijn,pron(poss)
eygen,eigen,adj()
"Kust,",zusten,n(sing)
Geniet,eniten,adv(neg)
hy,hij,"pron(pers,3,sing)"
wederom,wederom,adv(gener)
de,de,art(def)
"rust,",rusten,n(sing)
De,eer,conj(coord)
Rust,huis,adj()
kan,kunnen,"v(fin,pres,aux_cop)"
hem,hij,"pron(pers,3,sing)"
bekoren.,bekoren,v(infin)
Dus,huis,n(sing)
vind,vinden,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
my,ik,"pron(pers,1,sing)"
bevryd,bevrieden,"v(participle,past)"
van,van,adp()
Rouw:,auw,n(sing)
Nu,gij,pron(rel)
ik,ik,"pron(pers,1,sing)"
uw,uw,pron(poss)
Aanschyn,aanschijn,"v(participle,past)"
weer,zijn,"v(fin,past,aux_cop)"
"aanschouw,",aanschouwen,n(prop)
Zie,hier,adv(gener)
ik,ik,"pron(pers,1,sing)"
myn,mijn,pron(poss)
Vreugd,merken,n(sing)
gebo...ren.,geboren,n(sing)
