form,lemma,pos
GElijck,heilig,adv(gener)
als,als,conj(comp)
een,een,art(indef)
Tortelduyfken,mortelduif,n(sing)
"quijnt,",kwijten,adj()
Als,als,adv(gener)
't,et,adp()
haer,haar,pron(poss)
Eegaede,egaat,n(sing)
derft:,durven,"v(fin,pres,lex)"
Soo,o,interj()
oock,ook,adv(gener)
nu,nu,adv(dem)
mijn,mijn,pron(poss)
"ziel,",ziel,n(sing)
"eylaes,",elai,interj()
sich,zich,"pron(refl,3,sing)"
"pijnt,",pijnen,"v(fin,pres,lex)"
Nu,gij,"pron(pers,2,plu)"
al,al,num(indef)
haer,haar,pron(poss)
vreughde,vrucht,n(sing)
sterft:,sterven,"v(fin,pres,lex)"
Hierom,hierom,pronadv(dem)
moet,moeten,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
nu,nu,adv(dem)
"versuchten,",verzuchten,v(infin)
In,in,conj(coord)
mijn,mijn,pron(poss)
"pijn,",pijn,n(sing)
En,ne,conj(coord)
vol,vol,adv(gener)
hoopen,hopen,n(plu)
en,ne,adv(neg)
vol,vol,adv(gener)
"duchten,",duchten,n(plu)
Treurigh,ervrijgen,adj()
zijn.,zijn,"v(fin,pres,aux_cop)"
Ey!,een,conj(coord)
wie,wie,pron(inter)
is't,zijn+het,"v(fin,pres,lex)"
die,die,pron(rel)
hier,hier,adv(dem)
dus,dus,adv(dem)
klaeght,klagen,"v(fin,pres,lex)"
en,en,adv(neg)
"steent,",staan,"v(fin,pres,lex)"
En,een,adv(neg)
quelt,kwellen,"v(fin,pres,lex)"
haer,haar,pron(poss)
droeve,droef,n(sing)
hert:,hart,n(sing)
Wie,je,interj()
is't,zijn,"pron(pers,3,sing)+v(fin,pres,lex)"
doch,doch,adv(gener)
die,die,pron(rel)
hier,hier,adv(dem)
dus,dus,adv(dem)
kucht,kuiken,"v(fin,pres,lex)"
en,ne,adv(neg)
"weent,",wenen,v(imp)
En,ne,adv(neg)
stooft,stoven,v(imp)
sich,zich,"pron(refl,3,sing)"
in,in,adp()
de,de,art(def)
smert?,smart,n(sing)
Wilt,houden,"conj(subord)+pron(pers,3,sing)"
de,de,art(def)
sorgh,zorg,n(sing)
en,een,conj(coord)
droefheyt,droefheid,n(sing)
"staecken,",steken,v(infin)
Weest,eesten,v(imp)
te,te,adp()
"vreen,",vrijen,v(infin)
Wat,hebben,conj(coord)
ghy,gij,"pron(pers,2,plu)"
niet,niet,adv(neg)
kond,kond,adj()
beter,beter,adj()
"maecken,",maken,v(infin)
Dient,iet,adv(gener)
geleen.,geleen,"v(participle,past)"
Ach,gij,"pron(pers,1,sing)"
wat,wat,pron(inter)
vreughd,vrugheid,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
voor,voor,adp()
mijn,mijn,pron(poss)
bange,bang,adj()
"ziel,",ziel,"v(fin,pres,aux_cop)"
Die,hij,conj(coord)
in,in,adp()
de,de,art(def)
rouw,rouw,n(sing)
verslijt.,verslijten,"v(fin,pres,lex)"
Al,al,adv(gener)
wat,wat,pron(rel)
my,ik,"pron(pers,1,sing)"
eerst,eerst,adv(gener)
in,in,adp()
de,de,art(def)
vreughd,vrucht,n(sing)
"beviel,",bevelen,n(sing)
Is,zijn,"pron(pers,3,sing)"
Alst,halst,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
en,een,art(indef)
Aconijt.,convint,n(sing)
Schreyen,gekrijgen,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
nu,nu,adv(dem)
