form,lemma,pos
"Welkoom,",elkom,n(sing)
lieve,lief,adj()
en,een,conj(coord)
teedre,teder,adj()
kunne!,kunne,n(sing)
Driemaal,arimatel,adj()
welkoom,welkom,n(sing)
in,in,adp()
dit,dit,pron(dem)
"choor,",koor,n(sing)
Nu,gij,pron(rel)
gij,gij,"pron(pers,2,plu)+pron(pers,3,sing)"
onzer,ons,pron(poss)
vriendschapsbede,vriendschap,n(sing)
Zo,o,adv(gener)
genegen,genade,n(sing)
leende,lenen,"v(fin,past,lex)"
't,at,adp()
oor.,oor,adj()
"Ziet,",iet,n(sing)
in,in,adp()
onzer,ons,pron(poss)
Broedren,roeren,n(plu)
"reijen,",rein,n(sing)
Minnaars,innaar,n(plu)
van,van,adp()
oprechte,oprichten,n(prop)
"deugd,",deugd,"v(fin,pres,lex)"
Die,hier,adv(gener)
het,het,"pron(pers,3,sing)"
voorschrift,voorschrijven,"v(participle,past)"
van,van,adp()
de,de,art(def)
reden,rede,n(sing)
Volgen,olgezeggen,n(plu)
ook,ook,adv(gener)
in,in,adp()
hunne,hun,pron(poss)
vreugd.,vreugde,n(sing)
In,na,conj(coord)
dit,dit,pron(dem)
heiligdom,heiligdom,n(sing)
der,de,art(def)
"wijsheid,",wijsheid,n(sing)
Door,zij,n(sing)
geen,geen,pron(indef)
ondeugd,ondeugd,"v(fin,pres,lex)"
ooit,ooit,adv(gener)
"besmet,",besmetten,"v(fin,pres,lex)"
Is,zijn,"v(fin,pres,aux_cop)"
uw,uw,pron(poss)
kuischheid,kuisheid,n(sing)
immer,immer,adv(gener)
"veilig,",veilig,adv(gener)
Blijft,lijfte,"pron(pers,3,sing)+v(imp)"
uw,uw,pron(poss)
kieschheid,kiezenheid,n(sing)
onverlet.,onverleiden,adj()
Eendragt,onderragen,n(sing)
bindt,binden,v(imp)
hier,hier,adv(dem)
aller,al,num(indef)
harten.,hart,adj()
Vrede,eren,n(sing)
voert,voort,adv(gener)
hier,hier,adv(dem)
't,het,adv(gener)
zacht,zacht,"v(fin,pres,aux_cop)"
gebied.,gebieden,"v(participle,past)"
Liefdaadigheid,iefdadig,n(sing)
schenkt,schenken,"v(fin,pres,lex)"
zaligheden.,zaligheid,n(prop)
Wélbeminde,helpenbend,n(sing)
kalmt,kamen,n(prop)
verdriet.,verdriet,n(sing)
Nog,ook,interj()
eens:,eens,art(indef)
"welkoom,",welkom,n(sing)
teedre,teder,pron(dem)+adp()
kunne!,konijn,n(sing)
In,n,conj(coord)
ons,ons,pron(poss)
heilig,heilig,n(sing)
tempelchoor.,tempelgoer,n(sing)
Driewerf,arender,n(sing)
"dank,",dank,n(sing)
daar,daar,pronadv(rel)
ge,ge,"pron(pers,2,plu)"
onze,ons,pron(poss)
bede,bede,n(sing)
Zo,o,conj(coord)
genegen,genade,v(infin)
leende,lenen,"v(fin,past,lex)"
't,eten,conj(coord)
oor.,oor,adj()
"Tel,",el,n(sing)
met,met,adp()
onzer,ons,pron(poss)
Broedren,roeren,n(plu)
"reijen,",rein,n(sing)
't,eten,art(def)
Edelst,edelste,n(sing)
loon,loon,n(sing)
der,de,art(def)
zuivre,zuiver,n(sing)
deugd:,deugd,n(sing)
"Zijt,",iets,pron(indef)
naar,naar,n(prop)
't,lemma_unclear,art(def)
voorschrist,voorgeschreven,adj()
van,van,adp()
de,de,art(def)
"reden,",rede,adj()
Deelgenooten,elecont,n(plu)
onzer,ons,pron(poss)
vreugd.,vreugde,n(sing)
