form,lemma,pos
O,.,punc(quest)
God,hood,conj(coord)
mijn,mijn,pron(poss)
hert,hart,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
al,al,adv(gener)
"bereyt,",bereiden,"v(fin,pres,lex)"
Te,eer,conj(coord)
loven,loven,"v(fin,pres,lex)"
dijne,dijn,n(prop)
Maiesteyt:,aagstein,n(sing)
Dies,ei,interj()
sal,zullen,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
met,met,adp()
mijn,mijn,pron(poss)
bly,blij,n(sing)
"gesanck,",gezang,n(sing)
Dy,hij,pron(poss)
seggen,zeggen,v(infin)
eewig,eeuwig,adj()
lof,lof,n(sing)
end,en,conj(coord)
danck.,dank,n(sing)
Maeck,jak,"v(fin,pres,lex)"
dy,du,"pron(pers,2,sing)"
dan,dan,adv(dem)
"op,",op,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
Harpe,harp,n(sing)
soet:,zot,"v(fin,pres,lex)"
Mijn,een,num(indef)
Luyt,uit,adv(gener)
verheuge,verheugen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
tgemoet:,gemoed+het,n(sing)+art(def)
Want,hand,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
des,de,art(def)
morgens,morgen,n(sing)
vroeg,vroeg,adv(gener)
wil,willen,"v(fin,pres,aux_cop)"
"waken,",waken,v(infin)
Om,hij,"pron(pers,1,sing)"
Godes,hoofd,adv(gener)
naeme,naam,n(sing)
groot,groot,adj()
te,te,adp()
maken.,maken,v(infin)
Ick,ook,adv(gener)
wil,willen,"v(fin,pres,aux_cop)"
dijn,dijn,pron(poss)
lof,lof,n(sing)
verconden,verkonden,v(infin)
"claer,",klaar,adj()
In,ne,art(indef)
veler,veel,n(sing)
volkren,volkreuk,adj()
groote,groot,adj()
schaer:,schare,n(sing)
End,en,conj(coord)
sangswijs,zangwijs,n(sing)
van,van,adp()
dy,du,"pron(pers,2,sing)"
doen,doen,v(infin)
"verhael,",verhalen,"v(fin,past,lex)"
By,gij,pron(poss)
volcken,volk,n(sing)
van,van,adp()
verscheyden,verscheiden,n(sing)
tael.,taal,n(sing)
Want,hand,adp()
dijne,dijn,n(prop)
goetheyt,goedheid,n(sing)
"onbevleckt,",onbevlekt,adj()
Haer,zij,conj(coord)
over,over,adp()
d'Hemels,daarmede,art(def)+n(sing)
hoog,hoog,n(sing)
verstreckt:,verstrekken,adj()
End,en,conj(coord)
dijne,dijn,n(prop)
"waerheyt,",waarheid,n(sing)
noyt,nooit,adv(gener)
"volpresen,",volprezen,n(plu)
Is,zijn,adv(gener)
over,over,adp()
Wolcken,holk,adj()
hoog,hoog,n(sing)
geresen.,gerijzen,n(prop)
Verhef,erven,"v(fin,pres,lex)"
dy,du,pron(rel)
over,over,adp()
d'Heemlen,daarmede,art(def)+pron(indef)
hoog:,hoog,adv(gener)
Dijn,en,adv(gener)
eer,eer,conj(subord)
op,op,adp()
d'aertrijck,dartrijk,art(def)+n(sing)
haer,haar,pron(poss)
vertoog.,vertogen,"v(fin,past,lex)"
Op,op,v(imp)
dat,dat,conj(subord)
dijn,dijn,pron(poss)
lief,lief,n(sing)
volck,volk,n(sing)
werdd',worden,"v(fin,pres,aux_cop)"
"ontset,",ontzetten,"v(participle,past)"
Dijn,een,pron(poss)
handt,hand,n(sing)
help,helpen,v(imp)
my:,ik,pron(poss)
hoor,horen,n(sing)
mijn,mijn,pron(poss)
gebet.,gebed,n(sing)
God,hood,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
sijn,zijn,pron(poss)
woirt,woord,n(sing)
volstreckt,volstrekken,"v(participle,past)"
aen,aan,adp()
"my,",ik,"pron(pers,1,sing)"
Int,en,conj(coord)
"heyligdom,",heiligdom,n(sing)
dies,die,pron(dem)
ben,zijn,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
bly.,blij,adj()
Ick,duiken,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
t'landt,land+te,art(def)+n(sing)
Sichem,eiken,n(prop)
sonder,zonder,adp()
"feylen,",feilen,n(sing)
End,en,conj(coord)
t'landt,dat+land,art(def)+n(sing)
van,van,adp()
Suchot,eukhoet,n(prop)
voir,voor,adp()
my,ik,"pron(pers,1,sing)"
deylen.,delen,v(infin)
Tlandt,el+nat,"v(fin,pres,lex)"
Galhad,elade,adv(gener)+adp()
houd',houden,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
gantz,gans,n(sing)
voor,voor,adp()
"t'mijn,",min+te,n(sing)
Het,eten,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
onderdanich,onderdanig,adj()
sijn.,zijn,pron(poss)
Manasses,ahanas,n(sing)
oock,ook,adv(gener)
met,met,adp()
al,al,num(indef)
sijn,zijn,pron(poss)
landt,land,n(sing)
Sal,al,adv(gener)
comen,komen,"v(fin,pres,lex)"
onder,onder,adp()
mijne,mijn,pron(poss)
handt:,hand,n(plu)
Op,op,adp()
tlandt,het+land,art(def)+n(sing)
van,van,adp()
Ephraim,hebreum,n(prop)
vol,vol,adj()
lust,list,"v(fin,pres,lex)"
Sal,al,num(indef)
mijn,mijn,pron(poss)
hooft,hoofd,n(sing)
nemen,nemen,v(infin)
sijne,zijn,pron(poss)
rust:,rusten,n(sing)
End,en,conj(coord)
Iuda,juda,n(prop)
sal,zullen,"v(fin,pres,aux_cop)"
uytspreken,uitspreken,v(infin)
"wetten,",wetten,n(sing)
End,en,conj(coord)
in,in,adp()
mijn,mijn,pron(poss)
rijck,rijk,n(sing)
goed',goed,adj()
ord'ning,ordinening,n(sing)
setten.,zetten,v(infin)
Maer,haar,adp()+art(def)
Moab,hoob,n(prop)
wil,willen,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
als,als,adv(dem)
tot,tot,adp()
spot,spot,n(sing)
Gebruycken,gebrekken,v(infin)
slechts,slecht,adv(gener)
voir,voor,adp()
eenen,een,art(indef)
"pot,",pot,n(sing)
Om,hij,n(sing)
af,af,v(prtcl)
te,te,adp()
wasschen,wassen,v(infin)
mijnen,mijn,pron(poss)
"voet,",voet,n(sing)
End,en,conj(coord)
hem,hij,"pron(pers,3,sing)"
te,te,adp()
dempen,demp,v(infin)
sijnen,zijn,pron(poss)
moet.,moed,n(sing)
Op,op,misc()
Edom,dodem,adj()
oock,ook,adv(gener)
tot,tot,conj(coord)
schimp,schimp,n(sing)
end,en,conj(coord)
hoen,hoen,"pron(pers,3,plu)"
Wil,el,num(indef)
ick,ik,"pron(pers,1,sing)"
uyt,uit,v(prtcl)
werpen,werpen,v(infin)
mijnen,mijn,pron(poss)
schoen.,schoon,n(sing)
Voorts,horen,n(sing)
van,van,adp()
der,de,art(def)
Palestijnen,aalstijn,adj()
"wegen,",weg,n(sing)
Sal,al,adv(gener)
ick,ik,"pron(pers,1,sing)"
triomf,triegof,adj()
end,en,conj(coord)
vreugde,vreugde,adj()
plegen.,plegen,"v(fin,pres,lex)"
Maer,haar,conj(coord)
wie,wie,pron(inter)
sal,zullen,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
met,met,adp()
sekerheyt,zekerheid,n(sing)
Doen,hoon,n(plu)
inde,eind,conj(coord)
stercke,sterk,adj()
stadt,stad,n(sing)
geleyt?,leiden,"v(participle,past)"
Wie,hij,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
oock,ook,adv(gener)
tot,tot,conj(coord)
Edom,doom,n(sing)
"voort,",voort,adv(gener)
Geleyden,eleiden,v(infin)
vry,vrij,adj()
end,en,conj(coord)
ongestoort?,ongestoren,adj()
Salstu,du+hal,"v(fin,past,lex)+pron(pers,2,sing)"
dat,dat,pron(dem)
self,zelf,pron(dem)
niet,niet,adv(neg)
doen,doen,v(infin)
O,:,punc(quest)
"Heer,",eer,adv(gener)
Die,hij,adp()
ons,wij,"pron(pers,1,plu)"
verstooten,verstaan,v(infin)
hebst,hebben,"v(fin,pres,aux_cop)"
wel,wel,adv(gener)
"eer,",eer,adv(gener)
End,en,conj(coord)
niet,niet,adv(neg)
en,ne,adv(neg)
tradest,traden,"v(fin,pres,lex)"
in,in,adp()
ons,wij,"pron(pers,1,plu)"
"tochten,",tocht,n(sing)
Als,als,adv(gener)
ons,wij,"pron(pers,1,plu)"
onss',ons,pron(poss)
vyanden,vijand,n(plu)
bevochten?,bevoelen,"v(fin,pres,lex)"
O,:,conj(coord)
"Heer,",eer,adj()
help,helpen,v(imp)
ons,wij,"pron(pers,1,plu)"
nu,nu,adv(dem)
inden,in+de,adp()+art(def)
"noot,",nood,n(sing)
Die,hij,interj()
ons,wij,pron(poss)
seer,zeer,adv(gener)
swaer,zwaar,adj()
valt,vallen,"v(fin,pres,lex)"
ende,en,conj(coord)
groot.,groot,adj()
Want,hand,adp()
smenschen,de+mens,art(def)+n(sing)
"hulp,",hulp,n(sing)
scherm,scherm,n(sing)
ende,en,conj(coord)
schut,schuwen,n(sing)
Is,zijn,"v(fin,pres,aux_cop)"
doch,doch,adv(gener)
geheel,geheel,adj()
cranck,krank,n(sing)
end,en,conj(coord)
onnut.,onnut,adj()
Maer,zij,n(sing)
in,in,adp()
des,de,art(def)
Heeren,heer,adj()
groote,groot,adj()
macht,macht,n(sing)
Bedrijven,ederigen,"v(fin,pres,lex)"
wy,wij,"pron(pers,1,plu)"
gewelt,geweld,"v(participle,past)"
ende,en,conj(coord)
cracht:,kracht,n(sing)
Want,hand,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
mits,mits,adv(gener)
sijn,zijn,"v(fin,pres,aux_cop)"
barmherticheden,barmhartigheid,n(sing)
Sal,al,adp()
onse,ons,pron(poss)
vyanden,vijand,n(plu)
vertreden.,vertreden,"v(fin,past,lex)"
