form,lemma,pos
Ik,ik,"pron(pers,2,plu)"
loov’,loven,n(sing)
en,een,adv(neg)
danke,dank,"v(fin,pres,lex)"
"God,",hoofd,adv(gener)
zeid,zeggen,v(imp)
eens,een,art(indef)
een,een,art(indef)
"Heiden,",heide,n(sing)
Dat,hebben,conj(subord)
hy,hij,"pron(pers,3,sing)"
my,ik,"pron(pers,1,sing)"
reed’lijk,redelijk,adj()
mensch,mens,n(sing)
geschapen,scheppen,adj()
heeft;,hebben,"v(fin,pres,aux_cop)"
Een,een,conj(coord)
Wijsgeer,ijsgeer,adj()
van,van,adp()
‘t,het,adv(gener)
gering,gering,adj()
Grauw,grauw,n(sing)
"afgescheiden,",afscheiden,"v(participle,past)"
En,en,conj(coord)
dat,dat,pron(rel)
"hy,",hij,"pron(pers,3,sing)"
door,door,adp()
Geboort’,geboorte,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
‘t,eten,conj(coord)
recht,recht,n(sing)
nog,noch,conj(coord)
geeft,geven,"v(fin,pres,lex)"
Aan,ja,n(sing)
‘t,at,art(def)
dierbaer,dierbaar,n(prop)
Borger-recht,horrechter,"v(fin,pres,lex)"
Der,eer,adv(gener)
Stad,het,pronadv(rel)
Areen.,eren,adj()
Trok,rok,n(prop)
daer,daar,adv(dem)
uit,uit,adv(gener)
d’Heiden,deide,pronadv(dem)
slecht,slecht,adv(gener)
Zoo,o,interj()
grote,groot,adj()
re’en,rein,n(plu)
//,.,punc(quest)
Tot,hoofd,conj(coord)
dankbaarhe’en.,dankbaarheid,art(def)+n(plu)
Wat,hebben,conj(coord)
oorsaak,oorzaak,n(sing)
heb,hebben,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
dan,dan,conj(comp)
mijn,mijn,pron(poss)
God,hoofd,n(sing)
te,te,adp()
"loven,",loven,v(infin)
Die,ie,interj()
my,ik,"pron(refl,1,sing)"
geen,geen,pron(indef)
Heiden,heiden,v(infin)
maar,maar,interj()
een,een,art(indef)
Christen,rusten,adj()
schiep;,schip,n(sing)
Die,ie,conj(coord)
uit,uit,adv(gener)
duisternis,duisternis,n(sing)
nog,noch,conj(coord)
daar,daar,adv(dem)
en,ne,art(indef)
boven,boven,adp()
Tot,hoofd,n(sing)
‘t,eten,art(def)
heerlijk,heerlijk,adj()
licht,licht,n(sing)
zijn,zijn,pron(poss)
‘s,zijn,n(sing)
Evangelys,eugengelis,n(sing)
"riep,",roepen,adj()
En,en,conj(coord)
die,die,pron(rel)
my,ik,"pron(pers,1,sing)"
door,door,adp()
zijn,zijn,pron(poss)
Woord,horen,n(sing)
En,lemma_unclear,adv(neg)
Geest,heest,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
verlicht;,verlichten,"v(participle,past)"
Ia,a,adv(gener)
sterkt,sterken,"v(fin,pres,lex)"
nog,nog,adv(gener)
voort,voorts,adv(gener)
en,en,adv(neg)
"voort,",voort,adv(gener)
Mijn,een,adv(indef)
ziels,ziel,n(sing)
gezicht,ziekhengen,"v(participle,past)"
//,.,misc()
Met,eed,misc()
hemelsch,hemels,adj()
licht?,licht,n(sing)
Met,eten,"v(fin,pres,lex)"
Wijsheid,gijsheid,n(sing)
komt,komen,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
mijn,mijn,pron(poss)
verstant,verstand,n(sing)
"bestralen,",bestrijven,v(infin)
Die,hij,"pron(refl,2,plu)"
niet,niet,adv(neg)
slechts,slecht,adj()
Wereldsch,eerlijkst,adj()
maar,maar,n(sing)
recht,recht,n(sing)
Hemelsch,aamlijk,n(sing)
"is,",zijn,"v(fin,pres,aux_cop)"
En,een,adv(neg)
laat,laten,n(sing)
my,ik,"pron(pers,1,sing)"
voedzel,voedsel,n(sing)
voor,voor,adp()
die,de,art(def)
Wijsheid,gijsheid,n(sing)
"halen,",halen,v(infin)
Uit,het,conj(coord)
zijn,zijn,pron(poss)
Ziel-lichtende,eilendim,adj()
Getuigenis;,etuigenis,n(sing)
Terwijl,heerwil,adv(gener)
Wijsgeer,ijsger,adj()
morst,morst,n(sing)
En,ne,adv(neg)
wroet,wroed,n(sing)
in,in,adp()
d’Aard’;,darhaard,art(def)+n(sing)
En,een,conj(coord)
"naspeurt,",nasperen,n(prop)
zoekt,zoeken,v(imp)
en,en,adv(neg)
vorscht,voorschijten,v(imp)
Der,hun,pron(poss)
dingen,ding,n(plu)
aart,aard,n(sing)
