form,lemma,pos
HEft,hebben,"v(fin,pres,lex)"
op,op,adp()
u,uw,pron(poss)
"hert,",hart,n(sing)
opent,openen,"v(participle,past)"
u,gij,pron(poss)
"ooren,",oor,n(sing)
Ghy,hij,misc()
hart,hard,adj()
volck,volk,n(sing)
end',en,conj(coord)
traegh,traag,n(prop)
in,in,adp()
't,et,art(def)
"verstaen,",verstaan,v(infin)
Wilt,houden,"v(fin,pres,aux_cop)"
uwes,uw,pron(poss)
Godts,hoot,adj()
stemmen,stem,n(plu)
nu,nu,adv(dem)
"hooren,",horen,v(imp)
End',en,adv(gener)
zijn,zijn,pron(poss)
gheboden,gebieden,n(plu)
gade,god,n(sing)
slaen.,slaan,v(infin)
Ick,ook,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
(seydt,zeggen,art(def)+n(sing)
hy),hier,"pron(pers,3,sing)+pron(pers,3,sing)"
u,gij,"pron(pers,2,plu)"
Godt,hoofd,n(sing)
end',en,conj(coord)
"Heere,",eer,n(sing)
Die,hij,n(sing)
u,gij,"pron(pers,2,sing)"
hebbe,hebben,"v(fin,pres,aux_cop)"
gemaeckt,maken,"v(participle,past)"
gantsch,gans,adj()
vry,vrij,adj()
Van,ja,v(imp)
't,het,conj(coord)
"jock,",juk,n(sing)
'twelck,etwelk,art(def)+pron(rel)
u,gij,"pron(pers,2,sing)"
beswaerde,bezwaren,"v(fin,pres,lex)"
"seere,",zeer,n(sing)
Hebt,hebben,"v(fin,pres,lex)"
gheen,geen,pron(indef)
and'ren,ander,adj()
Godt,hoofd,v(imp)
neven,neven,adp()
my.,ik,"pron(pers,1,sing)"
Laet,haten,conj(coord)
u,gij,"pron(refl,2,plu)"
gheen,geen,pron(indef)
beeld',beeld,n(sing)
maken,maken,v(infin)
noch,noch,conj(coord)
"snijden,",snijden,v(infin)
Van,gunnen,conj(coord)
eenigh,enig,pron(indef)
dingh,ding,n(sing)
in,in,adp()
't,eten,art(def)
Aertsche,aards,adj()
"dal,",dal,n(sing)
Soo,o,interj()
ghy,gij,"pron(pers,2,sing)"
die,de,pron(rel)
eert,eer+het,"v(fin,pres,lex)"
t'eenighen,te+een,adj()
"tijden,",tijd,n(sing)
Uwen,uw,adv(gener)
Godt,hoofd,conj(coord)
seer,zeer,n(sing)
zeloers,zelf,n(prop)
zijn,zijn,v(infin)
sal.,zullen,"v(fin,pres,aux_cop)"
Ydelijck,adelig,adv(gener)
sijnen,zijn,pron(poss)
naem,naam,n(sing)
"ghepresen,",prijzen,"v(participle,past)"
Sult,houden,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,plu)"
niet,niet,adv(neg)
nemen,nemen,v(infin)
in,in,adp()
den,de,art(def)
"mondt,",mond,n(sing)
Want,hand,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
onschuldich,onschuldig,adj()
"wesen,",wezen,v(infin)
Die,hij,conj(coord)
dien,die,pron(dem)
misbruyckt,misbroek,n(sing)
t'eenigher,te+eenig,adp()+adj()
stondt.,stond,n(sing)
Arbeyt,arbeid,adp()
ses,zes,num(card)
daghen,dag,n(plu)
end',en,conj(coord)
met,met,adp()
"lusten,",list,n(sing)
Viert,eren,adv(gener)
den,de,art(def)
"sevensten,",zevende,adj()
Godts,hodot,adv(gener)
woordt,woord,"pron(pers,3,sing)+v(fin,past,aux_cop)"
smaeckt:,smaken,"v(participle,past)"
Want,hand,adv(gener)
Godt,hoofd,adv(gener)
wild',willen,n(sing)
op,op,adp()
dien,die,pron(dem)
dach,dag,n(sing)
selfs,zelf,pron(dem)
"rusten,",rusten,n(sing)
Van,hangen,adp()
't,het,art(def)
werck,werk,n(sing)
dat,dat,pron(rel)
hy,hij,"pron(pers,3,sing)"
hadde,hebben,"v(fin,past,aux_cop)"
ghemaeckt.,maken,"v(participle,past)"
Vader,ader,v(prtcl)
en,ne,art(indef)
Moeder,hoeder,n(sing)
sult,zullen,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,sing)"
"eeren,",eren,v(infin)
Op,op,"v(fin,pres,lex)"
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,plu)"
langh,lang,adv(gener)
in,in,adp()
voorspoet,voorspoed,n(sing)
"leeft,",leven,"v(fin,pres,lex)"
End',en,conj(coord)
op,op,adp()
Aerden,aarde,n(sing)
seer,zeer,n(sing)
meucht,mogen,n(sing)
"vermeeren,",vermeren,v(infin)
Die,hij,conj(coord)
u,uw,pron(poss)
Godt,hoofd,n(sing)
tot,tot,conj(coord)
een,een,art(indef)
herbergh,herberg,n(sing)
gheeft.,geven,n(sing)
Dootslach,godslag,n(sing)
en,en,art(indef)
toorne,toorn,n(sing)
sult,zullen,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,sing)"
"mijden,",mijden,v(infin)
Al,al,adj()
oncuysheyt,onkuisheid,n(sing)
vliet,vlieden,"v(fin,pres,lex)"
en,ne,adv(neg)
afbreeckt,afbreken,"v(fin,pres,lex)"
Steelt,geheeld,n(sing)
niet,niet,adv(neg)
al,al,num(indef)
most,moeten,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,sing)"
ghebreck,gebrek,adj()
"lijden,",lijden,v(infin)
Gheen,een,v(infin)
valsch,vals,adj()
ghetuyghenisse,getuigenis,n(sing)
spreeckt.,spreken,"v(fin,pres,lex)"
Van,hangen,adp()+art(def)
begheren,begeren,n(sing)
sult,zullen,"v(fin,pres,aux_cop)"
ghy,gij,"pron(pers,2,sing)"
u,gij,"pron(pers,2,sing)"
