form,lemma,pos
NIemandt,heimant,"v(participle,past)"
en,ne,adv(neg)
weet,weten,"v(fin,pres,lex)"
oft,of,conj(coord)
hy,hij,"pron(pers,3,sing)"
is,zijn,"v(fin,pres,aux_cop)"
weerdigh,waardig,adj()
Ghehaet,hebben,"v(participle,past)"
te,te,adp()
worden,worden,v(infin)
oft,of,conj(coord)
bemindt;,beminnen,"v(fin,pres,lex)"
'k,kok,"pron(pers,2,plu)"
En,ne,adv(neg)
weet,weten,"v(fin,pres,lex)"
niet,niet,adv(neg)
oft,of,conj(coord)
ick,ik,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
"rechtveerdigh,",rechtvaardig,adj()
Nochtans,hocaan,n(prop)
ick,ik,"pron(pers,1,sing)"
hop',hopen,n(sing)
te,te,adp()
zyn,zijn,v(infin)
Godts,hoofd,n(sing)
Kindt;,einden,v(imp)
Ick,ook,"pron(pers,1,sing)"
hop',hopen,"v(fin,pres,lex)"
dat,dat,conj(subord)
ick,ik,"pron(pers,1,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
saligh,zalig,adj()
"zyn,",zijn,v(infin)
En,een,conj(coord)
vry,vrij,adj()
gaen,gaan,v(infin)
van,van,adp()
de,de,art(def)
helsche,hels,adj()
pyn.,pijn,n(sing)
O,het,conj(coord)
Saligh-maker,haligmaker,n(sing)
van,van,adp()
ons,wij,"pron(pers,1,plu)"
"allen,",al,num(indef)
Ghy,hij,"pron(pers,2,plu)"
kent,kennen,"v(fin,pres,lex)"
myn,mijn,pron(poss)
eynd',eind,conj(coord)
het,het,"pron(pers,3,sing)"
"alder-best,",allerbest,adv(gener)
Ghy,hij,"pron(pers,2,plu)"
weet,weten,"v(fin,pres,lex)"
waer,zijn,adv(inter)
dat,dat,conj(subord)
den,de,art(def)
Boom,oom,n(sing)
sal,zullen,"v(fin,pres,aux_cop)"
"vallen,",vallen,v(infin)
Oft,of,v(imp)
naer,naar,adp()
het,het,"pron(pers,3,sing)"
"Oost,",osto,"v(fin,pres,lex)"
oft,of,conj(coord)
naer,naar,adp()
de,de,art(def)
"Weft,",hebben,n(sing)
Ghy,hij,"pron(pers,2,plu)"
weet,weten,"v(fin,pres,lex)"
oft,of,conj(coord)
ick,ik,"pron(pers,1,sing)"
ter,de+te,art(def)+adp()
rechter,recht,adj()
handt,hand,n(sing)
Sal,al,v(prtcl)
"staen,",staan,v(infin)
oft,of,conj(coord)
aen,aan,adp()
den,de,art(def)
slincken,de+linker,adj()
kant.,kant,n(sing)
Twee,eeuw,pron(inter)
dinghen,ding,n(plu)
moeten,moeten,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
"verstercken,",versterken,v(infin)
De,eer,conj(coord)
vrees,vrees,n(sing)
van,van,adp()
't,het,adv(gener)
"quaedt,",kwaad,"v(fin,pres,lex)"
de,de,art(def)
hop',hoop,n(sing)
van,van,adp()
't,et,art(def)
"goedt,",goed,"v(fin,pres,lex)"
Om,ik,adv(gener)
soo,zo,adv(resum)
myn',mijn,num(indef)
Saligheydt,haligheid,n(sing)
te,te,adp()
"wercken,",werken,v(infin)
Met,eten,conj(coord)
hop',hoop,n(sing)
en,ne,adv(neg)
vrees,vrees,"v(fin,pres,lex)"
in,in,adp()
myn,mijn,pron(poss)
ghemoedt;,moeden,n(sing)
'k,koken,"pron(pers,1,sing)"
Bidd',hebben,"v(fin,pres,lex)"
u,gij,"pron(pers,2,sing)"
dan,dan,adv(gener)
"Heer,",eer,n(sing)
door-schiet,doorschijfen,n(sing)
myn,mijn,pron(poss)
vlees,vlees,n(sing)
Soo,ooi,conj(coord)
met,met,adp()
uw',uw,pron(poss)
"hop',",hoop,n(sing)
als,als,conj(comp)
met,met,adp()
uw',uw,pron(poss)
vrees.,vrees,n(sing)
Ick,ook,"pron(pers,1,sing)"
hebb',hebben,"v(fin,pres,aux_cop)"
ghetracht,trachten,"v(participle,past)"
door,door,adp()
penitentie,penitentie,n(sing)
Myn,een,conj(coord)
hert',hart,n(sing)
te,te,adp()
suyveren,zuiveren,v(infin)
van,van,adp()
"smert',",smart,n(prop)
'k,ik,"pron(pers,1,sing)"
En,ne,adv(neg)
hebb',hebben,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
meer,meer,adv(gener)
op,op,adp()
myn,mijn,pron(poss)
"Conscientie,",honschientie,n(sing)
'k,kok,misc()
En,ne,adv(neg)
hebb',hebben,"v(fin,pres,lex)"
nu,nu,adv(dem)
niet,niet,adv(neg)
meer,meer,adv(gener)
op,op,adp()
myn,mijn,pron(poss)
"hert',",hart,n(sing)
Maer,zij,adp()
ick,ik,"pron(pers,1,sing)"
en,ne,adv(neg)
ben,zijn,"v(fin,pres,aux_cop)"
daer-om,daarom,pronadv(dem)
noch,nog,adv(gener)
niet,niet,adv(neg)
Rechtveerdigh,echtvaardig,adj()
voor,voor,adp()
die,die,pron(rel)
't,het,misc()
hert',hart,n(sing)
door-siet.,doorschijnen,"v(participle,past)"
Is,zijn,"v(fin,pres,aux_cop)"
't,et,pron(dem)
dat,dat,conj(subord)
ick,ik,"pron(pers,1,sing)"
eeuwigh,eeuwig,n(prop)
gaen,gaan,v(infin)
"verloren,",verliezen,"v(participle,past)"
Soo,o,n(prop)
heeft,hebben,"v(fin,pres,aux_cop)"
myn',mijn,pron(poss)
booshcydt,booschijden,n(sing)
maer,maar,conj(coord)
den,de,art(def)
wyt;,wit,n(sing)
Maer,zij,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
't,et,conj(coord)
dat,dat,pron(dem)
ick,ik,"pron(pers,1,sing)"
word',worden,"v(fin,pres,aux_cop)"
"uyt-verkoren,",uitverkoren,adj()
Soo,o,interj()
loof,lof,n(sing)
ick,ik,"pron(pers,1,sing)"
Godts,hoeden,adj()
"Bermhertigheydt,",hermaardheid,n(sing)
Den,een,adp()
goeden,goed,adj()
Godt,hoofd,n(sing)
en,ne,adv(neg)
soeckt,zoeken,"v(fin,pres,lex)"
dat,dat,pron(rel)
"niet,",niet,adv(neg)
Dat,hebben,conj(subord)
my,ik,"pron(pers,1,sing)"
het,het,art(def)
minste,minst,adj()
quaedt,kwaad,n(sing)
gheschiedt.,geschieden,"v(participle,past)"
De,eer,art(indef)
Saligheydt,aalheid,n(sing)
van,van,adp()
alle,al,num(indef)
"Menschen,",eins,v(infin)
Hun,zij,adv(gener)
opperste,opperst,adj()
gheluck,geluk,n(sing)
en,ne,adv(neg)
"goedt,",goed,"v(fin,pres,lex)"
Zyn,in,conj(coord)
al,al,num(indef)
de,de,art(def)
Goddelycke,hoddelijk,adj()
wenschen;,wens,adj()
Coragie,oraaf,n(sing)
dan,dan,conj(comp)
ô,gij,"pron(pers,3,sing)"
Ziel',eli,adv(gener)
schept,scheppen,n(sing)
"moet,",moed,"v(fin,pres,aux_cop)"
Godt,hoofd,adv(gener)
wilt,willen,"v(fin,pres,lex)"
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,sing)"
soudt,zullen,"v(fin,past,aux_cop)"
Saligh,halig,adj()
zyn.,zijn,v(infin)
En,en,conj(coord)
sien,zien,v(infin)
syn,zijn,pron(poss)
Goddelyck,hoddelijk,n(sing)
Aen-schyn.,enschijn,n(prop)
Waer,zij,n(sing)
't,at,conj(coord)
dat,dat,conj(subord)
den,de,art(def)
Heer',eer,n(sing)
u,gij,pron(poss)
seyd',zeggen,n(sing)
van,van,adp()
binnen,binnen,adv(gener)
Dat,haten,n(prop)
ghy,gij,"pron(pers,2,sing)"
soudt,zullen,"v(fin,pres,aux_cop)"
gaen,gaan,v(infin)
in,in,adp()
's,zijn,"pron(pers,3,sing)"
Hemels,aemilius,n(sing)
"vreught,",vrucht,n(sing)
Hoe,hoe,interj()
seer,zeer,n(sing)
soudt,zullen,"v(fin,past,aux_cop)"
ghy,gij,"pron(pers,2,plu)"
den,de,art(def)
Heer',eer,n(sing)
"beminnen,",beminnen,v(infin)
Hoe,hoe,conj(coord)
soudt,zullen,"v(fin,past,aux_cop)"
ghy,gij,"pron(pers,2,sing)"
oeffenen,oefenen,v(infin)
de,de,art(def)
deught?,deugd,n(sing)
Ey,gij,adv(gener)
weest,zijn,v(imp)
nu,nu,adv(dem)
in,in,adp()
de,de,art(def)
deught,deugd,n(sing)
soo,zo,adv(resum)
"fyn,",fijn,"v(fin,pres,lex)"
En,ne,adp()
