form,lemma,pos
HOe,heer,adv(gener)
werd,worden,"v(fin,pres,aux_cop)"
myn,mijn,pron(poss)
Ziel,elia,n(sing)
op,op,adp()
desen,deze,pron(dem)
dag,dag,n(sing)
ontroerd,ontroor,"v(participle,past)"
En,ne,conj(coord)
als,als,conj(subord)
van,van,adp()
vreugd,vrugen,n(sing)
ten,te+de,adp()+art(def)
Hemel,hemel,n(sing)
opgevoerd,opvoeren,"v(fin,pres,lex)"
Op,op,adp()
desen,deze,pron(dem)
Dag:,haag,n(sing)
waar,waar,"v(fin,past,aux_cop)"
op,op,adp()
gy,gij,"pron(pers,2,plu)"
zyt,zijn,"v(fin,pres,aux_cop)"
"gebooren,",geboren,"v(participle,past)"
Myn,een,adp()
tweede,tweede,num(ord)
"Ziel,",elia,n(sing)
myn,mijn,pron(poss)
wellust,wellust,n(sing)
uytverkoren,uitverkoren,adj()
Om,hij,pron(indef)
met,met,adp()
ons,wij,"pron(pers,1,plu)"
"tween,,",twee,num(card)
Om,hij,"pron(pers,1,sing)"
met,met,adp()
ons,wij,"pron(pers,1,plu)"
"tween,",twee,num(card)
Vereend,erenden,adj()
van,van,adp()
ziel,ziel,n(sing)
en,ne,conj(coord)
"sin,",zijn,"v(fin,pres,aux_cop)"
Door,haar,n(sing)
lief,lief,adj()
"gekus,,",gekis,n(sing)
Door,hoor,conj(coord)
lief,lief,adj()
gekus,gekozen,n(sing)
Te,eerietlang,conj(coord)
voeden,voeden,"v(participle,past)"
onse,ons,pron(poss)
min.,min,num(indef)
Gy,hij,adv(gener)
zyt,zijn,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
"Lief,",geven,n(prop)
wiens,wie,n(sing)
eerste,eerst,num(ord)
dag,dag,n(sing)
my,ik,"pron(pers,1,sing)"
streeld,strijdelen,n(prop)
Een,een,adp()
dag,dag,n(sing)
die,die,pron(rel)
my,ik,"pron(pers,1,sing)"
zoo,zo,n(prop)
aangenaam,aannemen,n(prop)
