form,lemma,pos
Ik,koken,"pron(pers,2,plu)"
Droomden,romede,"v(fin,past,lex)"
op,op,adp()
een,een,art(indef)
"tyd,",tijd,n(sing)
Dat,hebben,conj(coord)
ik,ik,"pron(pers,1,sing)"
geheel,geheel,adv(gener)
"verblyd,",verblijden,"v(fin,pres,lex)"
Reê,eer,adv(gener)
op,op,adp()
een,een,art(indef)
Drie,??rie,n(sing)
gepootten,gepot,n(sing)
Os,zijn,"v(fin,pres,aux_cop)"
De,eer,conj(coord)
Wereld,eer+helft,n(sing)
"om,",om,interj()
wyl,willen,n(sing)
hy,hij,"pron(pers,3,sing)"
waar,waar,adj()
"los,",los,adj()
Let,eten,conj(coord)
"wel,",wel,adv(gener)
let,lid,n(sing)
"wel,",wel,adv(gener)
Wyl,el,adv(gener)
ik,ik,"pron(pers,1,sing)"
noyt,nooit,adv(neg)
Liegen,tegen,v(infin)
zel.,zullen,n(sing)
O,in,conj(coord)
Bloed,lood,"v(fin,pres,lex)"
wat,wat,pron(inter)
zag,zien,n(sing)
ik,ik,"pron(pers,1,sing)"
"al,",al,num(indef)
Zo,o,interj()
dra,dragen,"v(fin,past,lex)"
ik,ik,"pron(pers,1,sing)"
uyt,uit,v(prtcl)
de,de,art(def)
Stal,utal,n(sing)
Sprong,peron,"v(fin,past,lex)"
op,op,adp()
myn,mijn,pron(poss)
Beesjen,ees,n(sing)
als,als,conj(subord)
"Quichot,",hoekhout,n(sing)
Gewapent,ewapend,"v(fin,pres,lex)"
als,als,conj(comp)
een,een,art(indef)
"Hottentot,",ottonden,n(sing)
Let,eten,"v(fin,pres,lex)"
"wel,",wel,adv(gener)
let,lid,n(sing)
"wel,",wel,adv(gener)
Wyl,el,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
noyt,nooit,adv(neg)
Liegen,eigen,v(infin)
zel.,zullen,n(sing)
Ik,koken,"pron(pers,2,plu)"
Reê,ee,adv(gener)
eerst,eerst,adv(gener)
langs,lang,adp()
een,een,art(indef)
"Heg,",eg,n(sing)
Tot,houden,conj(coord)
ik,ik,"pron(pers,1,sing)"
kwam,komen,n(sing)
op,op,adp()
een,een,art(indef)
"Weg,",eg,n(sing)
Die,hij,conj(coord)
liep,lopen,"v(fin,past,lex)"
regt,recht,n(sing)
na,na,adp()
"Batavia,",atatha,n(prop)
Ik,ik,misc()
kwam,komen,n(sing)
daar,daar,adv(dem)
met,met,adp()
myn,mijn,pron(poss)
Beesje,ees,n(sing)
"dra,",dra,pronadv(dem)
Let,eten,n(sing)
"wel,",wel,adv(gener)
let,lid,n(sing)
"wel,",wel,adv(gener)
Wyl,ik,adv(gener)
ik,ik,"pron(pers,1,sing)"
noyt,nooit,adv(neg)
Liegen,iegen,v(infin)
zel.,zullen,n(sing)
'k,ik,"pron(pers,2,plu)"
Zag,hagen,interj()
daar,daar,adv(dem)
een,een,art(indef)
heele,heel,n(sing)
Rey,ei,interj()
"Ezels,",ezels,n(sing)
die,de,pron(rel)
Schransten,christen,adj()
"Brey,",rein,n(prop)
Elk,elk,pron(indef)
had,hebben,"v(fin,past,lex)"
een,een,art(indef)
Lepel,epel,n(sing)
in,in,adp()
de,de,art(def)
"Poot,",hoofd,n(sing)
Ik,kuik,misc()
lagte,lachten,misc()
my,ik,"pron(pers,1,sing)"
wel,wel,adv(gener)
half,half,adv(gener)
"Doot,",hoofd,interj()
Let,eten,conj(coord)
"wel,",wel,adv(gener)
let,lid,n(sing)
"wel,",wel,adv(gener)
Wyl,eli,adv(gener)
ik,ik,"pron(pers,1,sing)"
noyt,nooit,adv(neg)
Liegen,tegen,v(infin)
zel.,zullen,n(sing)
'k,kok,"pron(pers,2,plu)"
Reê,ee,adv(gener)
weêr,zijn,"v(fin,past,aux_cop)"
een,een,art(indef)
weynig,weinig,n(sing)
"voort,",voort,n(sing)
Tot,hoofd,conj(coord)
Spanjen,hij+pinnen,n(plu)
in,in,adp()
de,de,art(def)
"Poort,",horen,n(sing)
Daar,haar,n(prop)
zat,zitten,"v(fin,past,lex)"
