form,lemma,pos
Van,hangen,"v(fin,pres,lex)"
al,al,num(indef)
de,de,art(def)
Landen,hand,n(plu)
hier,hier,adv(dem)
op,op,pronadv(prep)
"aard,",aard,"v(fin,pres,lex)"
Is,zijn,"v(fin,pres,aux_cop)"
Holland,holland,n(sing)
mij,ik,"pron(pers,1,sing)"
het,het,"pron(pers,3,sing)"
meeste,meest,adj()
"waard,",woord,n(sing)
Het,eten,adv(neg)
bloeit,bloeien,"v(fin,pres,lex)"
door,door,adp()
's,zijn,"pron(pers,3,plu)"
Hemels,aemilius,adv(gener)
"zegen,",zien,adj()
Geen,een,art(indef)
goud,goud,n(sing)
bedekt,bedekken,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
in,in,adp()
zijn,zijn,pron(poss)
"schoot,",schoot,n(sing)
Maar,haar,n(sing)
werkzaamheid,werkmaasheid,n(sing)
verdient,verdienen,"v(participle,past)"
er,eer,conj(coord)
't,eten,pron(dem)
"brood,",brood,n(sing)
In,een,conj(coord)
ruimte,ruimen,adj()
aller,al,num(indef)
wegen.,weg,n(sing)
Van,ja,conj(coord)
al,al,num(indef)
de,de,art(def)
Talen,halen,n(plu)
hier,hier,adv(dem)
op,op,pronadv(prep)
"aard,",aard,"v(fin,pres,lex)"
Is,zijn,"v(fin,pres,aux_cop)"
Hollands,hollands,adv(gener)
taal,taal,v(imp)
mij,ik,"pron(pers,1,sing)"
't,eten,art(def)
meeste,meest,adj()
"waard,",worden,n(sing)
Z'is,ei,interj()
zuiver,zuiver,adj()
van,van,adp()
"gebreken,",gebrek,n(sing)
Op,op,conj(coord)
maagdenlippen,magalten,n(plu)
klinkt,klinken,"v(fin,pres,lex)"
zij,zij,"pron(pers,3,sing)"
"zacht,",zacht,"v(fin,pres,lex)"
Een,een,art(indef)
man,man,n(sing)
kan,kunnen,"v(fin,pres,aux_cop)"
nooit,nooit,n(sing)
met,met,adp()
forscher,foorse,adj()
"kracht,",kracht,n(sing)
Dan,ja,v(infin)
in,in,adp()
het,het,"pron(pers,3,sing)"
Hollandsch,hollands,adj()
spreken.,spreken,v(infin)
Van,ja,"v(fin,pres,lex)"
al,al,num(indef)
de,de,art(def)
Zeden,eden,n(plu)
hier,hier,pronadv(dem)
op,op,pronadv(prep)
"aard,",aard,"v(fin,pres,lex)"
Zijn,ik+ne,adp()
die,die,pron(dem)
van,van,adp()
Holland,holland,n(prop)
't,et,adv(gener)
meest,meest,adv(gener)
mij,ik,"pron(pers,1,sing)"
"waard,",woord,"v(fin,pres,lex)"
Waar,zij,interj()
zij,zij,"pron(pers,3,plu)"
niet,niet,adv(neg)
zijn,zijn,"v(fin,pres,aux_cop)"
"bedorven,",bederven,"v(participle,past)"
Gaan,johannes,n(prop)
vreugde,vreugde,"v(fin,past,lex)"
en,een,conj(coord)
Godsdienst,ooddienste,adj()
hand,hand,n(sing)
aan,aan,adp()
hand,hand,n(sing)
Door,haar,adj()
moed,moed,n(sing)
en,ne,conj(coord)
zeden,zede,"v(fin,past,lex)"
heeft,hebben,"v(fin,pres,aux_cop)"
ons,ons,"pron(pers,1,plu)"
"land,",land,n(sing)
Zijn,een,pron(poss)
grootste,groot,adj()
roem,roem,n(sing)
verworven.,verwerven,"v(fin,pres,lex)"
Van,ja,"v(fin,pres,lex)"
al,al,adv(gener)
de,de,art(def)
Meisjes,eisen+zij,n(plu)
hier,hier,pronadv(dem)
op,op,pronadv(prep)
"aard,",aard,"v(fin,pres,lex)"
Zijn,ik+ne,adp()
die,die,pron(dem)
van,van,adp()
Holland,holland,n(sing)
't,eten,adv(gener)
meest,meest,adv(gener)
mij,ik,"pron(pers,1,sing)"
"waard,",woord,"v(fin,pres,lex)"
