form,lemma,pos
DIe,eer,adv(gener)
Lieffde,heffen,"v(fin,past,lex)"
vierich,vurig,num(card)
draghen,dragen,v(infin)
Int,in+het,conj(coord)
heymelijck,heimelijk,adv(gener)
voorwaer,voorwaar,n(sing)
Wel,el,adv(gener)
dwalen,dwalen,v(infin)
door,door,adp()
mishaghen,mishagen,n(plu)
Met,eten,adv(gener)
druck,druk,n(sing)
en,en,adv(neg)
lijden,lijden,"v(fin,pres,lex)"
swaer,zwaar,adj()
In,en,conj(coord)
pijne,pijn,n(sing)
//,.,punc(quest)
siet,zien,v(imp)
/,.,punc(quest)
Als,als,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
mijn,mijn,adv(gener)
gheschiet,geschieden,"v(participle,past)"
Om,hij,"pron(pers,1,sing)"
d'eenichste,de+eeningst,art(def)+adj()
eerbaer.,eerbaar,adj()
Ick,c,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
vol,vol,adv(gener)
ongheneuchden,ongeneegd,adj()
Door,haar,n(sing)
Lieffdes,heffen+het,n(sing)
harden,hard,adj()
strijt,strijd,n(sing)
Als,als,"v(fin,pres,aux_cop)"
een,een,art(indef)
ander,ander,adj()
met,met,adp()
vreuchden,vreugde,adj()
By,hij,n(sing)
zijn,zijn,pron(poss)
Lieff,effen,n(sing)
vrientlijck,vriendelijk,adj()
vrijt,vrij,adj()
Dan,hangen,adv(gener)
moet,moeten,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
saen,zaan,adv(gener)
Alleyne,hillen,adv(gener)
gaen,gaan,v(infin)
Verd',aarde,adv(gener)
vande,van+de,adp()+art(def)
Liefste,heffen,n(sing)
wijt.,wijd,adj()
Als,als,adv(gener)
dan,dan,conj(comp)
dwaelt,dwalen,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
persoone,persoon,n(sing)
Bedroeft,droof,"v(fin,pres,lex)"
en,ne,adv(neg)
desperaet,de+sparen,"v(fin,pres,lex)"
En,en,conj(coord)
niet,niet,adv(neg)
mijn,mijn,pron(poss)
Lieffgen,heffen,adj()
schoone,schoon,n(sing)
Ontrent,erneten,"v(participle,past)"
haer,haar,pron(poss)
deure,deur,n(sing)
staet,staan,"v(fin,pres,lex)"
Dan,ja,pronadv(rel)
valt,vallen,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
leet,leed,n(sing)
Noch,hoog,interj()
eens,eens,adv(gener)
soo,zo,adv(gener)
wreet,wreed,adj()
Vergiftich,erfgiedig,adj()
ende,en,conj(coord)
quaet.,kwaad,adj()
Wel,el,adv(gener)
wensschen,wens,adj()
sou,zo,conj(coord)
mijn,mijn,pron(poss)
herte,hart,n(sing)
By,hij,adv(gener)
d'eenichste,denienstig,art(def)+num(rod)
te,te,adp()
zijn,zijn,v(infin)
Om,hij,"pron(pers,1,sing)"
mindren,minderen,adj()
veele,veel,adv(gener)
smerte,smart,n(sing)
Door,horen,adp()
haer,haar,pron(poss)
seer,zeer,n(sing)
soet,zoet,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
aenschijn,aanschijn,n(sing)
Lieffd',heffen,"v(fin,past,lex)"
Amoureus,menuor,n(prop)
Heel,eel,n(sing)
schorpeleus,schorpel,n(sing)
Die,ie,n(sing)
wederhoudet,wederhouden,"v(fin,pres,lex)"
mijn.,mijn,pron(poss)
De,ee,conj(coord)
oorsaeck,oorzaak,n(sing)
sal,zullen,"v(fin,pres,aux_cop)"
sy,zij,"pron(pers,3,plu)"
wesen,zijn,v(infin)
In,en,adp()
desen,deze,pron(dem)
hoochsten,hoogst,adj()
noot,nood,n(sing)
Die,hij,adv(gener)
smertelijck,smartelijk,adv(gener)
by,bij,adp()
desen,deze,pron(dem)
My,hij,n(sing)
aendoen,aandoen,v(infin)
sal,zullen,"v(fin,pres,aux_cop)"
de,de,art(def)
doot,dood,n(sing)
Dat,haten,adv(gener)
machtich,machtig,adj()
//,.,conj(coord)
sy,zij,"pron(pers,3,plu)"
Is,zijn,"v(fin,pres,aux_cop)"
prachtich,prachtig,adj()
//,.,art(indef)
vry,vrij,adj()
En,een,conj(coord)
Rijck,ik,n(sing)
van,van,adp()
goede,goed,n(sing)
groot.,groot,adj()
Ick,zes,n(sing)
woud',willen,"v(fin,pres,aux_cop)"
se,zij,"pron(pers,3,plu)"
wel,wel,adv(gener)
aenspreken,aanspreken,v(infin)
En,een,v(infin)
tooghen,togen,v(infin)
Lieffde,heffen,n(sing)
reyn,rein,adj()
Doch,ook,conj(coord)
sy,zij,"pron(pers,3,sing)"
mocht,mogen,"v(fin,past,aux_cop)"
my,ik,"pron(pers,1,sing)"
versteken,versteken,"v(participle,past)"
Als,als,adv(gener)
Acteon,achten,n(sing)
ghemeyn,gemeen,adv(gener)
Die,hier,n(sing)
d'eel,deel,n(sing)
Diaen,joai,interj()
Quam,woud,interj()
schouwen,schouwen,v(infin)
aen,aan,adp()
By,gij,"pron(pers,1,sing)"
een,een,art(indef)
seer,zeer,n(sing)
claer,klaar,adj()
fonteyn.,fontein,n(sing)
En,ne,conj(coord)
t'mocht,togen,n(sing)
my,ik,"pron(pers,1,sing)"
soo,zo,adv(resum)
becomen,bekomen,v(infin)
Met,eten,conj(coord)
sulcken,zulk,pron(dem)
bitter,bitter,adj()
smert,smart,"v(fin,pres,lex)"
Dat,haten,conj(subord)
ick,ik,"pron(pers,1,sing)"
met,met,adp()
grooter,groot,adj()
schromen,schroom,n(sing)
Ghetransformeret,ertomerstraat,n(sing)
wert,worden,adv(gener)
En,een,conj(coord)
d'houden,de+oud,n(plu)+art(def)
snel,snel,adj()
Verscheurden,hersscheiden,"v(participle,past)"
wel,wel,adv(gener)
Haers,jaar,adj()
meesters,meester,n(plu)
eyghen,eigen,adj()
hert.,hart,"v(fin,pres,aux_cop)"
Dan,hangen,adp()
doch,doch,adv(gener)
het,het,"pron(pers,3,sing)"
hittich,heten+ik,adj()
Minnen,en,adv(neg)
Heeft,hebben,"v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
ghebonden,binden,"v(participle,past)"
vast,vast,adv(gener)
Ghevanghen,havangen,"v(participle,past)"
zijn,zijn,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
sinnen,zin,n(plu)
Met,eten,n(sing)
Lieffde,heffen,"v(participle,pres)"
sterck,sterk,adj()
belast,belasten,"v(participle,past)"
Mercurij,hercureit,n(sing)
tael,taal,n(sing)
Sal,al,adv(gener)
doen,toen,v(infin)
tverhael,tweehoren,art(def)+n(sing)
De,eer,adv(gener)
Lieffd',heffen,"v(fin,pres,lex)"
eens,een,art(indef)
ouweert,ouwert,adj()
gast.,gast,n(sing)
Ick,ook,n(sing)
lieue,lief,adj()
door,door,adp()
Noblesse,lobers,n(sing)
Dees,ees,v(imp)
mijne,mijn,pron(poss)
Morgengaeff,horgenveg,n(plu)
Wil,ijl,n(sing)
van,van,adp()
dees,deze,pron(dem)
mijn,mijn,pron(poss)
Princesse,rinnens,n(sing)
Oock,ook,adv(gener)
eeuwich,eeuwig,adj()
zijn,zijn,"v(fin,pres,aux_cop)"
een,een,art(indef)
slaeff,slaaf,adj()
Met,eten,conj(coord)
grooten,groot,adj()
rou,rouw,n(sing)
Ick,ook,n(sing)
seer,zeer,adv(gener)
ghetrou,getrouw,adj()
Thert,hard,"v(fin,pres,lex)"
in,in,adp()
haer,haar,pron(poss)
hert,hart,n(sing)
begraeff.,begraven,"v(fin,past,lex)"
