form,lemma,pos
Ach,gij,"pron(pers,2,plu)"
Clelie!,allelij,adv(gener)
als,als,conj(subord)
ik,ik,"pron(pers,1,sing)"
't,eten,art(def)
"rijzen,",rijzen,"v(fin,pres,lex)"
dalen,dalen,n(plu)
Van,hangen,adp()
uwen,uw,pron(poss)
blanken,blank,n(plu)
Boezem,hoe+zo,n(sing)
zie;,zie,pron(poss)
De,eer,conj(coord)
blos,bloes,"v(fin,pres,lex)"
waar,waar,pronadv(rel)
mede,mede,adv(gener)
uw',uw,pron(poss)
wangen,wang,n(plu)
pralen;,praal,v(infin)
De,eer,art(indef)
"lipjes,",lipis,n(prop)
die,die,pron(rel)
ik,ik,"pron(pers,1,sing)"
kusjes,cuses,n(prop)
biê;,bij,adp()
Uw,uw,pron(poss)
schittrende,schieten+du,"v(participle,pres)"
"oogjes,",oogst,n(prop)
blonde,blond,"v(fin,past,lex)"
"haïren,",arend,n(prop)
Dan,hangen,n(prop)
smelt,smelten,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
door,door,adp()
de,de,art(def)
kragt,kracht,n(sing)
der,de,art(def)
min;,mijn,n(sing)
Dan,hangen,adv(gener)
mag,mogen,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
oog,ook,n(sing)
begerig,begerig,adj()
"staren,",staren,v(infin)
Op,op,conj(coord)
zoo,zo,adv(resum)
veel,veel,num(indef)
"schoonheid,",schoonheid,n(sing)
Engelin!,engien,n(plu)
-,-,punc(hyphen)
En,ne,adv(neg)
hoor,horen,"v(fin,past,lex)"
ik,ik,"pron(pers,1,sing)"
dan,dan,conj(comp)
de,de,art(def)
lieve,lief,adj()
"Toonen,",honen,n(plu)
Wanneer,janer,adv(gener)
gij,gij,"pron(pers,2,plu)+pron(pers,3,sing)"
"zingende,",zingen,"v(participle,pres)"
aan,aan,adp()
mijn,mijn,pron(poss)
"zij,",zijn,n(sing)
Mijn,eind,adv(gener)
"min,",mijn,num(indef)
met,met,adp()
weder,weder,adv(gener)
min,mijn,adv(gener)
wild,willen,"v(fin,past,aux_cop)"
"loonen,",lonen,v(infin)
Waar,haar,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
dan,dan,adv(dem)
grooter,groot,adj()
heil,heil,n(sing)
voor,voor,adp()
mij?,ik,pron(poss)
Ach!,gij,n(sing)
als,als,conj(comp)
"ik,",ik,"pron(pers,1,sing)"
van,van,adp()
uw,uw,pron(poss)
lieve,lief,adj()
"lippen,",lip,n(plu)
't,et,adp()
Zielstreelend,ijterstelen,n(prop)
antwoord;,antwoorden,"v(fin,pres,lex)"
't,et,art(def)
lieve,lief,adj()
Ja:,a,n(sing)
Zoo,o,interj()
"malsch,",mals,n(sing)
zoo,zo,conj(coord)
"lief,",lief,n(sing)
zoo,zo,n(sing)
teêr,deze+te,n(sing)
hoor,horen,pron(poss)
"glippen,",gippen,v(infin)
Dan,hangen,adv(gener)
heeft,hebben,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
vreugd,vrucht,n(sing)
geen,geen,pron(indef)
wedergâ!,wederge,v(infin)
Leg,ech,n(sing)
ik,ik,"pron(pers,1,sing)"
op,op,adp()
uwen,uw,pron(poss)
boezem,boezem,n(sing)
"neder,",neder,"v(fin,past,lex)"
Wen,een,conj(coord)
daar,daar,adv(dem)
een,een,art(indef)
geurig,gevrijgen,adj()
Roosje,hoos,n(sing)
"praald,",pralaat,n(sing)
Ach!,c,adv(gener)
dan,dan,adv(dem)
riek,ruiken,"v(fin,past,lex)"
ik,ik,"pron(pers,1,sing)"
een,een,art(indef)
"reuk,",reuk,n(sing)
zoo,zo,conj(coord)
teeder!,deder,adp()+adv(gener)
Zoo,o,n(sing)
"malsch,",mals,n(sing)
dat,dat,conj(subord)
daar,daar,adv(dem)
geen,geen,pron(indef)
reuk,reuk,n(sing)
bij,bij,adp()
haald.,halen,n(sing)
Dan,hangen,pronadv(rel)
riek,rijk,n(sing)
ik,ik,"pron(pers,1,sing)"
duizend,duizend,adj()
nardus,nardus,n(sing)
"geuren,",gevreu,v(infin)
In,ne,conj(coord)
't,eten,art(def)
enkle,enkel,n(sing)
"Roosje,",hoos,n(sing)
mij,ik,"pron(pers,1,sing)"
