form,lemma,pos
AErdig,herderig,adj()
"Maisje,",hade,n(prop)
zoete,zoet,n(prop)
diertje,die+ertoe,n(sing)
Mooi,ooi,n(prop)
van,van,adp()
leedjes,leed,n(sing)
net,net,n(sing)
"bezneen,",bezinnen,n(plu)
"Die,",ei,interj()
een,een,art(indef)
brangdend,brandend,"v(fin,pres,lex)+pron(pers,3,sing)"
"minneviertje,",minnavijkheid,n(sing)
Gonzd’,honds,"v(fin,pres,lex)"
door,door,adp()
al,al,num(indef)
mijn,mijn,pron(poss)
nieren,nier,n(plu)
heen.,een,"v(fin,pres,lex)"
Aerdig,eerdig,adj()
Maisje//,azijs,n(prop)
"zoet,",zoet,"v(fin,pres,lex)"
en,een,art(indef)
"poezelvlaisje,",poelezijlagel,n(sing)
Zeg,eg,interj()
wat,wat,pron(inter)
doetge,dogen,n(sing)
hier,hier,adv(dem)
alleen?,alleen,pron(indef)
"Iaakje,",jaar,n(sing)
jou,ju,pron(poss)
bezukte,bezoeken,"v(fin,pres,lex)"
"treeken,",treek,v(infin)
Die,ie,conj(coord)
jy,iii,"pron(pers,1,sing)"
in’et,inden,adv(gener)
groetten,grootte,adj()
houd;,houd,n(sing)
Doenme,oom,adv(gener)
"rongd,",rongen,adj()
"en,",ne,art(indef)
regtuit,rechtdat,n(sing)
spreeken,spreken,v(infin)
Dat,haten,conj(subord)
ik,ik,"pron(pers,1,sing)"
‘t,et,adv(gener)
jou,jo,adv(gener)
nooit,nooit,n(sing)
had,hebben,"v(fin,past,aux_cop)"
vertrouwd.,vertrouwen,"v(participle,past)"
"Iaakje,",jace,n(prop)
Iaakje//,jaken,n(prop)
zlimdeurtrokke,slindervoertjer,n(prop)
"znaakkje,",snaken,n(prop)
‘k,conk,"pron(pers,1,sing)"
Heb,hebben,conj(subord)
men,men,pron(indef)
zinn,zin,v(infin)
op,op,adp()
jou,jo,n(prop)
e,e,misc()
bouwd.,boud,n(sing)
Zo,o,adv(gener)
byget,biechten,"v(fin,pres,lex)"
dat,dat,conj(subord)
zinne,zin,n(sing)
"woorde,",woord,"v(fin,past,lex)"
Daar,haar,n(prop)
bilo,bijlook,n(prop)
daar,daar,pronadv(rel)
is,zijn,"v(fin,pres,aux_cop)"
men,men,pron(indef)
hangt:,hangen,"v(fin,pres,lex)"
En,ne,conj(coord)
daar,daar,adv(dem)
op,op,adp()
die,de,art(def)
zulvre,zulf,n(sing)
Koorde,horen,n(sing)
En,ne,conj(coord)
dien,die,art(def)
Rink,hangen,n(sing)
met,met,adp()
"Diëmangt,",immengat,n(sing)
Aerdig,aardrijk,adj()
Maisje//,azijs,n(prop)
zoet,zoet,conj(coord)
en,een,art(indef)
"poezelvlaisje,",poezelinvel,n(sing)
Get,eten,conj(coord)
je,ik,n(prop)
hebt,hebben,"v(fin,pres,aux_cop)"
ien,een,art(indef)
duits,duits,n(sing)
verstangd.,verstaan,"v(participle,past)"
‘K,.,"pron(pers,1,sing)"
mot,moeten,n(sing)
ook,ook,adv(gener)
uitten,vita,v(infin)
duitshart,duitshaar,n(prop)
"zoene,",zoon,n(sing)
"Maisje,",adie,n(sing)
opje,open,n(sing)
krulde,kruid,n(sing)
wang:,wang,n(sing)
‘k,ik,"pron(pers,2,plu)"
Zelje,eli,adv(gener)
mitme,met,adv(gener)
beerd,beerd,"v(fin,pres,lex)"
niet,niet,adv(neg)
"boene,",boon,adv(gener)
Deerom,erom,n(sing)
weest,wezen,v(imp)
niet,niet,adv(neg)
eensjes,het+een+zijn,"adv(neg)+v(fin,pres,aux_cop)"
bang.,bang,n(sing)
"Maisje,",adies,n(sing)
Maisje//,ahisaie,n(sing)
zoet,zoet,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
en,een,art(indef)
"poezelvlaisje,",poelaseulie,n(sing)
Duirdend,het+vierde,adj()
hiel,houden,n(sing)
‘et,eten,n(sing)
dagje,dag,n(sing)
lang.,lang,adj()
‘Kzouje,hozen,n(sing)
zo,zo,conj(coord)
kornelisduimle.,cornesiloolieutel,adj()
Gort!,dorren,adv(gener)
bilo!,bijlook,n(sing)
gans,gans,n(sing)
kruike!,kruik,n(sing)
hats!,ja,n(sing)
Ho!,o,n(sing)
dat,dat,pron(rel)
znobblend,snobbeld,n(sing)
zoete,zoet,n(prop)
kruimle,kromlie,n(sing)
Acht,echt,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
als,als,conj(comp)
een,een,art(indef)
ton,tot+ne,adp()+art(def)
vol,vol,adj()
schats.,schat,n(sing)
"Maisje,",adie,n(sing)
Maisje//,azijn,n(prop)
zoet,zoet,pron(indef)
en,een,art(indef)
poezelvlaisje.,poezelinus,n(sing)
‘K,.,"pron(pers,2,plu)"
meen,men,adv(gener)
al,al,adv(gener)
wat,wat,pron(rel)
ik,ik,"pron(pers,1,sing)"
"zeg,",zeggen,"v(fin,pres,lex)"
uit,uit,adv(gener)
wats.,wat+zijn,n(sing)
