form,lemma,pos
Al,al,adv(gener)
myn,mijn,pron(poss)
geluk,geluk,n(sing)
en,ne,art(indef)
vreugd,vreugde,adj()
is,zijn,"v(fin,pres,aux_cop)"
"vervlogen,",vervloegen,"v(participle,past)"
Ik,kok,"pron(pers,1,sing)"
zit,zien,v(imp)
in,in,adp()
druk,druk,n(sing)
met,met,adp()
nat,nat,adj()
beweende,bewenden,adj()
"oogen,",oog,n(sing)
Een,een,art(indef)
schoon,schoon,adj()
Minnaar:,innaar,n(sing)
Een,een,art(indef)
schoon,schoon,adj()
Minnaar:,hennaar,n(sing)
Heeft,hebben,v(imp)
my,ik,"pron(pers,1,sing)"
schandelyk,schandalijk,adv(gener)
"bedroogen,",bedriegen,"v(participle,past)"
Maar,haar,interj()
hoe,hoe,adv(inter)
ik,ik,"pron(pers,1,sing)"
zugt,zuchten,"v(fin,pres,lex)"
of,of,conj(coord)
"schry,",schrijn,n(sing)
Myn,een,pron(poss)
vreugde,vreugde,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
voorby.,voorbij,adj()
Ik,ik,"pron(pers,1,sing)"
was,zijn,"v(fin,past,aux_cop)"
een,een,art(indef)
kind,kind,n(sing)
van,van,adp()
even,even,adv(gener)
18,120,num(card)
jaaren:,jaar,n(plu)
Ik,koken,"pron(pers,1,sing)"
wierd,worden,v(imp)
bemind,beminnen,"v(participle,past)"
dat,dat,pron(dem)
bragt,brengen,"v(fin,pres,lex)"
my,ik,"pron(pers,1,sing)"
in,in,adp()
"bezwaaren,",bezwaren,n(sing)
Maar,zij,n(sing)
hy,hij,"pron(pers,3,sing)"
trof,trojf,"v(fin,past,lex)"
my,ik,"pron(pers,1,sing)"
niet:,niet,adv(neg)
Maar,zij,interj()
hy,hij,"pron(pers,3,sing)"
trof,trojf,"v(fin,past,lex)"
my,ik,"pron(pers,1,sing)"
niet:,niet,pron(indef)
Daarom,charag,n(prop)
liet,laten,"v(fin,past,lex)"
ik,ik,"pron(pers,1,sing)"
hem,hij,"pron(pers,3,sing)"
"vaaren,",varen,v(infin)
Ik,ik,"pron(pers,1,sing)"
lachte,lachen,"v(fin,past,lex)"
om,om,adp()
zyn,zijn,pron(poss)
smert:,smart,"v(fin,pres,lex)"
Maar,haar,interj()
het,het,"pron(pers,3,sing)"
ging,gaan,"v(fin,past,lex)"
my,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
ter,de+te,art(def)+adp()
hert.,hart,n(sing)
Doch,nog,adv(gener)
op’t,ophet,adv(gener)
laast,laast,n(sing)
toen,tonen,adv(gener)
is’er,ijzer,n(sing)
een,een,art(indef)
gekomen,komen,adj()
Die,hij,n(sing)
met,met,adp()
’er,haar,n(sing)
haast,haast,n(sing)
myn,mijn,pron(poss)
hert,hart,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
"ingenomen,",innemen,"v(participle,past)"
Die,hij,interj()
vroeg,vroeg,n(sing)
myn,mijn,pron(poss)
"gunst,",gunst,n(sing)
Die,ie,interj()
vroeg,vroeg,n(sing)
myn,mijn,pron(poss)
"gunst,",gunst,n(sing)
Ik,ik,n(sing)
gaf,geven,"v(fin,past,lex)"
ze,zij,"pron(pers,3,plu)"
zonder,zonder,adp()
"schroomen,",schromen,n(sing)
Het,eten,n(sing)
vertrouwen,vertrouwen,"v(participle,past)"
was,zijn,"v(fin,past,aux_cop)"
te,te,adp()
groot:,groot,n(sing)
Dat,haten,adv(gener)
brogt,brengen,v(imp)
my,ik,"pron(pers,1,sing)"
in,in,adp()
de,de,art(def)
nood.,nood,n(sing)
Door,horen,n(sing)
zoet,zoet,n(prop)
gevly,gevallen+hij,n(prop)
wist,weten,"v(fin,past,lex)"
hy,hij,"pron(pers,3,sing)"
myn,mijn,pron(poss)
ziel,ziel,n(sing)
te,te,adp()
"winnen,",winnen,v(infin)
Hy,een,"pron(pers,2,plu)"
kwam,komen,n(sing)
by,bij,adp()
myn,mijn,pron(poss)
zo,zo,adv(dem)
schoon,schoon,adj()
met,met,adp()
hert,hart,n(sing)
en,een,conj(coord)
"zinnen,",zin,pron(poss)
Ach!,cho.,n(sing)
kwam,komen,n(sing)
hy,hij,"pron(pers,3,sing)"
"weer,",zijn,"v(fin,past,lex)"
Ach!,c,n(sing)
kwam,komen,"v(fin,past,lex)"
hy,hij,"pron(pers,3,sing)"
weer:,zijn,"v(fin,past,lex)"
Ik,koken,"pron(pers,2,plu)"
zou,zo,adv(indef)
hem,hij,"pron(pers,3,sing)"
weer,zijn,"v(fin,past,aux_cop)"
beminnen:,beminnen,v(infin)
Hy,een,"pron(pers,2,plu)"
is,zijn,"v(fin,pres,aux_cop)"
naar,naar,pronadv(rel)
de,de,art(def)
Oost,oost,n(prop)
"gegaan,",gaan,"v(participle,past)"
Het,eten,adv(neg)
is,zijn,"v(fin,pres,aux_cop)"
voor,voor,adp()
eeuwig,eeuwig,n(sing)
afgedaan.,afdoen,n(sing)
Mijn,een,adv(gener)
eer,eer,conj(subord)
en,een,art(indef)
roem,roem,n(sing)
lyd,lijden,"v(fin,pres,lex)"
nu,nu,adv(dem)
in,in,adp()
’t,eten,art(def)
"stof,",stof,n(sing)
"vertreeden,",vertreden,v(infin)
Myn,een,pron(poss)
maagdeblom,maagdom,n(sing)
in,in,adp()
oneer,oneer,n(sing)
"afgesneden,",afsnijden,"v(participle,past)"
Myn,een,pron(poss)
vreugd,vreugde,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
weg:,weg,n(sing)
Myn,een,conj(coord)
vreugd,vreugde,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
weg:,weg,"v(fin,pres,aux_cop)"
Zo,o,conj(coord)
haastig,haastig,adj()
heen,heen,adv(gener)
"gevlogen,",vliegen,"v(participle,past)"
Zo,o,interj()
driftig,driftig,num(card)
en,een,art(indef)
"gezwind,",gezwinde,"v(fin,pres,lex)"
Zelfs,elf,adv(gener)
rasser,rasser,n(sing)
als,als,conj(subord)
de,de,art(def)
wind.,wind,n(sing)
Myn,een,adp()
leeftyd,levend,n(sing)
door,door,v(prtcl)
zal,zullen,"v(fin,pres,aux_cop)"
myn,mijn,adv(gener)
in,in,adp()
droefheid,droefheid,n(sing)
"prangen,",prangen,v(infin)
Men,een,adv(neg)
heeft,hebben,"v(fin,pres,aux_cop)"
gehoort,horen,"v(participle,past)"
dat,dat,conj(subord)
ik,ik,"pron(pers,1,sing)"
by,bij,adp()
hem,hij,"pron(pers,3,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
zwanger:,zwager,adj()
Het,eten,n(sing)
stille,stil,adv(gener)
"graf,",graf,n(sing)
Het,eten,v(imp)
stille,stil,adv(gener)
"graf,",graf,n(sing)
Dat,hebben,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
myn,mijn,pron(poss)
groot,groot,adj()
"verlangen,",verlangen,v(infin)
Door,horen,n(sing)
hartzeer,hart+zij,n(sing)
en,een,adv(neg)
verdriet:,verdriet,"v(fin,pres,lex)"
Laat,haat,conj(coord)
myn,mijn,pron(poss)
het,het,"pron(pers,3,sing)"
leeven,leven,v(infin)
niet.,niet,adv(neg)
Al,al,conj(subord)
wie,wie,pron(rel)
myn,mijn,pron(poss)
kent,kennen,n(sing)
zal,zullen,"v(fin,pres,aux_cop)"
zeker,zeker,adj()
my,ik,"pron(pers,1,sing)"
veragten:,vergachten,v(infin)
Hoe,hoe,adv(gener)
kan,kunnen,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
dan,dan,adv(gener)
van,van,adp()
imand,iemand,n(prop)
troost,troost,n(sing)
verwagte,verwachten,"v(fin,pres,lex)"
Losbandigheid:,oostbanigheid,n(sing)
Losbandigheid:,oostbanigheid,n(sing)
Doet,hoeden,conj(coord)
my,ik,"pron(pers,1,sing)"
in,in,adp()
druk,druk,n(sing)
"versmagten,",versmaden,"v(participle,past)"
Myn,een,pron(poss)
misslag,misschalk,n(sing)
komt,komen,"v(fin,pres,lex)"
in,in,adp()
’t,het,"pron(pers,2,sing)"
"ligt,",liggen,"v(fin,pres,lex)"
Voor,haar,adj()
ieder,ieder,adv(gener)
in,in,adp()
’t,het,pron(dem)
gezigt.,zeggen,"v(participle,past)"
