form,lemma,pos
Ziet,iet,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
ziel,ziel,n(sing)
door,door,adp()
min,mijn,adv(gener)
gedreven,drijven,"v(participle,past)"
Als,als,"v(fin,pres,aux_cop)"
een,een,art(indef)
hart,hard,adj()
dorst,dorsten,n(sing)
naar,naar,adp()
een,een,art(indef)
"Fontein,",enten,n(sing)
Engelin,engel,n(sing)
laat,lat,n(sing)
mij,ik,"pron(pers,1,sing)"
doch,doch,adv(gener)
"leven,",leven,v(infin)
Geef,effen,"v(fin,pres,aux_cop)"
uw,uw,pron(poss)
minnaar,minnaar,adj()
medecijn;,medicijn,n(sing)
Wat,hebben,conj(coord)
zijn,zijn,"v(fin,pres,aux_cop)"
dat,dat,conj(subord)
voor,voor,adp()
vonken?,vonk,n(plu)
Minnaar,minnaar,n(prop)
zoo,zo,adv(resum)
laat,lat,n(sing)
al,al,num(indef)
in,in,adp()
de,de,art(def)
"nacht,",nacht,n(sing)
Is,zijn,n(sing)
de,de,art(def)
liefde,liefde,n(sing)
dronken?,drinken,v(infin)
Zijt,het+zij,n(sing)
wel,wel,adv(gener)
bedacht:,bedenken,"v(fin,pres,lex)"
Zijn,en,adp()
uw,uw,pron(poss)
wonden,wond,n(plu)
"rood,",rood,adj()
laat,laten,interj()
gij,gij+het,"pron(pers,2,plu)"
ze,zee,"pron(pers,3,plu)"
"verbinden,",verbinden,v(infin)
Gij,gij,"pron(pers,2,plu)"
en,ne,adv(neg)
zult,zullen,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
"vinden,",vinden,v(infin)
Ik,kuk,n(sing)
heb,hebben,"v(fin,pres,aux_cop)"
geen,geen,num(card)
zin,zijn,"v(fin,pres,aux_cop)"
in,in,adp()
Venus,eens,n(prop)
"lust,",list,n(sing)
En,ne,conj(coord)
ik,ik,"pron(pers,1,sing)"
en,ne,adv(neg)
tel,tellen,n(sing)
geen,geen,pron(indef)
vrinden,vriend,n(plu)
Die,hij,conj(coord)
mij,ik,"pron(pers,1,sing)"
zoo,zo,adv(resum)
ontrust.,onttreust,"v(fin,pres,lex)"
Liefje,heffen+hij,interj()
mij,ik,"pron(pers,1,sing)"
ontrust,onttreust,adj()
nacht,nacht,n(sing)
en,ne,adv(neg)
"dag,",dag,"v(fin,past,lex)"
't,et,adv(gener)
Moet,het+ooit,adp()
den,de,art(def)
Hemel,hemel,n(sing)
zijn,zijn,pron(poss)
geklaagd:,klagen,"v(participle,past)"
En,ne,"pron(pers,1,sing)+adv(neg)"
hebt,hebben,"v(fin,pres,aux_cop)"
in,in,adp()
mijn,mijn,pron(poss)
smert,smart,n(sing)
"behaag',",behagen,v(imp)
Om,ik,"pron(pers,1,sing)"
dat,dat,conj(subord)
gij,gij+het,"pron(pers,2,plu)"
geen,geen,pron(indef)
liefde,liefde,n(sing)
en,ne,adv(neg)
vraagt;,vragen,"v(fin,pres,lex)"
Als,als,"v(fin,pres,aux_cop)"
een,een,art(indef)
Maagd,jagen,n(sing)
kan,kunnen,"v(fin,pres,aux_cop)"
"derven,",derven,v(infin)
De,eer,adp()
dertele,daartelein,n(sing)+art(def)
vonken,vonk,v(infin)
van,van,adp()
de,de,art(def)
"min,",min,num(indef)
Moet,het+ooit,conj(coord)
de,de,art(def)
liefde,liefde,n(sing)
sterken,sterken,v(infin)
Ik,koken,n(sing)
en,ne,adv(neg)
heb,hebben,"v(fin,pres,aux_cop)"
geen,geen,pron(indef)
zin;,zijn,n(sing)
Al,al,n(sing)
uw,uw,pron(poss)
klagten,klacht,adj()
"groot,",groot,adj()
kunnen,kunnen,v(infin)
u,gij,"pron(pers,2,sing)"
niet,niet,adv(neg)
"helpen,",helpen,v(infin)
Wilt,gelden,n(sing)
uw,uw,pron(poss)
droefheid,droefheid,n(sing)
"stelpen,",stelpen,v(infin)
Ik,ook,"pron(pers,3,sing)"
lach,liggen,"v(fin,past,lex)"
met,met,adp()
alle,al,num(indef)
uw,uw,n(sing)
"ellend,",ellende,adj()
Want,hand,adv(gener)
men,men,pron(indef)
is,zijn,"v(fin,pres,aux_cop)"
verdronken,verdrinken,"v(participle,past)"
Eer,eer,n(sing)
men,men,pron(indef)
't,het,art(def)
water,water,n(sing)
kent.,kennen,"v(fin,pres,lex)"
De,eer,conj(coord)
Zeemeermin,imermede,adj()
met,met,adp()
haar,zij,"pron(pers,3,sing)"
zoet,zoet,n(sing)
"zingen,",zingen,v(infin)
Heeft,hebben,v(imp)
den,de,art(def)
