form,lemma,pos
"ACh,",het,"v(fin,pres,aux_cop)"
ach,ach,interj()
"Hemel,",amel,adj()
en,ne,conj(coord)
aerde!,aarde,n(sing)
Siet,eiden,n(sing)
hoe,hoe,adv(inter)
uw',uw,pron(poss)
"Koningin,",boning,adj()
die,die,pron(rel)
Iesvm,ezum,pron(poss)
"baerden,",baard,"v(fin,pres,lex)"
Omringelt,merrengeld,"v(participle,past)"
is,zijn,"v(fin,pres,aux_cop)"
met,met,adp()
swaerden:,zwaard,n(plu)
Siet,iet,conj(coord)
leven,leven,v(infin)
"Ween,",een,n(sing)
die,die,pron(rel)
's,zijn,"pron(pers,3,sing)"
Magets,hagen,n(sing)
hert,hart,n(sing)
"doorsnijden,",doorsnijden,art(def)+n(plu)
Let,eten,"v(fin,pres,lex)"
op,op,adp()
haer,haar,pron(poss)
bitter,bitter,adj()
lijden:,lijden,n(sing)
Let,eten,conj(coord)
op,op,adp()
haer,haar,pron(poss)
"kermen,",kerm,n(sing)
Siet,iets,pron(indef)
aen,aan,adp()
haer,haar,pron(poss)
drouvigh,droevig,n(sing)
"swermen,",zwermen,n(sing)
Wilt,houden,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
Goods,aan,adv(gener)
"Moeder,",hoeder,n(sing)
wilt,willen,"v(fin,pres,aux_cop)"
Goods,aan,adv(gener)
"Moeder,",hoeder,n(sing)
wilt,willen,"v(fin,pres,aux_cop)"
Goods,hoofd,adv(gener)
Moeder,hoeder,adp()
erbermen.,armbert,v(infin)
Godes,hoofd,adv(gener)
Maeght,hagen,n(sing)
had,hebben,"v(fin,past,aux_cop)"
gedragen,dragen,"v(participle,past)"
In,een,art(indef)
Godes,hood,n(prop)
huys,huis,n(sing)
haer,haar,pron(poss)
"Soon,",noom,n(sing)
met,met,adp()
groot,groot,adj()
behagen,behagen,n(sing)
Van,ja,adp()
alle,al,num(indef)
die,die,pron(rel)
dit,dit,pron(dem)
sagen.,zien,"v(fin,past,lex)"
Sint,het+in,adp()+art(def)
"Simeon,",iime,n(prop)
sprack,spreken,"v(fin,past,lex)"
toen,tonen,n(prop)
tot,tot,adp()
Haer,zij,adp()
dees,deze,pron(dem)
"woorden,",woord,n(plu)
(Woorden,eronden,n(plu)
die,die,pron(rel)
't,het,adv(gener)
hart,hard,adj()
door-boorden),doorboorden,"num(indef)+v(fin,past,lex)+pron(poss)+pron(pers,3,plu)"
Om,ik,adv(gener)
U,zij,pron(dem)
sal,zullen,"v(fin,pres,aux_cop)"
swerven,zwerven,v(infin)
Het,eten,adv(gener)
drouvigh,droevig,adj()
"swaert,",zwaard,n(sing)
en,een,adv(neg)
"kerven,",kerven,v(infin)
Ghy,hij,"pron(pers,2,plu)"
sult,zullen,"v(fin,pres,aux_cop)"
"hartzeer,",hart+zij,adv(gener)
Ghy,hij,"pron(pers,2,plu)"
sult,zullen,"v(fin,pres,aux_cop)"
"hartzeer,",hart+zij,adv(gener)
Ghy,hij,"pron(pers,2,plu)"
sult,zullen,"v(fin,pres,aux_cop)"
hartzeer,hart,adv(gener)
be-erven.,behoren,v(infin)
Wat,hebben,n(sing)
al,al,adv(gener)
diepe,diep,adj()
gesuchten,zuchten,n(sing)
Heeft,hebben,n(sing)
hare,haar,pron(poss)
ziel,ziel,n(sing)
"gevoelt,",gevoelen,"v(participle,past)"
als,als,conj(subord)
Sy,gij,"pron(pers,2,plu)"
most,moeten,"v(fin,pres,aux_cop)"
vluchten,vluchten,v(infin)
Uyt,het,conj(coord)
s',zo,"pron(pers,3,plu)"
heyligh-lands-gehuchten,heiligenveegd,n(plu)
Met,eten,adp()
groote,groot,adj()
"spoed,",spoed,n(sing)
en,ne,conj(coord)
als,als,conj(subord)
Sy,hij,"pron(pers,2,plu)"
most,moeten,n(sing)
vertrecken,vertrekken,"v(fin,pres,lex)"
Na,a,conj(coord)
die,die,pron(rel)
Jesum,ezus,adj()
"begecken,",begeken,"v(fin,pres,lex)"
Na,a,conj(coord)
vreemde,vreemd,adj()
"stranden,",strand,n(plu)
En,ne,conj(coord)
nu,nu,adv(dem)
uytheemsche,uithamen,adj()
"Landen,",hand,n(plu)
Na,a,interj()
"Egypten,",gipete,n(plu)
na,na,adp()
"Egypten,",gipte,n(plu)
na,na,adp()
"Egypten,",gipte,n(plu)
vol,vol,adv(gener)
schanden.,schande,n(plu)
Sy,hier,"pron(pers,1,sing)"
heeft,hebben,"v(fin,pres,aux_cop)"
Jesum,jezus,n(prop)
"verloren,",verliezen,"v(participle,past)"
Haer,haar,adp()
alderwaerdste,allerwaart,adj()
"Pand,",hand,n(sing)
die,die,pron(rel)
was,zijn,"v(fin,past,aux_cop)"
"geboren,",geboren,"v(participle,past)"
Een,een,art(indef)
Leeraer,heer,n(sing)
der,de,art(def)
Doctoren.,hoctor,n(sing)
Sy,ei,pron(poss)
gingh,gaan,adj()
weerom,wierom,n(sing)
met,met,adp()
Joseph,jozef,n(sing)
haeren,haar,pron(poss)
"Voeder,",hoeder,n(sing)
Om,hij,"pron(pers,1,sing)"
te,te,adp()
soecken,zoeken,v(infin)
ons',ons,pron(poss)
Hoeder.,ouder,n(sing)
Wat,hebben,adv(gener)
drouvigheden,droefheid,adj()
Heeft,hebben,adv(gener)
dese,deze,pron(dem)
Maeght,jagen,n(sing)
geleden!,lijden,"v(participle,past)"
