form,lemma,pos
MYn,een,pron(poss)
"ziel,",ziel,n(sing)
o,o,interj()
schoone,schoon,adj()
"creatuere,",creatuur,n(sing)
Van,ja,adp()
Godt,hoofd,conj(coord)
geschapen,scheppen,adj()
"excellent,",exkelen,n(sing)
Hoe,hoe,conj(coord)
lang,lang,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
noch,noch,conj(coord)
ons,wij,"pron(pers,1,plu)"
dwaesheyt,dwaasheid,n(sing)
dueren,duren,v(infin)
Hoe,hoe,n(sing)
lang,lang,adv(gener)
sal,zullen,"v(fin,pres,aux_cop)"
dueren,duren,v(infin)
mijn,mijn,pron(poss)
elendt.,elend,n(sing)
Hoe,hoe,conj(coord)
lang,lang,adv(gener)
sullen,zullen,"v(fin,pres,aux_cop)"
wy,wij,"pron(pers,1,plu)"
noch,nog,adv(gener)
"beminnen,",beminnen,v(infin)
Des,zijn,pron(poss)
werelts,wereld,adj()
lust,lust,"v(fin,pres,lex)"
en,en,art(indef)
ydelheyt,ijdelheid,n(sing)
?,?,punc(quest)
Die,ie,pron(indef)
ons,wij,"pron(pers,1,plu)"
betoovert,betoorten,"v(fin,pres,lex)"
onse,ons,pron(poss)
"sinnen,",zin,pron(poss)
Om,hij,adv(gener)
niet,niet,adv(neg)
te,te,adp()
dencken,denken,pron(dem)
d'eewich,de+eeuwig,adj()
leydt.,leiden,"v(fin,pres,lex)"
Nu,u,"pron(pers,2,plu)"
"dan,",dan,adv(gener)
mijn,mijn,pron(poss)
"ziel,",ziel,n(sing)
wilt,willen,v(imp)
eens,een,adv(gener)
ontwaken,ontwaken,v(infin)
En,en,adv(neg)
wt,uit,adp()
den,de,art(def)
diepen,diep,adj()
slaep,slaap,n(sing)
opstaen:,opstaan,v(infin)
Wilt,houden,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
doch,doch,conj(coord)
na,na,adp()
ware,zijn,adj()
wijsheyt,wijsheid,n(sing)
"haken,",haken,v(infin)
En,ne,adv(neg)
wilt,willen,"v(fin,pres,aux_cop)"
haer,haar,"pron(pers,3,sing)"
leere,leren,n(sing)
nemen,nemen,v(infin)
aen.,aan,n(sing)
Mijn,een,pron(poss)
ziel,ziel,n(sing)
wilt,willen,v(imp)
doch,doch,adv(gener)
eens,een,art(indef)
"overpeysen,",opverlenzijk,v(infin)
En,ne,adv(neg)
wilt,willen,v(imp)
hier,hier,adv(dem)
neerstich,ernstig,adj()
acht,achten,num(card)
op,op,adp()
"slaen,",slaan,v(infin)
Waer,zij,conj(coord)
wy,wij,"pron(pers,1,plu)"
geduerich,gedurig,adv(gener)
henen,henen,adv(gener)
"reysen,",reizen,n(prop)
En,na,conj(coord)
waer,waar,adv(inter)
ons,wij,pron(poss)
reyse,reis,n(sing)
komt,komen,"v(fin,pres,lex)"
van,van,adp()
daen.,dan,pron(dem)
Wt,het,conj(coord)
niet,niet,adv(neg)
"geschapen,",scheppen,"v(participle,past)"
en,ne,adv(neg)
verloren,verliezen,"v(fin,past,lex)"
Door,hoor,adp()
Sathans,athana,n(prop)
list,list,n(sing)
sijn,zijn,"v(fin,pres,aux_cop)"
wy,wij,"pron(pers,1,plu)"
"geweest,",zijn,"v(participle,past)"
In,ne,art(indef)
sonden,zonde,n(plu)
van,van,adp()
moeder,moeder,n(sing)
"geboren,",geboren,adj()
Berooft,eroof,n(sing)
van,van,adp()
Godes,adoen,n(sing)
soeten,zoet,adj()
geest.,geest,n(sing)
Nu,uw,adv(gener)
staet,staan,"v(fin,pres,lex)"
den,de,art(def)
Hemel,hemel,n(sing)
weder,weer,adv(gener)
"open,",open,adv(gener)
Door,horen,n(sing)
Jesu,es,n(prop)
Christi,harentij,adj()
wonden,wond,n(plu)
"root,",rood,adj()
Die,je,interj()
al,al,num(indef)
die,die,pron(rel)
tot,tot,adp()
hem,hij,"pron(pers,3,sing)"
comen,komen,v(infin)
"loopen,",lopen,v(infin)
"Verlost,",aarloost,"v(participle,past)"
en,ne,adv(neg)
helpt,helpen,v(imp)
wt,uit,adp()
allen,al,num(indef)
noot.,nood,n(sing)
Die,je,n(sing)
hier,hier,adv(dem)
zijn,zijn,pron(poss)
vrienden,vriend,n(plu)
op,op,adp()
der,de,art(def)
"aerden,",aarde,n(plu)
Beproeft,proeven,"v(fin,pres,lex)"
in,in,adp()
"druck,",druk,n(sing)
en,ne,conj(coord)
lijden,lijden,"v(fin,pres,lex)"
"swaer,",zwaar,adj()
En,n,conj(coord)
daer,daar,adv(dem)
en,ne,art(indef)
"tegen,",tegen,adp()
hooch,hoog,n(sing)
van,van,adp()
"weerden,",waarde,n(sing)
Een,een,conj(coord)
wijn,wijn,n(sing)
vol,vol,adj()
"troost,",troost,n(sing)
so,zo,adv(resum)
schenckt,schenken,"v(fin,past,lex)"
hy,hij,"pron(pers,3,sing)"
haer.,zij,"pron(pers,3,sing)"
Een,een,art(indef)
"troost,",troost,n(sing)
die,die,pron(rel)
niemant,niemand,pron(indef)
hier,hier,adv(dem)
kan,kunnen,"v(fin,pres,aux_cop)"
geven,geven,"v(participle,past)"
Hoe,hoe,interj()
"rijck,",rijk,n(sing)
hoe,hoe,adv(inter)
"eel,",el,adv(gener)
hoe,hoe,adv(inter)
schoon,schoon,adj()
hy,hij,"pron(pers,3,sing)"
"zy,",zij,"v(fin,pres,lex)"
Al,al,"v(fin,pres,lex)"
wat,wat,pron(inter)
hier,hier,adv(dem)
"is,",zijn,"v(fin,pres,lex)"
't,et,"pron(pers,2,sing)"
sal,zullen,"v(fin,pres,aux_cop)"
ons,wij,"pron(pers,1,plu)"
"begeven,",begeven,v(infin)
Ten,ne,adv(neg)
mach,mogen,"v(fin,pres,aux_cop)"
ons,wij,"pron(pers,1,plu)"
niet,niet,adv(neg)
