form,lemma,pos
ICk,hek,adj()
sucht/,zucht,"v(fin,pres,lex)"
ick,ik,"pron(pers,1,sing)"
claghe/,klagen,"v(fin,pres,lex)"
Ick,zes,interj()
loop/ick,lopik,adv(gener)
jaghe,jagen,adv(gener)
Maer,haar,adp()
droef,droef,n(sing)
gevaer//volght,vervolgen,"v(participle,past)"
my,ik,"pron(pers,1,sing)"
stedts,stad,n(sing)
naer/,naar,adv(gener)
Door,horen,n(sing)
Venus,een,n(prop)
laghe/,liggen,n(sing)
Die,je,interj()
met,met,adp()
een,een,art(indef)
plaghe,plaag,n(sing)
My,ik,"pron(pers,2,plu)"
pijnicht,pijnigen,n(sing)
swaer//door,zwaardor,n(sing)
een,een,art(indef)
eerbaer,eerbaar,adj()
Schoone,gechoon,n(sing)
Goddinne,moddin,"v(fin,past,lex)+pron(pers,3,sing)+pron(pers,3,plu)"
In,ne,adp()
mijnen,mijn,pron(poss)
sinnen/,zin,pron(poss)
Die,je,interj()
ick,ik,"pron(pers,1,sing)"
beminne/,beminnen,n(prop)
Waer,zij,adp()
me,mee,num(indef)
ick,ik,"pron(pers,1,sing)"
winne,winnen,n(sing)
Laes!,als,n(prop)
anders,anders,adv(gener)
niet//dan,niet,pron(indef)
swaer,zwaar,adj()
verdriet.,verdriet,n(sing)
Dees,ei,conj(coord)
maeght,maagd,n(sing)
verheven,verheffen,"v(participle,past)"
Wilt,houden,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
my,ik,"pron(pers,1,sing)"
begeven,begeven,"v(participle,past)"
Des,zijn,"v(fin,pres,aux_cop)"
t'herte,hart+het,n(sing)+art(def)
mijn//dat,mindaag,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
vol,vol,adj()
pijn/,pijn,n(sing)
Ick,200,"pron(pers,1,sing)"
plach,plegen,"v(fin,past,aux_cop)"
te,te,adp()
leven,leven,v(infin)
Bly/sonder,jelezend,"pronadv(pers)+v(fin,pres,lex)"
sneven/,sneven,v(infin)
En,ne,conj(coord)
oock,ook,adv(gener)
te,te,adp()
