form,lemma,pos
Heden,heden,n(plu)
zoo,zo,misc()
thoonen,tonen,misc()
wy,wij,"pron(pers,1,plu)"
blijschap,blijdschap,n(sing)
groot,groot,adj()
Al,al,n(sing)
hebben,hebben,"v(fin,pres,aux_cop)"
die,de,art(def)
Ioden,hode,n(plu)
Iesum,ezus,n(prop)
gedoot,doden,"v(participle,past)"
Hy,hij,"pron(pers,2,plu)"
is,zijn,"v(fin,pres,aux_cop)"
wederom,wederom,adv(gener)
"verresen,",verrijzen,"v(participle,past)"
Opten,op+de,n(plu)
derden,derde,num(ord)
dach,dag,n(sing)
alsoo,alzo,adv(gener)
wy,wij,"pron(pers,1,plu)"
lesen.,lezen,"v(fin,pres,lex)"
Maer,haar,adp()
heden,heden,adv(gener)
ist,zijn+het,"v(fin,pres,aux_cop)+pron(pers,3,sing)"
den,de,art(def)
veertichsten,veertigste,num(ord)
dach,dag,n(sing)
Datmen,haten+men,"v(fin,pres,lex)+pron(indef)"
hem,hij,"pron(pers,3,plu)"
opclimmen,opklimmen,v(infin)
sach,zien,"v(fin,past,lex)"
Vanden,hand,adp()+art(def)
berch,berg,n(sing)
van,van,adp()
Oliueten,lijfte,n(sing)
Aen,een,conj(coord)
sijn,zijn,pron(poss)
Vaders,ader,adj()
rechter,recht,adj()
hant,hand,n(sing)
gheseten.,zitten,"v(participle,past)"
O,:,punc(quest)
Heere,eer,conj(coord)
ghy,gij,"pron(pers,2,plu)"
vaert,varen,"v(fin,pres,lex)"
nu,nu,adv(dem)
daer,daar,adv(dem)
heen,heen,art(indef)
En,en,conj(coord)
v,uw,"pron(pers,2,plu)"
vrienden,vriend,n(plu)
laet,laten,"v(fin,pres,lex)"
ghy,gij,"pron(pers,2,plu)"
daer,daar,adv(dem)
beneen,bene,"v(fin,pres,lex)"
Al,al,adv(gener)
in,in,adp()
dit,dit,pron(dem)
dal,dal,n(sing)
der,de,art(def)
"traenen,",traan,n(sing)
Maer,zij,n(sing)
hoe,hoe,adv(inter)
soet,zoet,"pron(pers,3,sing)+adv(resum)"
coemt,komen,"v(fin,pres,lex)"
ghy,gij,"pron(pers,2,plu)"
haer,haar,"pron(pers,3,sing)"
vermaenen.,vermanen,v(infin)
Sy,ei,"pron(pers,1,sing)"
zouden,zullen,"v(fin,past,aux_cop)"
blieuen,blijven,v(infin)
in,in,adp()
die,de,art(def)
stadt,stad,n(sing)
Tot,hoeden,conj(coord)
dat,dat,conj(subord)
ghy,gij,"pron(pers,2,plu)"
den,de,art(def)
trooster,trooster,adj()
gesonden,zenden,adj()
hadt,hebben,"v(fin,past,aux_cop)"
V,daar,art(indef)
Heylighen,heilige,adj()
Gheest,heest,n(sing)
van,van,adp()
bouen,boven,adp()
Die,hij,pron(poss)
ghy,gij,"pron(pers,2,sing)"
gaer,gaar,"v(fin,pres,aux_cop)"
gunckt,gunken,"v(fin,past,aux_cop)"
beloouen.,beloven,v(infin)
V,.,adp()
vrienden,vriend,n(plu)
die,die,pron(rel)
waren,zijn,"v(fin,past,aux_cop)"
seer,zeer,adv(gener)
desolaet,de+zolaar,n(prop)
Haer,zij,adp()
heer,heer,n(sing)
en,en,adp()
"meester,",meester,n(sing)
haer,zij,"pron(pers,3,sing)"
ontgaet,ontgaan,"v(fin,pres,lex)"
Sichtbaerlijck,achterblijken,adv(gener)
wt,uit,adp()
haren,haar,pron(poss)
ooghen,oog,n(plu)
Daer,zij,adp()
sy,zij,"pron(pers,3,plu)"
groote,groot,adj()
liefde,liefde,n(sing)
toe,toe,adp()
droghen.,drogen,n(sing)
V,.,conj(coord)
Apostelen,apostel,n(plu)
stelen,stelen,n(plu)
belast,belasten,"v(participle,past)"
ghy,gij,"pron(pers,2,plu)"
seer,zeer,adv(gener)
fijn,fijn,adj()
Dat,hebben,conj(subord)
zy,zij,"v(fin,pres,aux_cop)"
v,gij,pron(poss)
ghetuighen,getuige,v(infin)
souden,zullen,"v(fin,past,aux_cop)"
zijn,zijn,v(infin)
In,en,conj(coord)
Iudeen,houden,adj()
ghy,gij,"pron(pers,2,sing)"
haer,hun,pron(poss)
seynde,zenden,"v(fin,past,lex)"
En,lemma_unclear,conj(coord)
tot,tot,adp()
al,al,num(indef)
des,de,art(def)
werels,wereld,n(sing)
eynde.,eind,n(sing)
V,.,art(def)
benedictie,benedictie,n(sing)
ghy,gij,"pron(pers,2,plu)"
haer,zij,"pron(pers,3,sing)"
gheeft,geven,"v(fin,pres,lex)"
Die,hij,pron(indef)
haer,haar,pron(poss)
luyden,man,n(plu)
zeer,zeer,adv(gener)
versterckt,versterken,"v(participle,past)"
heeft,hebben,"v(fin,pres,aux_cop)"
Dit,het,adv(gener)
was,zijn,"v(fin,past,aux_cop)"
v,uw,"pron(pers,2,plu)"
adieu,adieu,n(prop)
voor,voor,adp()
"desen,",deze,pron(dem)
Nochtans,hochten,adv(gener)
en,ne,adv(neg)
bleuen,blijven,"v(fin,past,aux_cop)"
zy,zij,"pron(pers,3,plu)"
gheen,geen,pron(indef)
