form,lemma,pos
O,.,punc(quest)
Schepper,echterpoor,n(sing)
alder,al+de,num(indef)+art(def)
sterren,ster,n(plu)
claer,klaar,adj()
Een,een,art(indef)
licht,licht,n(sing)
der,de,art(def)
geloviger,gelovig,adj()
schaer,schare,n(sing)
Christe,erin,n(sing)
onse,ons,pron(poss)
verlosser,verlosser,n(sing)
goet,goed,adj()
Hoort,horen,n(sing)
dat,dat,conj(subord)
wy,wij,"pron(pers,1,plu)"
bidden,bidden,v(infin)
met,met,adp()
ootmoet,ootmoed,n(sing)
Ghy,hij,adv(gener)
waert,worden,"v(fin,past,aux_cop)"
bedroeft,bedroefd,adj()
dat,dat,conj(subord)
door,door,adp()
den,de,art(def)
doodt,dood,n(sing)
Die,een,"pron(pers,1,sing)"
werelt,wereld,n(sing)
was,zijn,"v(fin,past,aux_cop)"
in,in,adp()
grooten,groot,adj()
noodt,nood,n(sing)
En,lemma_unclear,art(indef)
cranck,krank,n(sing)
die,die,art(def)
ghy,gij,"pron(pers,2,sing)"
maeckten,maken,"v(fin,pres,aux_cop)"
gesont,gezond,adj()
Die,hij,adv(indef)
door,door,adp()
sonden,zonde,n(plu)
waren,zijn,"v(fin,past,aux_cop)"
gewont,wonen,"v(participle,past)"
Doen,hoon,n(sing)
swerelts,zwereld,art(def)+n(sing)
avont-stont,avond+de,"v(participle,past)"
verscheen,verschijnen,"v(fin,past,lex)"
quaemt,komen,"pron(pers,3,sing)+v(fin,past,lex)"
ghy,gij,"pron(pers,2,sing)"
als,als,conj(comp)
een,een,art(indef)
bruydegom,bruidegom,n(sing)
natreen,natteren,n(sing)
Van,ja,n(sing)
moeders,moeder,n(sing)
lijf,lijf,n(sing)
tot,tot,adp()
ons,wij,"pron(pers,1,plu)"
confoort,confort,n(sing)
Die,ie,interj()
maget,maagd,n(sing)
bleef,blijven,"v(fin,past,aux_cop)"
naer,na,adp()
u,uw,pron(poss)
geboort,geboorte,n(sing)
Voor,haar,n(sing)
u,uw,pron(poss)
gewelt,geweld,n(sing)
en,ne,conj(coord)
starcke,sterk,adj()
cracht,kracht,n(sing)
Moet,hoeden,conj(coord)
hem,hij,"pron(pers,3,sing)"
buygen,boog,v(infin)
alle,al,num(indef)
gheslacht,geslacht,n(sing)
In,een,conj(coord)
Hemel,hemel,n(sing)
en,en,adv(neg)
int,in+dat,art(def)+adp()
aertsche,aards,adj()
dal,dal,n(sing)
Die,hij,adv(gener)
u,gij,"pron(pers,2,sing)"
zijn,zijn,"v(fin,pres,aux_cop)"
onder,onder,adp()
danich,danig,adv(gener)
al,al,adv(gener)
Den,een,art(indef)
son,zoon,n(plu)
sijn,zijn,"v(fin,pres,aux_cop)"
ondergang,ondergang,n(sing)
bewaert,bewaren,"v(participle,past)"
Die,ei,pron(indef)
maen,manen,n(sing)
haer,haar,pron(poss)
schijnsel,schijnsel,n(sing)
niet,niet,adv(neg)
en,ne,adv(neg)
spaert,sparen,"v(fin,pres,lex)"
Der,een,pron(poss)
sterren,ster,n(plu)
licht,licht,n(sing)
helder,houder,n(sing)
en,een,art(indef)
fijn,fijn,adj()
Neempt,emma,n(sing)
sijn,zijn,pron(poss)
loop,loop,n(sing)
waer,waar,adj()
tallen,te+al,num(indef)+adp()
termijn,termijn,n(sing)
Heylige,heilig,adj()
heer,heer,n(sing)
gebenedyt,gebenedijd,"v(participle,past)"
Rechter,echter,n(sing)
van,van,adp()
toecomende,toekomend,adj()
tyt,tijd,n(sing)
Wy,hij,pron(poss)
bidden,bidden,v(infin)
u,gij,"pron(pers,2,plu)"
doet,doen,"v(fin,pres,aux_cop)"
ons,wij,"pron(pers,1,plu)"
bystant,bijstand,adj()
Tegen,jegen,v(infin)
t’gewelt,te+wegelen,art(def)+n(sing)
van,van,adp()
den,de,art(def)
vyant,vijand,n(sing)
Lof,of,conj(coord)
eere,eer,art(indef)
cracht,kracht,n(sing)
en,en,art(indef)
glorie,glorie,n(sing)
schoon,schoon,adj()
Sy,hij,"pron(pers,2,plu)"
God,hood,conj(coord)
den,de,art(def)
vader,vader,n(sing)
met,met,adp()
zijn,zijn,pron(poss)
soon,zoon,n(sing)
Die,je,adv(gener)
metten,de+met,adp()+art(def)
heyligeest,heiligegeest,n(prop)
divijn,divijn,pron(rel)+pronadv(pers)
Eewich,eeuwig,adv(gener)
eenich,enig,pron(indef)
drievuldich,drievuldig,adj()
sijn.,zijn,"v(fin,pres,aux_cop)"
