form,lemma,pos
VVIe,heer,n(prop)
kan,kunnen,"v(fin,pres,aux_cop)"
gelijck,gelijk,adv(gener)
twee,twee,num(card)
"tegenstrijdigheden,",tegenstreiden,n(plu)
Als,als,adv(gener)
hett',heten,n(sing)
en,een,art(indef)
"kouw,",kauw,n(sing)
in,in,adp()
eenen,een,art(indef)
klompe,klompen,n(sing)
smeden?,smeden,v(infin)
Wie,hij,adv(gener)
kan,kunnen,"v(fin,pres,aux_cop)"
gelijck,gelijk,adv(gener)
den,de,art(def)
Rijckdom,eikdom,n(sing)
en,ne,conj(coord)
oock,ook,adv(gener)
"Godt,",hoofd,n(plu)
Zijn,een,num(indef)
onderdaen,onderdaan,adj()
't,eten,adv(gener)
en,ne,adv(neg)
zy,zijn,"v(fin,pres,lex)"
tot,tot,conj(coord)
's,zijn,pron(poss)
anders,anders,adv(gener)
spot?,spot,n(sing)
Hoe,hoe,adv(gener)
kan,kunnen,"v(fin,pres,aux_cop)"
het,het,"pron(pers,3,sing)"
vyer,vuur,num(card)
en,ne,art(indef)
water,water,n(sing)
sich,zich,"pron(refl,3,sing)"
vereenen?,verenen,v(infin)
Wie,je,interj()
kan,kunnen,"v(fin,pres,aux_cop)"
gelijck,gelijk,adv(gener)
twee,twee,num(card)
vreemde,vreemd,adj()
Heeren,eer,n(plu)
dienen?,dienen,v(infin)
Of,of,"v(fin,pres,lex)"
hy,hij,"pron(pers,3,sing)"
moet,moeten,"v(fin,pres,aux_cop)"
d'een,de+een,v(infin)
"beminnen,",beminnen,v(infin)
d'ander,ander+de,n(sing)+art(def)
niet.,niet,adv(neg)
Gelijck,eelijk,adv(gener)
men,men,pron(indef)
steets,staan,"pron(pers,3,sing)+v(fin,pres,lex)"
door,door,adp()
al,al,adv(gener)
de,de,art(def)
Werreldt,eren+letten,n(sing)
siet.,zien,"v(fin,pres,lex)"
"Hierom,",hierom,interj()
segh,zeggen,"v(fin,pres,lex)"
"ick,",ik,"pron(pers,1,sing)"
ghy,gij,"pron(pers,2,plu)"
kond,kond,adj()
niet,niet,adv(neg)
