form,lemma,pos
ICk,hek,adv(gener)
ginck,gaan,adv(gener)
lest,lezen,adv(gener)
wandelen,wandelen,v(infin)
aan,aan,adp()
een,een,art(indef)
groen,groen,adj()
"Heyden,",heiden,n(sing)
Ik,kok,"pron(pers,2,plu)"
gingh,gaan,adj()
lest,lezen,adv(gener)
wandelen,wandelen,v(infin)
op,op,adp()
mijn,mijn,pron(poss)
"plasier,",plasier,n(sing)
Buyten,huiten,adv(gener)
in,in,adp()
't,et,art(def)
Veld,houden,n(sing)
al,al,adv(gener)
langs,langs,adp()
de,de,art(def)
klavr'e,klauwer,n(sing)
"weyden,",weide,v(infin)
Buyten,huiten,adv(gener)
in,in,adp()
't,eten,pron(dem)
veld,veld,n(sing)
al,al,adv(gener)
langs,langs,adp()
de,de,art(def)
klare,klaar,n(sing)
Revier.,ever,n(prop)
Aldaer,aldaar,n(sing)
ick,ik,"pron(pers,1,sing)"
sat,zitten,"v(fin,past,lex)"
onder,onder,adp()
de,de,art(def)
groene,groen,adj()
"Boomen,",noemen,n(sing)
Aldaer,aldaar,"v(fin,past,lex)"
ick,ik,"pron(pers,1,sing)"
sat,zitten,"v(fin,past,lex)"
in,in,adp()
het,het,"pron(pers,3,sing)"
bedoude,bedauwd,"v(fin,past,lex)"
"Gras,",waar,n(sing)
Van,hangen,adp()
verre,ver,adv(gener)
sagh,zien,"v(fin,past,lex)"
ick,ik,"pron(pers,1,sing)"
klare,klaar,adv(gener)
"Water-stromen,",etersterken,adv(gener)
Daer,haar,adp()
menigh,menig,num(indef)
Visje,hij+is,n(sing)
in,in,adp()
de,de,art(def)
Vyver,iver,n(sing)
was.,zijn,"v(fin,past,aux_cop)"
Aldaer,aldaar,adv(gener)
ick,ik,"pron(pers,1,sing)"
sat,zitten,"v(fin,past,lex)"
onder,onder,adp()
de,de,art(def)
groene,groen,adj()
"Hagen,",jagen,n(plu)
Songen,hongen,n(plu)
de,de,art(def)
Vogelkens,hogelonk,n(prop)
als,als,conj(comp)
in,in,adp()
't,het,art(def)
"Paradijs,",caradis,n(prop)
Ick,eek,"pron(pers,1,sing)"
ben,zijn,"v(fin,pres,aux_cop)"
seer,zeer,adv()
soetjes,het+zoet,n(sing)
in,in,adp()
den,de,art(def)
slaap,slaap,n(sing)
"gevallen,",vallen,"v(participle,past)"
Mijn,een,"pron(pers,1,sing)+adv(neg)"
docht,dunken,"v(fin,past,aux_cop)"
het,het,"pron(pers,3,sing)"
was,zijn,"v(fin,past,aux_cop)"
een,een,art(indef)
Hemels,aemilius,n(sing)
"Paradijs,",caradis,n(sing)
Ik,ik,"pron(pers,1,sing)"
sag,zien,"v(fin,past,lex)"
van,van,adp()
verre,ver,adv(gener)
eenen,een,art(indef)
Jongman,hongman,n(sing)
"komen,",komen,v(infin)
Mijn,een,pron(poss)
dogt,deugd,n(sing)
dat,dat,conj(subord)
hy,hij,"pron(pers,3,sing)"
mijn,mijn,pron(poss)
overschoonheyt,overschoonheid,n(sing)
was,zijn,"v(fin,past,aux_cop)"
In,een,art(indef)
bey,bei,n(sing)
sijn,zijn,pron(poss)
Armen,arme,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
hy,hij,"pron(pers,3,sing)"
my,ik,"pron(pers,1,sing)"
genomen,nemen,"v(participle,past)"
Hy,hij,"pron(pers,1,sing)"
leyde,leiden,v(imp)
my,ik,"pron(pers,1,sing)"
al,al,adv(gener)
door,door,adp()
het,het,art(def)
groene,groen,adj()
Gras.,gerard,n(sing)
Hy,hij,pron(poss)
noemde,noemen,n(plu)
my,ik,"pron(pers,1,sing)"
sijn,zijn,pron(poss)
schone,schoon,adj()
Veld-Godinne,heldomen,n(sing)
Hy,hij,pron(poss)
schonck,schoon,n(sing)
my,ik,"pron(pers,1,sing)"
duysent,duizend,num(card)
Paerlen,haarlen,n(plu)
en,ne,conj(coord)
gout,goud,n(sing)
"fijn,",fijn,n(prop)
Wy,hij,"pron(pers,1,sing)"
waren,zijn,"v(fin,past,aux_cop)"
met,met,adp()
malkander,malkander,adj()
wel,wel,adv(gener)
te,te,adp()
"vreden,",vrede,n(sing)
Ick,elk,n(prop)
scheen,schijnen,"v(fin,past,aux_cop)"
aldaar,aldaar,adv(gener)
een,een,art(indef)
koningin,koningin,n(sing)
te,te,adp()
zijn.,zijn,v(infin)
Ick,zes,n(prop)
docht,dunken,"v(fin,past,aux_cop)+pron(pers,3,sing)"
wel,wel,adv(gener)
duysentmael,duizendsel,adv(gener)
op,op,adp()
Leeuwen,eeuwen,v(infin)
en,ne,art(indef)
"Beeren,",eren,pron(indef)
Ick,erk,n(sing)
docht,dunken,"v(fin,past,aux_cop)+pron(pers,3,sing)"
wel,wel,adv(gener)
duysentmaal,duizendalpaan,n(prop)
verscheurt,verscheren,"v(participle,past)"
te,te,adp()
zijn,zijn,pron(poss)
Maer,zij,n(sing)
mijn,mijn,pron(poss)
jonck,jong,n(sing)
hert,hart,n(sing)
had,hebben,"v(fin,past,aux_cop)"
noch,noch,adv(gener)
geen,geen,pron(indef)
"deeren,",deren,n(sing)
het,het,"pron(pers,3,sing)"
was,zijn,"v(fin,past,aux_cop)"
maer,maar,conj(coord)
om,om,adp()
de,de,art(def)
schone,schoon,adj()
Bloem,loom,n(sing)
van,van,adp()
mijn,mijn,pron(poss)
Oorlof,oorlof,n(sing)
gy,gij,"pron(pers,2,plu)"
Maegdekens,hageden,n(plu)
jonck,jong,adj()
ende,en,conj(coord)
teere,teer,num(card)+adp()
En,ne,n(sing)
stelt,stelen,n(sing)
u,uw,pron(poss)
sinnen,zin,n(plu)
op,op,adp()
de,de,art(def)
vroomen,vroom,n(plu)
"niet,",niet,adv(neg)
So,o,adv(gener)
sullen,zullen,"v(fin,pres,aux_cop)"
